"Date","AirTemp_max","AirTemp_mean","AirTemp_median","LongWave_max","LongWave_mean","LongWave_median","Rain_mean","Rain_sum","RelHum_max","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","ShortWave_median","WindSpeed_max","WindSpeed_mean","WindSpeed_median"
2018-01-11,11.230004882812,6.94542846679685,6.0750061035155,373.540008544922,318.226669311523,328.339996337891,0.0010968000292778,0.0263232007026673,99.7083530877027,87.5827502016611,92.1698603999525,322.347991943359,60.7135821183522,0,4.43838941264826,3.09354649363469,3.1598381141428
2018-01-12,16.550012207031,13.4300056457519,13.85,385.640014648438,377.912915547689,378.804992675781,0.01513000013493,0.36312000323832,100,98.5184193614893,100,213.117004394531,44.1147081057231,0,6.6446745214554,5.16104942272092,4.99455564672606
2018-01-13,17.200036621094,9.14501215616863,11.40500793457,385.640014648438,322.821669260661,326.900009155273,0.00903060010820627,0.21673440259695,100,86.8705922683821,95.6231169899222,427.531005859375,81.1738322575887,0,9.71881673462946,7.23445329184933,6.98142404055076
2018-01-14,0.820001220703034,-4.14041239420569,-5.01000061035148,265.109985351562,196.21958287557,184.489997863769,2.19999998807908e-06,5.2799999713898e-05,73.3791801893705,61.69546285932,62.9411717315915,543.112976074219,125.251915295919,0,8.60653832145877,4.42647712054217,3.82235450691367
2018-01-15,-1.39999999999998,-6.55416336059556,-7.06497802734398,220.429992675781,195.07000096639,201.534996032715,0,0,67.4052329766835,52.0944275702898,52.2551355541311,529.789978027344,124.764499028524,0,3.92286892464338,2.36326097064995,2.17344099248487
2018-01-16,3.510003662109,-2.63040771484377,-4.19496765136748,283.160003662109,235.175415039062,239.544998168946,0,0,88.8078254213191,65.8396317547979,66.1960822889627,467.135009765625,111.036544481913,0,2.63759361355873,1.71534951472131,1.66134218239142
2018-01-17,3.85000000000002,0.407924906412816,0.460031127929539,306.960052490234,296.890425364176,297.154998779297,0.00439940005540848,0.105585601329804,86.9132642297991,76.6136441779533,77.8017536650026,282.039001464844,55.4204587936401,0,4.52588107835037,2.99440008170349,3.06996247252193
2018-01-18,1.399987792969,-5.38748906453448,-6.01999511718799,287.369995117188,210.434581756592,194.474998474121,0.000372200005425839,0.00893280013022014,86.5059051345452,63.2714965417095,59.968453306218,546.4580078125,104.238917112351,0,7.99908130241611,6.47391891546472,7.06280850554206
2018-01-19,6.86000976562502,-0.742072804768806,-1.87998046874998,232.479995727539,210.357081095378,207.07999420166,0,0,67.191686747254,49.306913563327,49.3784801866684,548.471984863281,136.935582637787,0,7.37689641679698,5.8024140328492,6.07544638353576
2018-01-20,12.670037841797,3.36167551676427,1.60999450683602,272.369995117188,228.174582163493,219.925003051758,0,0,49.4381259029506,38.5702186708724,37.0599627140463,534.6240234375,135.312919298808,0,6.54911465314947,4.78202489069594,4.27815067660656
2018-01-21,15.559991455078,7.16083933512368,5.28000793457002,357.609985351562,263.547915776571,255.550003051758,0,0,91.4464113159601,76.179597928602,81.375205378333,523.474975585938,125.964164098104,0,6.31786357382936,4.43157687147791,4.30076195544981
2018-01-22,16.640008544922,11.8300071716309,11.4249969482425,357.609985351562,323.300422668457,319.465042114257,0,0,85.4030705029764,76.7359448951618,82.9705935817176,499.221008300781,113.784917036692,0,6.46858543646649,3.19699490700203,3.03424553906997
2018-01-23,16.379998779297,12.7675071716309,11.8050018310545,364.970001220703,340.819585164388,344.615005493165,0.00699799985345452,0.167951996482908,100,81.9442109259472,83.5998014133652,437.778991699219,108.861624558767,0,9.5860314281062,6.55474104345313,6.09631861305509
2018-01-24,12.330041503906,4.85584284464514,3.61501464843752,329.649993896484,268.916249593099,262.735000610352,0,0,83.3854924040981,70.9330990444419,70.5158993252434,492.986999511719,114.573499997457,0,9.29715055576002,7.2371851063799,6.81154723823544
2018-01-25,6.510003662109,1.82084554036464,1.32003173828152,309.630035400391,254.934169133504,255.294998168946,0,0,83.0532344258291,65.860574338306,66.2879000680953,562.156982421875,132.774957338969,0,7.66188622846402,5.72727745428773,5.63700218234915
2018-01-26,10.610009765625,2.97417602539065,2.37503967285152,251.070007324219,223.47000058492,216.229995727539,0,0,67.4828586627461,54.9066431039286,53.2270302199315,563.611022949219,143.948998769124,0,4.00316127054309,2.35665372656826,2.30441384990326
2018-01-27,11.369989013672,4.7058413187664,3.5850006103515,351.950012207031,261.847504297892,249.025001525879,0,0,84.09215180866,66.3265874818212,68.3988321025457,502.519012451172,118.171333948771,0,5.63017754147767,4.25942343641393,4.05577954466784
2018-01-28,12.909997558594,10.299171702067,9.57999572753902,366.760009765625,350.967918395996,351.485000610352,0.0028677999926731,0.0688271998241544,100,93.2956007432597,97.5218213594086,319.345001220703,59.311750570933,0,5.68820723018679,3.62025249763679,3.57947145237716
2018-01-29,12.709985351562,9.70417048136388,10.025003051758,366.769989013672,349.238334655762,351.165008544921,0.0152925999478903,0.367022398749367,100,97.629190739835,100,160.697006225586,37.5888749758403,0,4.46592653968945,3.18353767861644,3.80657954639504
2018-01-30,8.43999633789105,2.45083643595377,2.70501098632803,331.230041503906,269.498761494954,265.559997558594,0.000195700004696846,0.0046968001127243,85.5366001952928,73.5237791859622,78.147242363346,448.096984863281,91.7889568010966,0,10.6557263403061,6.04113722816408,5.9392746279023
2018-01-31,4.24001464843803,-3.41082865397122,-4.44496765136696,272.690002441406,215.086667378743,203.284996032715,0,0,74.6261252050181,59.0887975541208,60.6660143857053,481.81201171875,126.594792366028,0,9.88762864294654,4.61662071061011,3.51834463037198
2018-02-01,10.860040283203,1.50084711710623,-0.069998168944977,344.070007324219,254.79874865214,250.209991455079,0,0,71.7400631446857,59.0818897001477,60.9757246422929,429.493988037109,106.64266649882,0,6.61048408394174,4.41839215690278,4.23382693008939
2018-02-02,11.659997558594,4.24916992187506,4.48500976562502,344.059997558594,287.807502110799,288.080001831055,0.000789800013357309,0.0189552003205754,92.352024861434,72.2048501746321,72.430474986958,589.619995117188,121.516167322795,0,9.49002103680609,6.96675479544555,7.17194485332143
2018-02-03,1.30001220703105,-5.14207433064777,-6.31999816894498,242.199996948242,189.560415267944,187.13500213623,0,0,58.5788336025441,48.0569881245166,51.3141410588406,521.758056640625,142.872294743856,0,8.98026745888549,4.17263274534051,3.63711800463768
2018-02-04,2.68999633789105,-0.769154612223144,-1.37497558593748,324.420043945312,284.655431111654,283.600036621094,0.0151240002028644,0.362976004868746,97.0344673391505,55.0480927143679,46.4537580251031,435.5419921875,76.1786247094472,0,5.37033507062116,3.69764026735865,3.62404953766525
2018-02-05,3.53005371093803,1.40375925699873,1.20499572753903,325.350006103516,265.380006790161,259.574996948243,0.00661919995244535,0.158860798858688,100,89.0192860858287,96.4714797509542,604.927001953125,117.708917061488,0,8.05849252290966,5.14866024573049,6.01574932778423
2018-02-06,8.33999023437502,0.735423024495436,-0.939993286132958,324.390014648438,247.102083206177,229.730003356934,0,0,88.3971882134378,72.6822267592886,74.515654069429,536.481994628906,115.458709081014,0,3.74498341961591,3.02266868611935,3.18894219079626
2018-02-07,10.679986572266,6.21333847045894,5.51001892089855,369.269989013672,327.758335113525,330.75,0.0232416002415121,0.55779840579629,99.9794120579005,86.8814218616737,96.6566233195267,347.016998291016,64.3871253331502,0,7.5632398131498,4.05585048274042,3.71288875799045
2018-02-08,13.400048828125,3.90168024698893,2.17499694824201,369.25,272.763336181641,256.345001220704,0.000878300003707411,0.0210792000889779,96.8592479986602,81.7086715287856,82.4710055874145,616.2080078125,121.390333493551,0,9.53918777253094,5.49619154365463,5.60977823542556
2018-02-09,9.32000122070303,2.15625279744452,0.635003662109,254.600006103516,227.555415471395,222.839996337891,0,0,82.1604933894648,65.7082301862165,67.5271165627208,625.588012695312,163.442375183105,0,6.64280814212373,3.1488374786055,3.05300597865996
2018-02-10,11.499993896484,5.50250396728523,4.20002136230451,363.450012207031,292.486251195272,314.050018310547,0.00483760004490614,0.116102401077747,98.8944201479844,81.1736296788546,87.1179273914358,556.22998046875,110.416290442149,0,6.81364804729242,3.45092120922797,3.51105970782322
2018-02-11,17.760003662109,14.4991762797038,14.829995727539,388.420013427734,374.544584910075,373.675003051757,0.0414576001130044,0.994982402712107,100,97.4631999320135,100,316.118988037109,66.3201252619425,0,8.05849221225662,4.6352674437465,4.20155148257225
2018-02-12,17.740014648438,14.1950152079265,14.1900268554685,388.420013427734,362.088335673014,357.950012207031,0.00252780008874834,0.0606672021299601,99.0281743584343,93.9712006736012,96.9156540745759,329.997985839844,56.4689995447795,0,7.93485969231921,4.54491664632747,3.98439053171654
2018-02-13,12.980004882812,6.7500078837076,5.52004394531252,349.75,320.079168955485,323.549987792969,0.00153930002450943,0.0369432005882263,94.6527783310267,80.9523596436452,80.5929920713319,308.734985351562,64.1710402170817,0,5.26983847987665,4.15214983609329,4.14868373679858
2018-02-14,11.459985351562,3.61084009806311,3.20502624511704,358.510009765625,307.540835698446,312.069992065429,0,0,100,88.2716979319849,90.3509768730389,275.123992919922,82.4197489420573,0,3.18449369649193,2.63119549675098,2.51409011776344
2018-02-15,23.189996337891,12.6241711934408,11.1349884033205,363.290008544922,347.974164326986,357.689987182618,0.000630999997258187,0.0151439999341965,100,91.7343986188239,98.1482120123806,616.77197265625,122.563707828522,0,7.04911333825686,4.14498835055437,3.91820200851221
2018-02-16,24.800012207031,18.2241772969563,17.424996948242,386.510009765625,351.790000915527,349.554992675781,0.000440399995073676,0.0105695998817682,96.3695730862774,82.4912192304913,84.9948617699011,550.161987304688,99.6638320287069,0,7.65612185741078,6.08923450473051,5.80221257343095
2018-02-17,16.360009765625,7.59958801269531,5.26500854492204,362.790008544922,292.928337732951,286.095001220703,0.00146539996378124,0.0351695991307498,90.5807625793783,80.4899913143595,80.7065601402353,299.766998291016,75.6275838216146,0,7.76649845815683,5.2563005599471,5.40985541798106
2018-02-18,10.719995117188,5.31209208170585,4.60000000000002,333.739990234375,288.946674346924,280.574996948243,0.00230139996763319,0.0552335992231964,98.6863860815065,86.7766374608864,92.9724147396498,657.900024414062,129.678832848867,0,8.11138069724763,3.60926031748512,3.2709561839616
2018-02-19,12.540002441406,6.86458867390943,5.650003051758,355.970001220703,305.259170532226,319.010009765625,0.0044816999800969,0.107560799522325,96.7151667410571,82.2360579835066,88.4922333704914,587.619018554688,106.013959884644,0,4.998129616063,3.52513836037712,3.72514066132073
2018-02-20,22.070031738281,12.2458396911621,11.29499206543,355.940002441406,324.922082265218,330.25,0,0,100,93.2210778331695,98.9269332123318,651.741027832031,153.939456939697,0,5.34581137576788,3.73674403287639,3.76255122786203
2018-02-21,23.980004882812,18.2479212443034,17.310006713867,386.380004882812,339.215426127116,334.164993286133,0,0,100,86.2158587479214,90.6904695678001,641.129028320312,150.722624778748,0,6.81744843200833,4.75436350217028,4.3599942154638
2018-02-22,25.6,19.5241701761882,18.8350006103515,391.799987792969,347.508749643962,346.860000610351,2.04000007361174e-05,0.000489600017666818,97.9452978606199,82.7431121140392,85.4941027030273,623.023010253906,169.807165303578,0,6.70615391373569,3.79397442654142,3.43143361451702
2018-02-23,26.879998779297,16.9112589518229,15.2950073242185,397.890014648438,369.177085876465,371.620010375977,0,0,99.0977109139997,84.3975585452938,87.020904709143,563.015014648438,155.128793309132,0,6.82567208697471,4.05528923290174,3.70956791060694
2018-02-24,19.85,16.3012583414715,16.295007324219,397.869995117188,353.276667277018,342.880004882812,0.000435399994254112,0.0104495998620987,99.0282524861987,88.3311801164643,90.1404322210221,418.375,95.386041879654,0,4.87147810060784,3.18779143788194,3.01999149649706
2018-02-25,21.700006103516,18.5108327229819,18.245004272461,388.339996337891,375.403331756592,379.980010986328,0.00149499998835381,0.0358799997204915,97.3622005551806,85.297115537702,88.0027918371117,470.0830078125,107.281749049823,0,8.33283260142893,4.6768563617485,4.15612625385308
2018-02-26,21.85,14.4095919291178,13.1999908447265,373.339996337891,338.599582672119,332.990005493164,0.000600999998045154,0.0144239999530837,74.5534385410956,66.9230490438544,68.8043384710828,420.867004394531,84.0725835959116,0,6.49407399334447,3.85508643433935,3.50518416623436
2018-02-27,12.899987792969,6.97959162394205,7.034997558594,334.529998779297,246.788334528605,233.360000610352,0.000569199979305267,0.0136607995033264,72.4226515742187,59.4850840139004,61.6892081585725,724.89697265625,156.697663431366,0.63899999856949,3.642636307396,2.37533593226179,2.39038693499349
2018-02-28,14.200006103516,8.24000956217443,6.93001708984352,350.410003662109,274.326251983643,256.199996948243,0.000226400002837181,0.00543360006809234,73.3257963545989,57.1138996747656,58.9353570714964,649.338012695312,154.225458204746,2.04999995231629,5.31687862236032,3.72167425129772,3.79113704230376
2018-03-01,13.890008544922,11.3341766357421,10.8250213623045,377.820007324219,360.687917073568,358.399993896484,0.00791320008784534,0.189916802108288,99.9776838038219,88.683201126797,95.0113373355343,283.369995117188,61.4578325847785,1.28799998760223,6.05924893095103,2.87184464817114,2.51014328871415
2018-03-02,14.790002441406,8.39708607991531,7.40500793457002,377.799987792969,302.598753611247,282.81999206543,0.00188100005500019,0.0451440013200046,95.1188492966048,75.979409046308,71.8673108760918,704.697998046875,138.290584226449,3.65599989891052,16.8536315926032,11.9874550776294,14.4269531296688
2018-03-03,8.83001098632803,2.56917215983065,2.139993286133,272.149993896484,216.750833511352,206.505004882812,0,0,59.2874562824619,51.3096128221711,53.5348033013553,758.908020019531,213.199586311976,9.5,16.403831909924,11.3168323700041,10.2832500244154
2018-03-04,11.110040283203,3.48000869750985,2.83500061035204,244.979995727539,214.893334070841,206.919998168945,0,0,74.21772477306,53.9473629636427,53.5074166724466,760.607971191406,222.468790133794,11.7480001449585,9.51023101002597,6.1646002267508,6.03963177006416
2018-03-05,12.339990234375,4.49334487915035,3.68500671386753,248.169998168945,226.03208287557,221.38500213623,0,0,57.6898456137927,45.1744662794644,48.2506761262897,751.671997070312,221.136082967122,13.7180004119873,5.82310072016898,3.61206411058797,3.74586956482002
2018-03-06,11.540002441406,3.87500406901031,2.94999084472653,332.790008544922,273.737087885539,272.440002441406,0,0,70.8550712957708,53.1569550042565,55.7319113601598,689.809020996094,122.838127334913,6.1360001564026,4.59882593210943,3.34218235160221,3.68913939461898
2018-03-07,6.36004028320303,3.16625747680657,3.01999816894502,332.790008544922,292.14750289917,305.794998168945,0.000703599971428047,0.0168863993142731,100,91.9486385552103,95.981773767448,482.296997070312,89.082542181015,6.01599979400635,9.56347245501322,3.80500618678501,3.65685369955573
2018-03-08,6.27004394531201,2.32791926066081,1.65500793457051,298.470001220703,286.729174296061,289.419998168946,4.54000011086464e-05,0.00108960002660751,74.0764488054409,62.3104901026318,64.0823580319897,442.742004394531,136.031624635061,11.8360004425049,9.28159459008058,6.37034490675055,6.98134852876322
2018-03-09,3.32000122070303,-0.387074534098233,-0.580007934569978,291.649993896484,244.085832595825,234.889999389648,0.000250999992713332,0.00602399982511997,71.4270794559937,56.8089282776539,57.1318708828501,618.27001953125,161.931457440058,14.46399974823,7.97397022449712,7.05578402198216,7.04800305386223
2018-03-10,5.399987792969,2.08667780558273,1.21499023437502,332.440032958984,282.708342870076,283.07502746582,0.000636599987745284,0.0152783997058868,68.6024993053618,60.6559759304565,61.6709780997969,490.875,93.9718336661657,5.49599981307985,6.35838026020895,2.79978494502632,2.23654133309761
2018-03-11,10.240014648438,5.24209493001307,4.73500976562502,332.440032958984,313.872091929118,313.845001220704,0,0,82.0791206079154,70.0381688940589,72.8436199148219,552.869995117188,146.097916523616,30.4760007858277,4.59017444120431,2.36425363304195,2.05655354719027
2018-03-12,10.210046386719,4.89834365844735,4.12000427246102,327.600006103516,316.993336995443,316.329986572266,0.0121978000663221,0.29274720159173,95.7765700812257,83.8940570029484,85.1346051371275,362.18798828125,98.3985412120819,11.3599996566772,6.32045889492171,4.73873685608109,4.59640593971229
2018-03-13,5.42003784179701,2.32917556762694,2.01001892089852,323.459991455078,273.45583597819,266.845001220703,0.000161900001578033,0.00388560003787279,86.1093438492341,70.0907616741794,72.8087317928041,503.613006591797,145.619707981745,14.616000175476,8.46961631176081,7.01222821907439,7.46051474026727
2018-03-14,5.71999511718803,0.68334350585948,-0.069982910156483,298.359985351562,255.146254221598,257.89501953125,0.000735599994659425,0.0176543998718262,82.7283319377747,64.6061171501983,65.4446299552617,519.784973144531,161.123416741689,20.9200000762939,10.4837259344223,6.03790965176745,5.33530549203054
2018-03-15,11.499993896484,0.911258951822946,-0.584997558593955,262.810028076172,234.217919667562,233.680000305175,0,0,83.8040720574463,61.459016903377,59.2840169578891,802.981994628906,224.389377117157,26.9759998321533,11.8217132561167,7.82415706045334,7.68927643578581
2018-03-16,11.860009765625,5.95167694091793,6.01500854492153,273.010009765625,237.873334884644,236.125,0,0,77.8707984984659,57.8417289345611,60.3664499554601,824.882995605469,249.048541704814,35.9360008239746,11.4454575121133,7.74492560033183,7.38563213914342
2018-03-17,14.619989013672,5.16458791097011,3.63001403808601,333.420013427734,249.365003585815,228.714996337891,0.000290200008079409,0.00696480019390583,47.9995361882827,39.7020299987862,39.9246243317167,682.22998046875,185.867538611094,27.3780002593994,5.95444377155936,3.19671515010752,3.55933899181747
2018-03-18,17.379998779297,9.93208847045896,8.63501892089801,332.160003662109,300.986250559489,308.220001220703,0.0115009998800233,0.276023997120559,100,80.0987023481117,86.6569592229437,812.385009765625,241.366748174032,36.5040016174316,3.00655941996245,2.14146894659131,2.12908296906646
2018-03-19,15.309991455078,9.12334213256839,8.17998657226551,347.029998779297,287.115836461385,271.155014038086,0,0,78.9068312128084,64.987546347192,64.9106045017367,622.333984375,179.444955825806,28.4659996032715,4.14663737496894,2.99301119051486,3.02026577473083
2018-03-20,13.899987792969,9.32375615437826,9.21001586914051,356.140014648438,345.161248524984,346.854995727539,0.0182080000042915,0.436992000102997,100,89.9226290224149,90.3465316155001,402.723999023438,111.841747601827,17.2560005187988,6.52039863494064,5.12475477739696,5.20956811486804
2018-03-21,7.13002929687502,2.48042449951177,1.51499328613303,336.549987792969,316.65374883016,314.454986572266,0.0146700998954475,0.35208239749074,100,91.9156108781566,94.0572021221043,439.968994140625,131.158124605815,23.9680004119873,9.09474565780537,4.08980914836428,3.31468151460607
2018-03-22,5.49001464843803,2.83917897542319,3.08504638671902,322.859985351562,292.657913208008,291.154998779297,6.86000010464341e-05,0.00164640002511442,80.5400081399256,71.2980321814225,75.0819401225726,337.584991455078,103.481914838155,23.4440002441406,8.28181712351371,7.22750320509671,7.48659605219644
2018-03-23,8.32000122070303,1.91625493367507,1.965005493164,308.540008544922,234.195001602173,215.779998779297,0,0,83.5441861048178,67.5958502603769,71.7139960144244,833.364013671875,209.587246894836,34.2400016784668,7.57958412343062,5.28134638011286,5.23225084585804
2018-03-24,8.54000244140605,2.79584147135424,2.28998718261753,324.519989013672,246.649582544963,229.400001525879,0.000658399984240533,0.0158015996217728,72.3044858689742,59.5863039578562,62.3353306865042,693.10498046875,189.765209833781,27.3759994506836,6.37284853865427,3.16358589775365,2.94533279993993
2018-03-25,7.36998901367201,4.14166412353519,3.56499633789053,326.140014648438,298.785416285197,317.684997558594,0.0118518000543118,0.284443201303482,95.7449028480751,82.8102806281768,91.1423487598524,732.434020996094,197.947500864665,19.1599998474121,6.90134026454383,3.70682288217497,3.47678384404148
2018-03-26,8.420007324219,3.61417160034185,2.91001281738303,313.609985351562,268.838333129883,262.805000305176,0,0,93.2685324807825,72.8765195166849,73.6085320774852,810.138000488281,228.828833262126,37.3040008544922,8.0375370557533,6.53571716047573,6.5494380520322
2018-03-27,8.909997558594,3.20041681925465,2.604989624023,336.739990234375,289.695007324219,295.210006713867,0.00470519990846514,0.112924797803163,98.9746715874145,82.4209772583892,87.0466870374636,501.868011474609,102.353668053945,19.4680004119873,6.58259814579312,4.13364672884355,3.59701253116006
2018-03-28,18.119989013672,7.82542317708344,4.90000305175752,386.940002441406,337.149585723877,340.285003662109,0,0,100,91.2008261360457,91.704280176081,431.997009277344,125.990875085195,17.2320003509521,4.47420396906611,3.34622223927128,3.20733013733487
2018-03-29,24.430047607422,17.039592997233,15.9300018310545,386.920013427734,352.479586283366,352.745010375977,0,0,96.8383860547991,87.1130915393065,94.1214803624404,789.161987304688,210.381460030874,28.496000289917,7.43086147558702,3.3546164353829,3.04195686114986
2018-03-30,25.179986572266,19.0625078837077,18.5349975585935,386.980010986328,346.813340504964,350.81999206543,0.00162420000322163,0.0389808000773192,96.607835593153,77.4972912782692,81.7333854465984,835.263000488281,258.756038983663,53.7680015563965,9.13346608624485,7.18231558778651,7.31843651169652
2018-03-31,18.920007324219,8.82541809082026,8.33500061035153,315.059997558594,251.482087453207,246.25,0,0,78.8511424382851,62.2890319043386,64.0140710353232,866.575988769531,273.873916308085,56.408000946045,10.1511079827079,5.03478783503636,3.96015243000352
2018-04-01,15.820001220703,10.2508420308432,9.08500061035204,351.890014648438,288.074168523153,268.020004272461,0,0,75.4643888343838,61.646924344225,63.2411898985846,667.419006347656,171.88596089681,45.9679985046387,6.42804016500896,4.42582076476073,4.26419315770117
2018-04-02,18.589990234375,13.8858390808105,13.2500091552735,386.029998779297,349.253331502279,347.550003051757,2.28000001516193e-05,0.000547200003638863,87.5714193318236,71.7192935728839,71.3396487088054,556.659973144531,153.733040014903,30.1359996795655,4.35408998016773,3.02996367828704,3.32292795241283
2018-04-03,18.630029296875,12.412920888265,12.0850006103515,386.029998779297,338.693335215251,348.604995727539,0.00241789997695014,0.0580295994468034,100,89.1600909562816,94.5199894971173,732.330993652344,179.286957422892,20.9039993286133,5.30871922224701,3.88131735226591,3.61669820928857
2018-04-04,22.360009765625,16.1816701253255,16.129998779297,367.700012207031,333.632915496826,329.964996337891,0.000968600020278244,0.0232464004866779,96.5499706996474,79.4563974364471,83.6418091670747,757.080017089844,209.279459158579,30.9479999542237,13.1829963230376,7.76166664362539,6.6910480267863
2018-04-05,11.070001220703,4.75750376383457,4.30999145507803,292.269989013672,238.718336105347,228.595001220703,0,0,79.1958363076178,59.72253596717,59.0408329074751,873.905029296875,269.417583783468,59.0480003356935,13.2921174736721,7.25647086269092,6.38819432580368
2018-04-06,18.540032958984,9.39292424519847,8.36501464843753,304.519989013672,263.259169260661,256.955001831055,0,0,66.2172283799735,48.8543776440811,44.4146246293252,859.057006835938,270.739875793457,65.9440002441405,8.3257729302689,4.14628270593092,3.73735247650644
2018-04-07,18.760003662109,11.2791661580403,9.61998901367153,350.690002441406,339.159591674805,345.264999389648,0.00162920002121246,0.0391008005090989,98.4273795315096,79.2024803060499,85.4145084677301,623.4990234375,125.570374806722,34.7519989013672,8.84864963134541,4.36363297823124,3.99395790766898
2018-04-08,9.909997558594,4.85041834513343,4.79001770019502,346.940002441406,274.283334732056,268.979995727539,0.00286500001460081,0.0687600003504195,93.1698427899731,75.2021399629551,82.1931119445324,869.049987792969,227.229457219442,21.7360000610351,4.92630686233719,3.71835313681184,3.83787052773824
2018-04-09,9.11998901367201,5.1779202779134,4.55501708984355,331.000030517578,297.922922770182,293.350006103516,0.000842799974605441,0.0202271993905306,80.8872034874384,65.620248255809,73.8210738637215,623.302978515625,121.63287409395,21.9000006020069,4.39071729044185,2.89567139270432,2.97069792949145
2018-04-10,10.439996337891,6.53583297729494,6.2200103759765,337.940002441406,291.97751045227,295.384994506836,0,0,96.0021374722001,79.8027443186784,84.4353973107743,837.737976074219,223.91087381045,33.2720003128052,6.0443859487984,3.56712294548002,3.22087826681749
2018-04-11,12.029992675781,8.39916763305677,8.03000793457051,343.299987792969,324.576259613037,321.794998168945,0,0,75.9871876534656,62.966078951268,62.0714822579052,675.317993164062,181.118832707405,49.2380003929138,3.97201471908057,2.00602906951555,2.19725751129551
2018-04-12,21.210046386719,11.1395952860515,9.87000427246101,324.420013427734,289.293752670288,297.184997558594,5.79999992623925e-05,0.00139199998229742,73.5519464234231,59.1416811182,60.2059240249254,855.718994140625,245.894751310348,60.9279985427855,9.19422660755083,4.2775926423462,3.8164085767353
2018-04-13,25.119989013672,16.4512573242187,15.3350311279295,337.489990234375,297.396252950033,290.5,0,0,77.2226144258353,61.9951210548069,65.5545445057708,867.013977050781,279.787709633509,80.2585000991823,10.4476650234315,5.5744010367749,4.92471756992468
2018-04-14,26.6,19.0716682434081,18.1749969482425,373.339996337891,322.668748219808,319.964996337891,0,0,90.8539727666506,71.831538601897,73.1920646681729,867.697021484375,279.242751836777,82.7934999465941,8.32952571885672,5.51170277360034,5.40277260115814
2018-04-15,27.649987792969,20.8312545776367,20.35,415.239990234375,356.627502441406,356.510009765625,1.15999998524785e-05,0.000278399996459484,99.1001986825249,81.5396808269144,82.9516002954033,664.893005371094,222.517999013265,81.8684997558595,12.6760402233031,6.12321054100553,5.20173329970977
2018-04-16,23.700006103516,14.4316777547201,14.005029296875,415.25,357.920000712077,348.440002441406,0.0425968000888825,1.02232320213318,97.7456885630929,85.6733369828146,86.5777095941014,433.567993164062,122.225791652997,31.8235001564026,13.9820208199518,9.669550176932,9.4021487417732
2018-04-17,8.98000488281201,2.52500686645511,1.64000854492201,317.100006103516,291.298758188884,301.065002441406,0,0,68.3989989772436,63.7931657419253,64.4031347419825,770.495971679688,176.425790468852,34.984001159668,9.4844395836933,8.26619515690016,8.22949998167848
