time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2019-01-02 03:00,0,302.83606557377,6.398,95.7,2.67855737704918,0,0
2019-01-02 04:00,0,304.852459016393,6.752,91.8,2.63460655737705,0,0
2019-01-02 05:00,0,304.822950819672,6.346,95.1,1.72609836065574,0,0
2019-01-02 06:00,0,312.15737704918,5.746,98.3,1.35788524590164,0,0
2019-01-02 07:00,0,322.34262295082,6.017,97.8,1.20822950819672,0,0
2019-01-02 08:00,1.35001639344262,343.118032786885,7.673,84.6,2.52316393442623,0,0
2019-01-02 09:00,19.1880163934426,346.672131147541,7.161,81.7,1.83190163934426,0,0
2019-01-02 10:00,34.0247540983607,346.591803278689,7.009,81.4,1.46183606557377,0,0
2019-01-02 11:00,49.7301639344262,345.595081967213,6.906,82,2.25332786885246,0,0
2019-01-02 12:00,91.97,344.909836065574,6.587,81.8,2.02119672131148,0,0
2019-01-02 13:00,119.07737704918,345.22131147541,6.684,80.1,2.08975409836066,0,0
2019-01-02 14:00,154.53606557377,343.72131147541,6.943,75.08,2.24626229508197,0,0
2019-01-02 15:00,93.0493442622951,339.770491803279,7.146,74.14,1.82273770491803,0,0
2019-01-02 16:00,46.1786885245902,343.670491803279,7.175,74.53,1.73549180327869,0,0
2019-01-02 17:00,20.045868852459,343.022950819672,7.164,75.31,2.29650819672131,0,0
2019-01-02 18:00,0,344.206557377049,6.644,78.03,1.19640983606557,0,0
2019-01-02 19:00,0,339.998360655738,6.705,80.1,0.638754098360656,0,0
2019-01-02 20:00,0,342.393442622951,6.346,84.9,1.47131147540984,0,0
2019-01-02 21:00,0,346.183606557377,6.242,82,2.11877049180328,0,0
2019-01-02 22:00,0,346.898360655738,5.949,88.2,1.49396721311475,0.006096,0
2019-01-02 23:00,0,347.85737704918,5.899,93.3,0.902819672131148,0.012192,0
2019-01-03 00:00,0,347.806557377049,5.739,99.3,0.682967213114754,0.006096,0
2019-01-03 01:00,0,347.888524590164,5.666,99.9,1.51591803278689,0.018288,0
2019-01-03 02:00,0,348.132786885246,5.975,100,1.25329508196721,0.012192,0
2019-01-03 03:00,0.0174918032786885,347.683606557377,6.779,100,3.48290163934426,0,0
2019-01-03 04:00,0,349.4,8.55,92.8,3.64895081967213,0.006096,0
2019-01-03 05:00,0,353.629508196721,8.72,94.8,3.30870491803279,0.006096,0
2019-01-03 06:00,0,357.880327868852,8.84,95.7,2.773,0.012192,0
2019-01-03 07:00,0,358.004918032787,8.89,97.4,3.16075409836066,0.006096,0
2019-01-03 08:00,1.4866393442623,358.05737704918,9.1,92.9,3.61991803278689,0,0
2019-01-03 09:00,28.3885245901639,358.645901639344,9.8,85.5,2.27093442622951,0,0
2019-01-03 10:00,130.544590163934,357.17868852459,9.5,87,2.054,0,0
2019-01-03 11:00,186.845901639344,357.565573770492,10.18,79.38,1.86591803278689,0,0
2019-01-03 12:00,198.554098360656,355.1,10.18,71.79,2.34132786885246,0,0
2019-01-03 13:00,148.506557377049,348.847540983607,10.16,68.49,2.39580327868852,0,0
2019-01-03 14:00,125.554098360656,340.760655737705,10.05,66.17,1.71096721311475,0,0
2019-01-03 15:00,103.466393442623,330.901639344262,9.99,64.32,1.84381967213115,0,0
2019-01-03 16:00,91.8075409836066,320.265573770492,10.02,59.62,1.34622950819672,0,0
2019-01-03 17:00,32.8670491803279,316.072131147541,9.85,56.36,1.29685245901639,0,0
2019-01-03 18:00,0,307.473770491803,9.32,65.58,1.32259016393443,0,0
2019-01-03 19:00,0,305.695081967213,8.66,64.94,1.56314754098361,0,0
2019-01-03 20:00,0,298.632786885246,7.164,88.1,1.7967868852459,0,0
2019-01-03 21:00,0,293.359016393443,6.823,94.7,2.22760655737705,0,0
2019-01-03 22:00,0,289.924590163934,5.844,92.7,2.44903278688525,0,0
2019-01-03 23:00,0,289.977049180328,6.082,91.3,2.54313114754098,0,0
2019-01-04 00:00,0,293.94262295082,4.963,90.8,2.1935737704918,0,0
2019-01-04 01:00,0,292.737704918033,4.893,91.1,3.09806557377049,0,0
2019-01-04 02:00,0,292.188524590164,4.812,92,2.45034426229508,0,0
2019-01-04 03:00,0,302.529508196721,4.873,92.7,2.91380327868852,0,0
2019-01-04 04:00,0,308.032786885246,5.17,88.4,1.46450819672131,0,0
2019-01-04 05:00,0,313.72131147541,4.892,92.2,1.42167213114754,0,0
2019-01-04 06:00,0.138934426229508,344.955737704918,4.9,91.1,1.36955737704918,0,0
2019-01-04 07:00,0.134196721311475,349.409836065574,5.575,86.8,0.961377049180328,0,0
2019-01-04 08:00,1.33545901639344,351.503278688525,5.831,85.2,0.850852459016393,0,0
2019-01-04 09:00,12.4493442622951,351.796721311475,7.725,87,0.765180327868852,0,0
2019-01-04 10:00,23.3785245901639,351.259016393443,7.333,81.9,0.837065573770492,0,0
2019-01-04 11:00,44.8763934426229,353.03606557377,6.966,80.8,0.738524590163934,0.006096,0
2019-01-04 12:00,55.6619672131148,351.427868852459,6.802,87.4,1.31767213114754,0.018288,0
2019-01-04 13:00,43.8452459016393,349.498360655738,6.049,91.5,1.13001639344262,0,0
2019-01-04 14:00,38.3755737704918,351.847540983607,6.23,86.9,0.984540983606557,0,0
2019-01-04 15:00,25.167868852459,353.762295081967,7.036,89.5,0.989393442622951,0,0
2019-01-04 16:00,11.5800327868852,352.204918032787,7.227,100,1.11109836065574,0.018288,0
2019-01-04 17:00,3.06329508196721,353.065573770492,8.69,100,0.684295081967213,0.006096,0
2019-01-04 18:00,0.507524590163934,352.47868852459,6.929,100,0.98755737704918,0,0
2019-01-04 19:00,0,354.363934426229,7.817,100,1.03383606557377,0.012192,0
2019-01-04 20:00,0,354.286885245902,7.612,100,1.7154262295082,0.006096,0
2019-01-04 21:00,0,354.724590163934,8.02,100,0.951901639344262,0.018288,0
2019-01-04 22:00,0,354.539344262295,7.847,100,0.951901639344262,0.018288,0
2019-01-04 23:00,0,353.12131147541,7.132,100,0.86044262295082,0.006096,0
2019-01-05 00:00,0,353.544262295082,7.487,100,0.895606557377049,0,0
2019-01-05 01:00,0,354.091803278689,7.412,100,1.35731147540984,0.018288,0
2019-01-05 02:00,0,350.916393442623,6.74,100,1.60286885245902,0.006096,0
2019-01-05 03:00,0,347.216393442623,7,100,2.65313114754098,0,0
2019-01-05 04:00,0,347.962295081967,8.56,100,2.66055737704918,0,0
2019-01-05 05:00,0,345.019672131148,8.57,90.3,3.16750819672131,0,0
2019-01-05 06:00,0,345.6,8.88,91.2,3.10586885245902,0,0
2019-01-05 07:00,0,341.977049180328,8.5,89.8,3.48277049180328,0,0
2019-01-05 08:00,0.590327868852459,341.85737704918,8.61,84.3,3.31232786885246,0,0
2019-01-05 09:00,22.0309508196721,341.008196721311,8.81,77.5,3.8987868852459,0,0
2019-01-05 10:00,219.589672131148,339.055737704918,8.45,71.92,3.5063606557377,0,0
2019-01-05 11:00,416.22131147541,317.926229508197,8.33,67.67,2.89718032786885,0,0
2019-01-05 12:00,530.36393442623,285.465573770492,9.76,57.59,7.01722950819672,0,0
2019-01-05 13:00,558.675409836066,284.77868852459,10.99,54.75,5.11754098360656,0,0
2019-01-05 14:00,522.32131147541,285.298360655738,10.7,48.85,3.20908196721311,0,0
2019-01-05 15:00,429.175409836066,285.504918032787,12.43,44.24,2.37047540983607,0,0
2019-01-05 16:00,156.143114754098,289.273770491803,12.78,44.35,2.05150819672131,0,0
2019-01-05 17:00,18.1370491803279,286.762295081967,12.52,44.67,2.41932786885246,0,0
2019-01-05 18:00,0,284.506557377049,11.4,47.04,1.14598360655738,0,0
2019-01-05 19:00,0,279.701639344262,11.41,50.21,1.25867213114754,0,0
2019-01-05 20:00,0,278.249180327869,10.75,48.22,0.987508196721312,0,0
2019-01-05 21:00,0,277.118032786885,8.25,59.87,0.952786885245902,0,0
2019-01-05 22:00,0,272.45737704918,6.767,77.58,1.11565573770492,0,0
2019-01-05 23:00,0,269.355737704918,4.4,87.3,1.06026229508197,0,0
2019-01-06 00:00,0,266.254098360656,5.538,81.3,1.39003278688525,0,0
2019-01-06 01:00,0,268.844262295082,6.604,74.57,2.29273770491803,0,0
2019-01-06 02:00,0,272.504918032787,9.3,58.98,1.60162295081967,0,0
2019-01-06 03:00,0,276.701639344262,4.084,88.7,1.2705737704918,0,0
2019-01-06 04:00,0,275.216393442623,3.41,93.8,1.50860655737705,0,0
2019-01-06 05:00,0,267.631147540984,2.835,97.5,1.79013114754098,0,0
2019-01-06 06:00,0,265.477049180328,8.23,67.36,2.27211475409836,0,0
2019-01-06 07:00,0,270.270491803279,8.21,66.09,3.13514754098361,0,0
2019-01-06 08:00,0.838459016393443,271.998360655738,7.889,71.63,2.83659016393443,0,0
2019-01-06 09:00,23.2493442622951,273.295081967213,8.61,68.44,1.97791803278689,0,0
2019-01-06 10:00,128.839016393443,276.563934426229,7.728,73.9,1.4153606557377,0,0
2019-01-06 11:00,241.954098360656,282.859016393443,9.86,61.19,1.28804918032787,0,0
2019-01-06 12:00,128.893606557377,289.465573770492,11.16,52.39,1.40603278688525,0,0
2019-01-06 13:00,113.801639344262,291.880327868852,12.26,47.14,1.23840983606557,0,0
2019-01-06 14:00,118.113114754098,295.177049180328,12.65,44.21,1.42022950819672,0,0
2019-01-06 15:00,381.949180327869,284.781967213115,13,41.94,2.74304918032787,0,0
2019-01-06 16:00,113.723770491803,304.667213114754,15.73,34.36,3.83137704918033,0,0
2019-01-06 17:00,25.1417540983607,291.109836065574,14.87,36.39,3.45960655737705,0,0
2019-01-06 18:00,0,287.245901639344,14.26,31.22,1.93595081967213,0,0
2019-01-06 19:00,0,282.283606557377,11.38,49.08,2.60054098360656,0,0
2019-01-06 20:00,0,276.773770491803,10.98,52.36,2.48508196721311,0,0
2019-01-06 21:00,0,274.647540983607,8.99,80.8,2.57654098360656,0,0
2019-01-06 22:00,0,272.634426229508,8.01,82.2,2.82588524590164,0,0
2019-01-06 23:00,0,286.145901639344,6.649,83,2.76470491803279,0,0
2019-01-07 00:00,0,299.959016393443,8.65,88.4,3.04722950819672,0,0
2019-01-07 01:00,0,300.409836065574,7.635,85.2,2.64026229508197,0,0
2019-01-07 02:00,0,306.432786885246,5.99,80.6,1.30654098360656,0,0
2019-01-07 03:00,0,322.53606557377,7.774,76.24,1.09186885245902,0,0
2019-01-07 04:00,0,319.319672131148,9.87,65.16,1.5165737704918,0,0
2019-01-07 05:00,0,320.952459016393,8.6,67.83,1.63772131147541,0,0
2019-01-07 06:00,0,321.409836065574,7.02,70.18,1.69714754098361,0,0
2019-01-07 07:00,0,317.680327868852,5.894,70.53,1.59031147540984,0,0
2019-01-07 08:00,3.1803606557377,319.285245901639,4.468,72.8,1.51532786885246,0,0
2019-01-07 09:00,46.4203278688525,314.152459016393,4.226,73.52,1.76001639344262,0,0
2019-01-07 10:00,141.440983606557,310.875409836066,4.085,71.11,2.26059016393443,0,0
2019-01-07 11:00,171.445901639344,311.613114754098,4.286,71.7,2.39877049180328,0,0
2019-01-07 12:00,243.826229508197,317.029508196721,4.235,69.59,2.42224590163934,0,0
2019-01-07 13:00,179.03606557377,323.62131147541,4.42,60.62,1.78960655737705,0,0
2019-01-07 14:00,177.990163934426,321.904918032787,4.881,57.3,2.17381967213115,0,0
2019-01-07 15:00,220.255737704918,308.82131147541,5.687,57.35,2.24713114754098,0,0
2019-01-07 16:00,151.601639344262,301.395081967213,7.733,57.95,2.22568852459016,0,0
2019-01-07 17:00,37.1272131147541,312.975409836066,8.12,58.52,2.24660655737705,0,0
2019-01-07 18:00,0.279868852459016,313.640983606557,7.541,62.22,2.06113114754098,0,0
2019-01-07 19:00,0,310.268852459016,5.36,63.14,2.10785245901639,0,0
2019-01-07 20:00,0,310.460655737705,4.816,64.27,1.43322950819672,0,0
2019-01-07 21:00,0,312.218032786885,4.948,64.7,2.19337704918033,0,0
2019-01-07 22:00,0,318.577049180328,4.865,65.99,2.22124590163934,0,0
2019-01-07 23:00,0,325.559016393443,5.036,68.25,2.69637704918033,0,0
2019-01-08 00:00,0,328.436065573771,4.794,70.42,2.171,0,0
2019-01-08 01:00,0,338.226229508197,4.793,78.54,1.25573770491803,0,0
2019-01-08 02:00,0,346.877049180328,7.793,74.62,1.06624590163934,0,0
2019-01-08 03:00,0,347.424590163934,6.883,76.4,0.477819672131148,0,0
2019-01-08 04:00,0,349.303278688525,6.945,79.12,0.928409836065574,0,0
2019-01-08 05:00,0,323.693442622951,7.103,78.62,1.05760655737705,0,0
2019-01-08 06:00,0,299.64262295082,6.278,84.4,1.541,0,0
2019-01-08 07:00,0,325.962295081967,6.253,93.1,1.72013114754098,0,0
2019-01-08 08:00,4.08403278688525,322.181967213115,6.976,91.5,1.89790163934426,0,0
2019-01-08 09:00,41.7359016393443,303.562295081967,6.949,93.4,1.7416393442623,0,0
2019-01-08 10:00,194.569344262295,295.181967213115,7.879,93.3,1.38608196721311,0,0
2019-01-08 11:00,432.863934426229,311.375409836066,13.55,66.25,1.17014754098361,0,0
2019-01-08 12:00,528.290163934426,318.840983606557,17.02,62.26,1.41988524590164,0,0
2019-01-08 13:00,461.772131147541,338.603278688525,19.49,57.34,2.57819672131148,0,0
2019-01-08 14:00,432.895081967213,344.004918032787,18.62,52.64,2.35818032786885,0,0
2019-01-08 15:00,250.480327868852,339.950819672131,19.23,50.97,2.77493442622951,0,0
2019-01-08 16:00,113.046557377049,339.670491803279,18.17,50.45,2.59614754098361,0,0
2019-01-08 17:00,33.8240983606557,332.319672131148,17.75,49.63,2.18485245901639,0,0
2019-01-08 18:00,0,314.355737704918,17.42,52.73,1.76609836065574,0,0
2019-01-08 19:00,0,337.444262295082,18.71,58.33,1.77875409836066,0,0
2019-01-08 20:00,0,331.744262295082,18.23,59.3,1.75052459016393,0,0
2019-01-08 21:00,0,335.54262295082,19.42,67.09,1.21711475409836,0,0
2019-01-08 22:00,0,355.475409836066,19.8,64.59,2.91311475409836,0,0
2019-01-08 23:00,0,330.327868852459,18.21,47.94,3.4942131147541,0,0
2019-01-09 00:00,0,284.337704918033,15.48,34.43,3.47722950819672,0,0
2019-01-09 01:00,0,278.706557377049,13.78,37.19,2.93824590163934,0,0
2019-01-09 02:00,0,277.793442622951,13.06,39.64,2.23408196721311,0,0
2019-01-09 03:00,0,261.834426229508,11.1,43.34,2.54545901639344,0,0
2019-01-09 04:00,0,254.701639344262,8.39,37.5,1.98960655737705,0,0
2019-01-09 05:00,0,248.526229508197,8.6,41.95,2.69691803278689,0,0
2019-01-09 06:00,0,247.224590163934,7.297,40.88,2.51908196721311,0,0
2019-01-09 07:00,0,247.07868852459,8.1,44.38,2.48014754098361,0,0
2019-01-09 08:00,1.84086885245902,271.245901639344,7.61,45.5,3.09140983606557,0,0
2019-01-09 09:00,50.2722950819672,263.737704918033,6.496,45.39,2.62575409836066,0,0
2019-01-09 10:00,188.584918032787,252.398360655738,7.458,46.83,3.0805737704918,0,0
2019-01-09 11:00,455.537704918033,257.347540983607,8.17,41.68,3.10204918032787,0,0
2019-01-09 12:00,549.808196721311,260.772131147541,8.79,38.44,3.41627868852459,0,0
2019-01-09 13:00,599.249180327869,270.380327868852,8.67,40.22,3.27068852459016,0,0
2019-01-09 14:00,582.683606557377,287.03606557377,8.64,37.8,3.22934426229508,0,0
2019-01-09 15:00,547.349180327869,297.914754098361,8.16,39.79,2.5843606557377,0,0
2019-01-09 16:00,272.177049180328,304.019672131148,8.05,44.12,3.14055737704918,0,0
2019-01-09 17:00,57.8362295081967,310.090163934426,5.279,47.69,2.98944262295082,0,0
2019-01-09 18:00,3.35103278688525,303.744262295082,4.414,50.23,2.34988524590164,0,0
2019-01-09 19:00,0,307.059016393443,3.365,52.51,2.61188524590164,0,0
2019-01-09 20:00,0,304.060655737705,2.558,56.02,2.22650819672131,0,0
2019-01-09 21:00,0,301.132786885246,2.436,57.08,2.91286885245902,0,0
2019-01-09 22:00,0,298.006557377049,1.596,54.53,2.9806393442623,0,0
2019-01-09 23:00,0,295.609836065574,1.123,56.68,3.3213606557377,0,0
2019-01-10 00:00,0,292.875409836066,0.18,56.75,4.65837704918033,0,0
2019-01-10 01:00,0,289.719672131148,-0.485,61.49,4.32796721311475,0,0
2019-01-10 02:00,0,285.854098360656,-1.832,70.2,3.34990163934426,0,0
2019-01-10 03:00,0,277.667213114754,-2.192,65.66,2.87201639344262,0,0
2019-01-10 04:00,0,258.019672131148,-2.461,57.46,3.03934426229508,0,0
2019-01-10 05:00,0,220.873770491803,-2.743,54.14,3.5344262295082,0,0
2019-01-10 06:00,0,214.929508196721,-2.874,56.77,3.68201639344262,0,0
2019-01-10 07:00,0,214.581967213115,-2.751,57.87,6.84486885245902,0,0
2019-01-10 08:00,1.44367213114754,215.534426229508,-2.663,62.33,6.48432786885246,0,0
2019-01-10 09:00,26.0834426229508,214.747540983607,-2.825,60.51,6.0736393442623,0,0
2019-01-10 10:00,186.348852459016,217.745901639344,-2.749,57.3,7.35647540983607,0,0
2019-01-10 11:00,417.993442622951,224.339344262295,-2.017,57.07,6.69604918032787,0,0
2019-01-10 12:00,280.414754098361,251.708196721311,-1.547,56.1,2.81260655737705,0,0
2019-01-10 13:00,718.513114754098,264.901639344262,-2.653,49.03,3.48331147540984,0,0
2019-01-10 14:00,583.509836065574,233.849180327869,-2.233,48.25,4.44140983606557,0,0
2019-01-10 15:00,488.485245901639,232.370491803279,-2.158,47.29,4.07681967213115,0,0
2019-01-10 16:00,223.925409836066,224.816393442623,-2.607,51.06,4.69237704918033,0,0
2019-01-10 17:00,33.0877049180328,228.359016393443,-3.048,51.3,3.43847540983607,0,0
2019-01-10 18:00,1.70990163934426,228.954098360656,-3.616,55.11,3.63837704918033,0,0
2019-01-10 19:00,0,220.093442622951,-4.334,55.62,3.24693442622951,0,0
2019-01-10 20:00,0,217.013114754098,-4.179,57.5,4.64340983606557,0,0
2019-01-10 21:00,0,216.970491803279,-4.486,56.14,5.625,0,0
2019-01-10 22:00,0,217.490163934426,-4.231,60.73,7.75767213114754,0,0
2019-01-10 23:00,0,217.562295081967,-4.217,64.93,9.05704918032787,0,0
2019-01-11 00:00,0,217.767213114754,-4.378,63.59,7.55054098360656,0,0
2019-01-11 01:00,0,218.926229508197,-4.449,64.52,6.47759016393443,0,0
2019-01-11 02:00,0,218.322950819672,-4.493,65.67,6.74362295081967,0,0
2019-01-11 03:00,0,218.604918032787,-4.474,67.39,3.88085245901639,0,0
2019-01-11 04:00,0,219.093442622951,-4.742,66.65,5.78414754098361,0,0
2019-01-11 05:00,0,219.906557377049,-4.737,66.04,5.39059016393443,0,0
2019-01-11 06:00,0,221.503278688525,-5.142,67.33,3.54331147540984,0,0
2019-01-11 07:00,0,222.922950819672,-5.068,64.58,4.11229508196721,0,0
2019-01-11 08:00,2.60888524590164,222.504918032787,-4.934,64.39,5.71218032786885,0,0
2019-01-11 09:00,25.3891803278689,222.298360655738,-4.757,63.86,4.9315737704918,0,0
2019-01-11 10:00,176.679836065574,223.77868852459,-4.247,61.36,4.52819672131148,0,0
2019-01-11 11:00,459.940983606557,232.04262295082,-2.998,55.1,4.04709836065574,0,0
2019-01-11 12:00,547.955737704918,238.718032786885,-1.686,55.2,3.139,0,0
2019-01-11 13:00,586.119672131148,241.875409836066,0.805,48.25,3.03104918032787,0,0
2019-01-11 14:00,552.57868852459,241.293442622951,5.67,45.96,2.27806557377049,0,0
2019-01-11 15:00,461.119672131148,242.13606557377,8.12,43.35,2.13732786885246,0,0
2019-01-11 16:00,232.434262295082,244.181967213115,11.21,38.03,1.54191803278689,0,0
2019-01-11 17:00,31.8585245901639,249.619672131148,8.17,37.31,1.4486393442623,0,0
2019-01-11 18:00,0.702983606557377,255.162295081967,5.132,46.92,1.57508196721311,0,0
2019-01-11 19:00,0,254.496721311475,3.044,55.5,1.15740983606557,0,0
2019-01-11 20:00,0,256.359016393443,3.142,61.28,1.27745901639344,0,0
2019-01-11 21:00,0,277.265573770492,2.791,58.84,1.21147540983607,0,0
2019-01-11 22:00,0,294.932786885246,2.753,60.34,1.17929508196721,0,0
2019-01-11 23:00,0,294.231147540984,3.361,57.65,0.867655737704918,0,0
2019-01-12 00:00,0,295.895081967213,6.294,64.54,0.769426229508197,0,0
2019-01-12 01:00,0,304.74262295082,5.875,66.03,0.340360655737705,0,0
2019-01-12 02:00,0,309.786885245902,5.984,56.82,0.455770491803279,0,0
2019-01-12 03:00,0,297.983606557377,7.804,49.18,1.05640983606557,0,0
2019-01-12 04:00,0,286.159016393443,5.736,50.16,1.01073770491803,0,0
2019-01-12 05:00,0,308.929508196721,3.875,51.39,0.958262295081967,0,0
2019-01-12 06:00,0,311.429508196721,3.843,50.99,1.02898360655738,0,0
2019-01-12 07:00,0,310.959016393443,2.639,50.95,1.05811475409836,0,0
2019-01-12 08:00,0.773131147540984,310.845901639344,0.711,50.72,0.999622950819672,0,0
2019-01-12 09:00,34.5439344262295,311.596721311475,0.406,52.32,1.01801639344262,0,0
2019-01-12 10:00,50.3365573770492,313.354098360656,0.691,51.61,1.7574262295082,0,0
2019-01-12 11:00,103.602950819672,314.506557377049,0.482,53.09,1.54622950819672,0,0
2019-01-12 12:00,82.0893442622951,313.996721311475,0.91,51.45,1.5945737704918,0,0
2019-01-12 13:00,43.4154098360656,315.249180327869,0.963,52.92,1.57681967213115,0,0
2019-01-12 14:00,94.3173770491803,317.281967213115,-1.003,87.7,1.16524590163934,0,0
2019-01-12 15:00,38.2526229508197,320.17868852459,-0.882,86.6,0.968590163934426,0,0
2019-01-12 16:00,50.5973770491803,320.1,-1.43,95.4,1.72622950819672,0,0
2019-01-12 17:00,21.4326229508197,319.319672131148,-1.316,93.1,1.17845901639344,0,0
2019-01-12 18:00,0.675475409836066,317.952459016393,-1.351,94.1,1.13416393442623,0,0
2019-01-12 19:00,0,316.398360655738,-1.548,96.9,0.986360655737705,0,0
2019-01-12 20:00,0,316.477049180328,-1.546,99,0.762344262295082,0,0
2019-01-12 21:00,1.42855737704918,318.134426229508,-1.224,96.1,0.651770491803279,0,0
2019-01-12 22:00,0.392688524590164,319.016393442623,-1.014,93.7,0.936016393442623,0,0
2019-01-12 23:00,0.749491803278688,318.93606557377,-0.93,92.2,0.89044262295082,0,0
2019-01-13 00:00,0.993770491803279,318.745901639344,-1.021,93.2,1.0555737704918,0,0
2019-01-13 01:00,0,318.044262295082,-1.253,98.2,1.24572131147541,0,0
2019-01-13 02:00,0,317.045901639344,-1.34,100,0.969032786885246,0,0
2019-01-13 03:00,0,316.785245901639,-1.221,98.6,1.03722950819672,0,0
2019-01-13 04:00,0,317.860655737705,-0.343,96.3,1.33550819672131,0,0
2019-01-13 05:00,0.865393442622951,319.704918032787,-0.094,94,0.889754098360656,0,0
2019-01-13 06:00,1.51577049180328,321.696721311475,1.061,98.4,0,0,0
2019-01-13 07:00,0.939868852459016,322.322950819672,0.844,100,0,0,0
2019-01-13 08:00,2.1197868852459,322.960655737705,0.933,100,0,0,0
2019-01-13 09:00,10.4389180327869,323.998360655738,1.491,100,0,0,0
2019-01-13 10:00,26.7996721311475,323.875409836066,1.212,100,0,0,0
2019-01-13 11:00,37.0470491803279,325.109836065574,1.463,100,0,0,0
2019-01-13 12:00,43.0608196721311,326.513114754098,2.553,100,0,0,0
2019-01-13 13:00,38.772131147541,327.334426229508,2.075,100,0,0,0
2019-01-13 14:00,53.7139344262295,326.934426229508,2.098,100,0,0,0
2019-01-13 15:00,43.4268852459016,326.332786885246,1.983,100,0,0,0
2019-01-13 16:00,23.8022950819672,324.645901639344,1.849,100,0,0,0
2019-01-13 17:00,12.5312459016393,323.12131147541,1.606,100,0,0,0
2019-01-13 18:00,0.253950819672131,322.283606557377,1.525,100,0,0,0
2019-01-13 19:00,0,321.780327868852,1.622,100,0,0,0
2019-01-13 20:00,0,321.386885245902,1.686,99.8,0,0,0
2019-01-13 21:00,0,320.588524590164,1.591,95,0,0,0
2019-01-13 22:00,0,320.254098360656,1.671,95.6,0,0,0
2019-01-13 23:00,0,319.850819672131,1.407,95.7,0,0,0
2019-01-14 00:00,0,319.64262295082,1.565,92,0,0,0
2019-01-14 01:00,0,319.618032786885,1.413,93.1,0,0,0
2019-01-14 02:00,0,319.473770491803,1.004,97,0,0,0
2019-01-14 03:00,0,319.16393442623,0.948,96.4,0,0,0
2019-01-14 04:00,0,319.001639344262,0.785,93.9,0,0,0
2019-01-14 05:00,0,318.07868852459,0.625,95.8,0,0,0
2019-01-14 06:00,0,317.227868852459,0.309,96.7,0,0,0
2019-01-14 07:00,0,317.004918032787,0.464,94.9,0,0,0
2019-01-14 08:00,0.958737704918033,317.365573770492,0.46,95.6,0,0,0
2019-01-14 09:00,27.240262295082,318.1,0.506,93.2,0,0,0
2019-01-14 10:00,153.324262295082,320.673770491803,0.916,92.7,0,0,0
2019-01-14 11:00,163.577049180328,327.277049180328,4.105,90.1,0,0,0
2019-01-14 12:00,128.801639344262,331.083606557377,3.392,98.3,0,0.024384,0
2019-01-14 13:00,112.165573770492,333.693442622951,7.227,92.6,0.277180327868852,0.06096,0
2019-01-14 14:00,98.585737704918,334.901639344262,4.081,98.7,1.32229508196721,0.036576,0
2019-01-14 15:00,76.2073770491803,333.034426229508,3.864,100,0.926524590163934,0.024384,0
2019-01-14 16:00,49.8845901639344,332.485245901639,3.898,100,0.318262295081967,0.018288,0
2019-01-14 17:00,13.0519016393443,332.840983606557,4.016,100,0.703459016393443,0.006096,0
