"date","runoff_m3s","Site"
2013-02-23,0.00126003345037017,"whole"
2013-02-24,0.00100605740942667,"whole"
2013-02-25,0,"whole"
2013-02-26,0.0292292786456407,"whole"
2013-02-27,0.0292292786456407,"whole"
2013-02-28,9.67220634430417e-05,"whole"
2013-03-01,9.67220634430417e-05,"whole"
2013-03-02,0,"whole"
2013-03-03,0,"whole"
2013-03-04,0,"whole"
2013-03-05,0.00911905966761475,"whole"
2013-03-06,0.0156284550951916,"whole"
2013-03-07,0.00699744427189163,"whole"
2013-03-08,0.000488048844314755,"whole"
2013-03-09,0,"whole"
2013-03-10,0,"whole"
2013-03-11,0.000942254136218542,"whole"
2013-03-12,0.01759111727308,"whole"
2013-03-13,0.0168677361045189,"whole"
2013-03-14,0.000218872967657437,"whole"
2013-03-15,0,"whole"
2013-03-16,0.00181330751827729,"whole"
2013-03-17,0.0157816933937738,"whole"
2013-03-18,0.0209787010137411,"whole"
2013-03-19,0.0071773132707285,"whole"
2013-03-20,0.000166998132483875,"whole"
2013-03-21,0,"whole"
2013-03-22,0,"whole"
2013-03-23,0,"whole"
2013-03-24,0.0117975950902299,"whole"
2013-03-25,0.0156197442446548,"whole"
2013-03-26,0.00385294116888626,"whole"
2013-03-27,3.07920144613125e-05,"whole"
2013-03-28,0,"whole"
2013-03-29,0,"whole"
2013-03-30,8.50710309441667e-06,"whole"
2013-03-31,0.00551639397564118,"whole"
2013-04-01,0.00550788687254677,"whole"
2013-04-02,0,"whole"
2013-04-03,0,"whole"
2013-04-04,0.00917546542134266,"whole"
2013-04-05,0.0108043907268997,"whole"
2013-04-06,0.001628925305557,"whole"
2013-04-07,0,"whole"
2013-04-08,0,"whole"
2013-04-09,0,"whole"
2013-04-10,0,"whole"
2013-04-11,0,"whole"
2013-04-12,0.0366693129232975,"whole"
2013-04-13,0.0366693129232975,"whole"
2013-04-14,3.5507908568e-05,"whole"
2013-04-15,0.0082745447484701,"whole"
2013-04-16,0.0082413485526995,"whole"
2013-04-17,5.19673036854583e-05,"whole"
2013-04-18,4.96555908880625e-05,"whole"
2013-04-19,0.0138086000942977,"whole"
2013-04-20,0.0138086000942977,"whole"
2013-04-21,0,"whole"
2013-04-22,0,"whole"
2013-04-23,0,"whole"
2013-04-24,0.000191039945576792,"whole"
2013-04-25,0.000191039945576792,"whole"
2013-04-26,0,"whole"
2013-04-27,0,"whole"
2013-04-28,0.00800425940378422,"whole"
2013-04-29,0.00921032620444157,"whole"
2013-04-30,0.00127994914166213,"whole"
2013-05-01,0.000804383623510401,"whole"
2013-05-02,0.00073050128250563,"whole"
2013-05-03,0,"whole"
2013-05-04,0,"whole"
2013-05-05,0.00564224385150269,"whole"
2013-05-06,0.0457634065550429,"whole"
2013-05-07,0.0561050846557731,"whole"
2013-05-08,0.0265044342320267,"whole"
2013-05-09,0.0105304064105667,"whole"
2013-05-10,0.00589274081905722,"whole"
2013-05-11,0.00806501106198559,"whole"
2013-05-12,0.00218216437370122,"whole"
2013-05-13,0,"whole"
2013-05-14,0,"whole"
2013-05-15,0,"whole"
2013-05-16,0,"whole"
2013-05-17,0.00478006717688612,"whole"
2013-05-18,0.0145661948434316,"whole"
2013-05-19,0.0195495080791646,"whole"
2013-05-20,0.0160613182508039,"whole"
2013-05-21,0.00629793783818477,"whole"
2013-05-22,0.0217064282408899,"whole"
2013-05-23,0.0250041328576881,"whole"
2013-05-24,0.00330584184584503,"whole"
2013-05-25,8.13722904683333e-06,"whole"
2013-05-26,0,"whole"
2013-05-27,0,"whole"
2013-05-28,0,"whole"
2013-05-29,0,"whole"
2013-05-30,0,"whole"
2013-05-31,0,"whole"
2013-06-01,0.000235239894263,"whole"
2013-06-02,0.0142425546665107,"whole"
2013-06-03,0.0146499709299237,"whole"
2013-06-04,0.000642656157676042,"whole"
2013-06-05,0.000178741633494646,"whole"
2013-06-06,0.0381173699351719,"whole"
2013-06-07,0.044524698138515,"whole"
2013-06-08,0.0109044418494137,"whole"
2013-06-09,0.0086759507127241,"whole"
2013-06-10,0.00998234577173134,"whole"
2013-06-11,0.00838532214130695,"whole"
2013-06-12,0.0034762613517976,"whole"
2013-06-13,0.00611984367691612,"whole"
2013-06-14,0.00540413739484237,"whole"
2013-06-15,0,"whole"
2013-06-16,0.000402700369306354,"whole"
2013-06-17,0.00202977630462544,"whole"
2013-06-18,0.0106446978765554,"whole"
2013-06-19,0.017356524851043,"whole"
2013-06-20,0.00833890290980669,"whole"
2013-06-21,0.000667622655887917,"whole"
2013-06-22,0.000679551093922479,"whole"
2013-06-23,1.19284380345625e-05,"whole"
2013-06-24,0.00122132406659162,"whole"
2013-06-25,0.00122132406659162,"whole"
2013-06-26,0.00982191271094933,"whole"
2013-06-27,0.0102293289743624,"whole"
2013-06-28,0.000606408501012875,"whole"
2013-06-29,0.0038192270238907,"whole"
2013-06-30,0.00945240884564196,"whole"
2013-07-01,0.00629544130394922,"whole"
2013-07-02,0.0504842016469751,"whole"
2013-07-03,0.0950860181391258,"whole"
2013-07-04,0.0874491349772473,"whole"
2013-07-05,0.0430881989585853,"whole"
2013-07-06,0.00142364520914825,"whole"
2013-07-07,0.00642277025218705,"whole"
2013-07-08,0.00571769784898132,"whole"
2013-07-09,1.442508785575e-05,"whole"
2013-07-10,0.0383057273692186,"whole"
2013-07-11,0.0430451086705703,"whole"
2013-07-12,0.00506329849852288,"whole"
2013-07-13,0.00754866689155926,"whole"
2013-07-14,0.0088115093970492,"whole"
2013-07-15,0.00179934481150957,"whole"
2013-07-16,0.00377724631948999,"whole"
2013-07-17,0.00357908629849722,"whole"
2013-07-18,1.442508785575e-05,"whole"
2013-07-19,0.000217023597419521,"whole"
2013-07-20,0.000220722337895354,"whole"
2013-07-21,0.000480281450786958,"whole"
2013-07-22,0.0035795486410567,"whole"
2013-07-23,0.0033154585710822,"whole"
2013-07-24,0.000212492640336625,"whole"
2013-07-25,0.000750566911058479,"whole"
2013-07-26,0.000750566911058479,"whole"
2013-07-27,0.0114531499990036,"whole"
2013-07-28,0.0114531499990036,"whole"
2013-07-29,0,"whole"
2013-07-30,0,"whole"
2013-07-31,0.000628970817915458,"whole"
2013-08-01,0.0069131308092992,"whole"
2013-08-02,0.00628415999138374,"whole"
2013-08-03,4.80836261858333e-06,"whole"
2013-08-04,4.80836261858333e-06,"whole"
2013-08-05,0,"whole"
2013-08-06,0.0101817079219073,"whole"
2013-08-07,0.0112294686687275,"whole"
2013-08-08,0.0179842010712634,"whole"
2013-08-09,0.0222268411799538,"whole"
2013-08-10,0.00529705858836717,"whole"
2013-08-11,0.00592584470043012,"whole"
2013-08-12,0.00718082734388037,"whole"
2013-08-13,0.00520764169147809,"whole"
2013-08-14,0.00394600131517134,"whole"
2013-08-15,0,"whole"
2013-08-16,0,"whole"
2013-08-17,0.0222256388966564,"whole"
2013-08-18,0.0244410919731687,"whole"
2013-08-19,0.00751297412302456,"whole"
2013-08-20,0.00529752104651229,"whole"
2013-08-21,0.00371122372493927,"whole"
2013-08-22,0.00403930200514569,"whole"
2013-08-23,0.00141624772819658,"whole"
2013-08-24,0.00108816944799017,"whole"
2013-08-25,0,"whole"
2013-08-26,0,"whole"
2013-08-27,0,"whole"
2013-08-28,0.0015368267062373,"whole"
2013-08-29,0.00367220201291923,"whole"
2013-08-30,0.00213537530668193,"whole"
2013-08-31,0.00447510602465366,"whole"
2013-09-01,0.00472449360123672,"whole"
2013-09-02,0.000249387576583062,"whole"
2013-09-03,0,"whole"
2013-09-04,6.0474406779875e-05,"whole"
2013-09-05,6.0474406779875e-05,"whole"
2013-09-06,0,"whole"
2013-09-07,0,"whole"
2013-09-08,0,"whole"
2013-09-09,0,"whole"
2013-09-10,0.000338897096098229,"whole"
2013-09-11,0.00123750609470194,"whole"
2013-09-12,0.00101400970144971,"whole"
2013-09-13,0.000115400702846,"whole"
2013-09-14,0,"whole"
2013-09-15,0,"whole"
2013-09-16,8.22969755872917e-06,"whole"
2013-09-17,8.22969755872917e-06,"whole"
2013-09-18,0,"whole"
2013-09-19,0,"whole"
2013-09-20,0.0129434651593429,"whole"
2013-09-21,0.0229873023758993,"whole"
2013-09-22,0.0100533614732817,"whole"
2013-09-23,9.52425672527083e-06,"whole"
2013-09-24,0,"whole"
2013-09-25,0.000210365864563021,"whole"
2013-09-26,0.000210458333074917,"whole"
2013-09-27,9.24685118958333e-08,"whole"
2013-09-28,0,"whole"
2013-09-29,0,"whole"
2013-09-30,0,"whole"
2013-10-01,0,"whole"
2013-10-02,0,"whole"
2013-10-03,0,"whole"
2013-10-04,0,"whole"
2013-10-05,0,"whole"
2013-10-06,0,"whole"
2013-10-07,0.0394155352966204,"whole"
2013-10-08,0.0395366690472039,"whole"
2013-10-09,0.000333441453896375,"whole"
2013-10-10,0.00372564877426647,"whole"
2013-10-11,0.00351334107095364,"whole"
2013-10-12,0.00251856485850681,"whole"
2013-10-13,0.00294327273364438,"whole"
2013-10-14,0.00817227468989895,"whole"
2013-10-15,0.00799492008408274,"whole"
2013-10-16,0.000257802211165583,"whole"
2013-10-17,0.00125923619499746,"whole"
2013-10-18,0.00124878725315323,"whole"
2013-10-19,0,"whole"
2013-10-20,0,"whole"
2013-10-21,0,"whole"
2013-10-22,0,"whole"
2013-10-23,0.000528550013996583,"whole"
2013-10-24,0.000528550013996583,"whole"
2013-10-25,1.10962214275e-06,"whole"
2013-10-26,1.75690172602083e-06,"whole"
2013-10-27,6.47279583270833e-07,"whole"
2013-10-28,0,"whole"
2013-10-29,2.28397224382708e-05,"whole"
2013-10-30,0.000508669283938979,"whole"
2013-10-31,0.000489435833464646,"whole"
2013-11-01,0.00102344145113454,"whole"
2013-11-02,0.00102112973833714,"whole"
2013-11-03,1.29455916654167e-06,"whole"
2013-11-04,0,"whole"
2013-11-05,0,"whole"
2013-11-06,0,"whole"
2013-11-07,0,"whole"
2013-11-08,0,"whole"
2013-11-09,0,"whole"
2013-11-10,0,"whole"
2013-11-11,0,"whole"
2013-11-12,0,"whole"
2013-11-13,0,"whole"
2013-11-14,0,"whole"
2013-11-15,0.00777780386403714,"whole"
2013-11-16,0.0105500098121457,"whole"
2013-11-17,0.00640742055626943,"whole"
2013-11-18,0.00483480865151409,"whole"
2013-11-19,0.00119959404335319,"whole"
2013-11-20,0,"whole"
2013-11-21,0,"whole"
2013-11-22,6.1584028922625e-05,"whole"
2013-11-23,6.1584028922625e-05,"whole"
2013-11-24,0,"whole"
2013-11-25,3.64325936869583e-05,"whole"
2013-11-26,0.12249394126699,"whole"
2013-11-27,0.132221769348692,"whole"
2013-11-28,0.0105781601275302,"whole"
2013-11-29,0.00227988441816417,"whole"
2013-11-30,0.00229085393284809,"whole"
2013-12-01,0.00410651190515058,"whole"
2013-12-02,0.00845717275316505,"whole"
2013-12-03,0.0117923578834365,"whole"
2013-12-04,0.00661682806859702,"whole"
2013-12-05,0.000164409014150792,"whole"
2013-12-06,0.0175546847179216,"whole"
2013-12-07,0.0204642064832525,"whole"
2013-12-08,0.00307393077948173,"whole"
2013-12-09,0.00324851713499583,"whole"
2013-12-10,0.04928777279637,"whole"
2013-12-11,0.0473706167698237,"whole"
2013-12-12,0.00157806021414709,"whole"
2013-12-13,0.00201214243306789,"whole"
2013-12-14,0.0287267087362271,"whole"
2013-12-15,0.0358303853364251,"whole"
2013-12-16,0.0116792012704655,"whole"
2013-12-17,0.0142930950084617,"whole"
2013-12-18,0.0140320201518046,"whole"
2013-12-19,0.00605042369067079,"whole"
2013-12-20,0.00350141720443058,"whole"
2013-12-21,0,"whole"
2013-12-22,0.0092332582798061,"whole"
2013-12-23,0.0288916019515863,"whole"
2013-12-24,0.0196583436717802,"whole"
2013-12-25,0,"whole"
2013-12-26,0,"whole"
2013-12-27,0,"whole"
2013-12-28,0.0007345698585005,"whole"
2013-12-29,0.0238738903908995,"whole"
2013-12-30,0.023139320532399,"whole"
2013-12-31,0,"whole"
2014-01-01,0,"whole"
2014-01-02,0.00143982723725857,"whole"
2014-01-03,0.00143982723725857,"whole"
2014-01-04,0,"whole"
2014-01-05,0.00511233870361585,"whole"
2014-01-06,0.00605043171827053,"whole"
2014-01-07,0.000938093014654683,"whole"
2014-01-08,0,"whole"
2014-01-09,0,"whole"
2014-01-10,0.0355641311530114,"whole"
2014-01-11,0.0525861405063938,"whole"
2014-01-12,0.0170220093533824,"whole"
2014-01-13,4.33677320791458e-05,"whole"
2014-01-14,0.00323186699779982,"whole"
2014-01-15,0.00324472012095334,"whole"
2014-01-16,5.62208552326667e-05,"whole"
2014-01-17,0.000565259974690683,"whole"
2014-01-18,0.000565259974690683,"whole"
2014-01-19,0,"whole"
2014-01-20,0,"whole"
2014-01-21,0.00202598513416626,"whole"
2014-01-22,0.00202598513416626,"whole"
2014-01-23,0,"whole"
2014-01-24,0,"whole"
2014-01-25,0,"whole"
2014-01-26,1.17065408726389e-05,"whole"
2014-01-27,0.000392169119233403,"whole"
2014-01-28,0.000380462578360764,"whole"
2014-01-29,0,"whole"
2014-01-30,0,"whole"
2014-01-31,0.00264161291809563,"whole"
2014-02-01,0.00485544186035951,"whole"
2014-02-02,0.00221382894226388,"whole"
2014-02-03,0.0390162567245967,"whole"
2014-02-04,0.0410760852570598,"whole"
2014-02-05,0.00357464769434058,"whole"
2014-02-06,0.00151481916187754,"whole"
2014-02-07,0,"whole"
2014-02-08,2.73064497199028e-05,"whole"
2014-02-09,2.73064497199028e-05,"whole"
2014-02-10,0,"whole"
2014-02-11,0,"whole"
2014-02-12,0,"whole"
2014-02-13,0.0318080916754027,"whole"
2014-02-14,0.0352872365844335,"whole"
2014-02-15,0.00778713905375244,"whole"
2014-02-16,0.00528643581645247,"whole"
2014-02-17,0.00157626308809085,"whole"
2014-02-18,0.00466709833526702,"whole"
2014-02-19,0.0279475181023553,"whole"
2014-02-20,0.0364076785938836,"whole"
2014-02-21,0.0620598948973258,"whole"
2014-02-22,0.055670942445416,"whole"
2014-02-23,0.0138146298034722,"whole"
2014-02-24,0.0213422380412592,"whole"
2014-02-25,0.0153196486457247,"whole"
2014-02-26,0.0020477962989331,"whole"
2014-02-27,0.00276414854479651,"whole"
2014-02-28,0.00262661275345049,"whole"
2014-03-01,0.0020132310770446,"whole"
2014-03-02,0.0102084351498484,"whole"
2014-03-03,0.0279792825047246,"whole"
2014-03-04,0.0196552704468662,"whole"
2014-03-05,0.00118544129678722,"whole"
2014-03-06,0.00105554422366674,"whole"
2014-03-07,0.00630120156083017,"whole"
2014-03-08,0.0123809183353542,"whole"
2014-03-09,0.00701492708125967,"whole"
2014-03-10,0.000935210306735614,"whole"
2014-03-11,0,"whole"
2014-03-12,0.000290628532888604,"whole"
2014-03-13,0.000290628532888604,"whole"
2014-03-14,0,"whole"
2014-03-15,0,"whole"
2014-03-16,0.00844875550193894,"whole"
2014-03-17,0.00958963200170973,"whole"
2014-03-18,0.00342152156338018,"whole"
2014-03-19,0.00937265268653712,"whole"
2014-03-20,0.00912013931708688,"whole"
2014-03-21,0.00202813169415915,"whole"
2014-03-22,0,"whole"
2014-03-23,0.00135299926605983,"whole"
2014-03-24,0.00135299926605983,"whole"
2014-03-25,0.0128943803468789,"whole"
2014-03-26,0.0133777505393166,"whole"
2014-03-27,0.00746939568154053,"whole"
2014-03-28,0.00843403385992764,"whole"
2014-03-29,0.0128596398924015,"whole"
2014-03-30,0.0132797728674082,"whole"
2014-03-31,0.00186814134583152,"whole"
2014-04-01,0,"whole"
2014-04-02,6.99986635051458e-05,"whole"
2014-04-03,0.00270932747560501,"whole"
2014-04-04,0.0036238410582548,"whole"
2014-04-05,0.000984512246154937,"whole"
2014-04-06,0,"whole"
2014-04-07,0.024877080968229,"whole"
2014-04-08,0.024877080968229,"whole"
2014-04-09,0,"whole"
2014-04-10,0,"whole"
2014-04-11,0,"whole"
2014-04-12,0,"whole"
2014-04-13,0,"whole"
2014-04-14,0.000920154161875438,"whole"
2014-04-15,0.0240249842090371,"whole"
2014-04-16,0.0231048300471617,"whole"
2014-04-17,0,"whole"
2014-04-18,0,"whole"
2014-04-19,0,"whole"
2014-04-20,0,"whole"
2014-04-21,0,"whole"
2014-04-22,0,"whole"
2014-04-23,0,"whole"
2014-04-24,0,"whole"
2014-04-25,0.00488871775542081,"whole"
2014-04-26,0.00488871775542081,"whole"
2014-04-27,0,"whole"
2014-04-28,0.0104114920198543,"whole"
2014-04-29,0.0371179702586017,"whole"
2014-04-30,0.0291301704425777,"whole"
2014-05-01,0.00268389859630511,"whole"
2014-05-02,0.000260206392474875,"whole"
2014-05-03,0,"whole"
2014-05-04,0,"whole"
2014-05-05,0.00132137503499146,"whole"
2014-05-06,0.0013382967726684,"whole"
2014-05-07,1.69217376769375e-05,"whole"
2014-05-08,0,"whole"
2014-05-09,0.00130889182441407,"whole"
2014-05-10,0.0043742229552324,"whole"
2014-05-11,0.00306865999724658,"whole"
2014-05-12,0.00156290278806338,"whole"
2014-05-13,0.00272245796576567,"whole"
2014-05-14,0.00150658950284736,"whole"
2014-05-15,0.0418314604922083,"whole"
2014-05-16,0.0428953107215698,"whole"
2014-05-17,0.00140755568807838,"whole"
2014-05-18,0,"whole"
2014-05-19,0,"whole"
2014-05-20,0,"whole"
2014-05-21,0,"whole"
2014-05-22,0,"whole"
2014-05-23,0,"whole"
2014-05-24,0,"whole"
2014-05-25,0,"whole"
2014-05-26,0,"whole"
2014-05-27,0.000560913993160125,"whole"
2014-05-28,0.000560913993160125,"whole"
2014-05-29,0.0033908204082773,"whole"
2014-05-30,0.0033908204082773,"whole"
2014-05-31,0,"whole"
2014-06-01,0,"whole"
2014-06-02,0,"whole"
2014-06-03,8.89547084437917e-05,"whole"
2014-06-04,0.0138081381755523,"whole"
2014-06-05,0.0158237667978577,"whole"
2014-06-06,0.00210458333074917,"whole"
2014-06-07,0,"whole"
2014-06-08,0.0020127620984366,"whole"
2014-06-09,0.00210661763801087,"whole"
2014-06-10,0.000331961957706042,"whole"
2014-06-11,0.0150732922011969,"whole"
2014-06-12,0.0249627994328706,"whole"
2014-06-13,0.010254110574079,"whole"
2014-06-14,0.0001264969242735,"whole"
2014-06-15,0,"whole"
2014-06-16,3.31037272587083e-05,"whole"
2014-06-17,0.000125202365106958,"whole"
2014-06-18,9.209863784825e-05,"whole"
2014-06-19,0,"whole"
2014-06-20,0.00796227842968368,"whole"
2014-06-21,0.00826252368780945,"whole"
2014-06-22,0.00619871931756327,"whole"
2014-06-23,0.0058984740594375,"whole"
2014-06-24,0.000262887979319854,"whole"
2014-06-25,0.00111267360364256,"whole"
2014-06-26,0.000887512777176208,"whole"
2014-06-27,0.00128827130773275,"whole"
2014-06-28,0.00125054415487925,"whole"
2014-06-29,0.00105034982662477,"whole"
2014-06-30,0.00116750743119679,"whole"
2014-07-01,0.000117157604572021,"whole"
2014-07-02,0.000487863868762417,"whole"
2014-07-03,0.0295131747876789,"whole"
2014-07-04,0.0290253109189165,"whole"
2014-07-05,0,"whole"
2014-07-06,0,"whole"
2014-07-07,0,"whole"
2014-07-08,0.00187304221549055,"whole"
2014-07-09,0.0092652525005077,"whole"
2014-07-10,0.00791401009764534,"whole"
2014-07-11,0.00258162842214832,"whole"
2014-07-12,0.00217282513105684,"whole"
2014-07-13,0.000270285460271521,"whole"
2014-07-14,0.00443294092262881,"whole"
2014-07-15,0.00683887921070359,"whole"
2014-07-16,0.00256322722680959,"whole"
2014-07-17,0,"whole"
2014-07-18,2.40418130929167e-05,"whole"
2014-07-19,0.000897591844972854,"whole"
2014-07-20,0.000873550031879938,"whole"
2014-07-21,0.000727727188620208,"whole"
2014-07-22,0.0018896865476318,"whole"
2014-07-23,0.00116195935901159,"whole"
2014-07-24,0.0108779955853116,"whole"
2014-07-25,0.0125171849342176,"whole"
2014-07-26,0.00163918934890598,"whole"
2014-07-27,0.00448120910055297,"whole"
2014-07-28,0.00449295260156374,"whole"
2014-07-29,1.17435010107708e-05,"whole"
2014-07-30,0,"whole"
2014-07-31,0,"whole"
2014-08-01,0.013308623274291,"whole"
2014-08-02,0.0134098762948169,"whole"
2014-08-03,0.000101253020525938,"whole"
2014-08-04,0,"whole"
2014-08-05,0.00118202494903589,"whole"
2014-08-06,0.00133145406425956,"whole"
2014-08-07,0.000149429115223667,"whole"
2014-08-08,0.0066499655400293,"whole"
2014-08-09,0.0481827522379429,"whole"
2014-08-10,0.0422869598809361,"whole"
2014-08-11,0.019529257166831,"whole"
2014-08-12,0.0289550348884042,"whole"
2014-08-13,0.0104389552064159,"whole"
2014-08-14,0.000259004301820229,"whole"
2014-08-15,0,"whole"
2014-08-16,0,"whole"
2014-08-17,4.1610830353125e-05,"whole"
2014-08-18,0.0185838591782651,"whole"
2014-08-19,0.0212093176365235,"whole"
2014-08-20,0.00304720734101529,"whole"
2014-08-21,0.00427278503621121,"whole"
2014-08-22,0.00689981549770039,"whole"
2014-08-23,0.0318751910334743,"whole"
2014-08-24,0.032980929383139,"whole"
2014-08-25,0.00411290686355768,"whole"
2014-08-26,0,"whole"
2014-08-27,0,"whole"
2014-08-28,0,"whole"
2014-08-29,0,"whole"
2014-08-30,0.00105007238256054,"whole"
2014-08-31,0.0019717985091382,"whole"
2014-09-01,0.000921726126577667,"whole"
2014-09-02,0.00916557121351271,"whole"
2014-09-03,0.0101971499322226,"whole"
2014-09-04,0.00123260526357146,"whole"
2014-09-05,0.0015112128899136,"whole"
2014-09-06,0.00695936525788985,"whole"
2014-09-07,0.00586287364382906,"whole"
2014-09-08,0.000892506038290037,"whole"
2014-09-09,0.000678811307298766,"whole"
2014-09-10,0,"whole"
2014-09-11,0.00214471466491196,"whole"
2014-09-12,0.00513607102474217,"whole"
2014-09-13,0.011536926740481,"whole"
2014-09-14,0.00873041493593057,"whole"
2014-09-15,0.000184844555279771,"whole"
2014-09-16,0,"whole"
2014-09-17,0,"whole"
2014-09-18,0,"whole"
2014-09-19,0.00242313735423031,"whole"
2014-09-20,0.00242313735423031,"whole"
2014-09-21,0.000916455382871058,"whole"
2014-09-22,0.000916455382871058,"whole"
2014-09-23,0,"whole"
2014-09-24,0.000705719682789,"whole"
2014-09-25,0.00078006436635325,"whole"
2014-09-26,0.000149059241176083,"whole"
2014-09-27,7.47145576118333e-05,"whole"
2014-09-28,3.69874047583333e-07,"whole"
2014-09-29,0.000538536613281333,"whole"
2014-09-30,0.000538906487328917,"whole"
2014-10-01,7.39748095166667e-07,"whole"
2014-10-02,0,"whole"
2014-10-03,0.00746035950122729,"whole"
2014-10-04,0.00746035950122729,"whole"
2014-10-05,0,"whole"
2014-10-06,0.00214027617634096,"whole"
2014-10-07,0.0179250213777642,"whole"
2014-10-08,0.0183032176684753,"whole"
2014-10-09,0.00251847246705201,"whole"
2014-10-10,0.00751861474077875,"whole"
2014-10-11,0.00944658321380688,"whole"
2014-10-12,0.0143298455967257,"whole"
2014-10-13,0.0157429494725749,"whole"
2014-10-14,0.012054934958836,"whole"
2014-10-15,0.0318981223382679,"whole"
2014-10-16,0.023238631213304,"whole"
2014-10-17,5.437148499475e-05,"whole"
2014-10-18,0,"whole"
2014-10-19,0,"whole"
2014-10-20,0,"whole"
2014-10-21,0,"whole"
2014-10-22,0,"whole"
2014-10-23,0,"whole"
2014-10-24,0,"whole"
2014-10-25,0,"whole"
2014-10-26,0,"whole"
2014-10-27,0,"whole"
2014-10-28,8.50710309441667e-05,"whole"
2014-10-29,8.50710309441667e-05,"whole"
2014-10-30,7.656392784975e-05,"whole"
2014-10-31,0.00427038077784483,"whole"
2014-11-01,0.0116012845550607,"whole"
2014-11-02,0.0074074677050656,"whole"
2014-11-03,0,"whole"
2014-11-04,0,"whole"
2014-11-05,0,"whole"
2014-11-06,0.00197531231259025,"whole"
2014-11-07,0.00197531231259025,"whole"
2014-11-08,0,"whole"
2014-11-09,0,"whole"
2014-11-10,0,"whole"
2014-11-11,0,"whole"
2014-11-12,0,"whole"
2014-11-13,0,"whole"
2014-11-14,0.00011429108070325,"whole"
2014-11-15,0.00011429108070325,"whole"
2014-11-16,0.000728281999691583,"whole"
2014-11-17,0.018158967021089,"whole"
2014-11-18,0.0174306850213975,"whole"
2014-11-19,0,"whole"
2014-11-20,0,"whole"
2014-11-21,0,"whole"
2014-11-22,0,"whole"
2014-11-23,0.0134780252798558,"whole"
2014-11-24,0.0137524718231626,"whole"
2014-11-25,0.00034287324210975,"whole"
2014-11-26,0.0327997832601067,"whole"
2014-11-27,0.0329656717704479,"whole"
2014-11-28,0.000234315209144042,"whole"
2014-11-29,0,"whole"
2014-11-30,0,"whole"
2014-12-01,0.000946137813718167,"whole"
2014-12-02,0.0131108325494176,"whole"
2014-12-03,0.0125216231916173,"whole"
2014-12-04,0.00235840943443178,"whole"
2014-12-05,0.00297952042883609,"whole"
2014-12-06,0.00328383426295673,"whole"
2014-12-07,0.0023057948126345,"whole"
2014-12-08,0.000815109932361771,"whole"
2014-12-09,0.00104443184186344,"whole"
2014-12-10,0.000229321909501667,"whole"
2014-12-11,0,"whole"
2014-12-12,0,"whole"
2014-12-13,0,"whole"
2014-12-14,0,"whole"
2014-12-15,0,"whole"
2014-12-16,0.000449766841861333,"whole"
2014-12-17,0.000449766841861333,"whole"
2014-12-18,0,"whole"
2014-12-19,0,"whole"
2014-12-20,0,"whole"
2014-12-21,0,"whole"
2014-12-22,0.00187618610636646,"whole"
2014-12-23,0.010848590752643,"whole"
2014-12-24,0.019615900201006,"whole"
2014-12-25,0.0115535706873368,"whole"
2014-12-26,0.000910075132607338,"whole"
2014-12-27,0,"whole"
2014-12-28,0.000314577877469625,"whole"
2014-12-29,0.00558583782807495,"whole"
2014-12-30,0.00693217936127829,"whole"
2014-12-31,0.00166091941067296,"whole"
2015-01-01,0,"whole"
2015-01-02,0,"whole"
2015-01-03,0.00317166999655563,"whole"
