Date,Depth,Temp_interp,DO_mgL_interp,Chla_interp,Turb_NTU_interp,SpCond_uScm_interp,TP_interp,TN_interp,NH4_interp,NO3NO2_interp,SRP_interp,DOC_interp,TPinf_interp,TNinf_interp,NH4inf_interp,NO3NO2inf_interp,DOCinf_interp,SRPinf_interp,kd_interp
2015-08-15,9,13.80093333,8.055,1.0107,24.235,56.04967953,13.6,774.85,687.5,15,5.5,2.05,24.05,214.1333333,4,105.5,1.5,10.5,NA
2015-08-15,9.3,13.79856667,8.05191,1.002866667,24.1283,56.10396065,NA,NA,NA,NA,NA,NA,24.05,214.1333333,4,105.5,1.5,10.5,NA
2015-08-22,0.1,24.8103,8.951136667,7.639766667,3.4835,36.74002355,13.8,272.55,2.5,2.75,7.75,3.75,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,1,24.815,8.95886,7.8396,3.512133333,36.69994364,NA,NA,NA,NA,NA,NA,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,1.6,24.76456667,8.896156667,8.424466667,3.484266667,36.77501162,13.6,265.5,4.25,0.5,15.25,3.55,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,2.8,24.04416667,8.687463333,13.63463333,3.8711,36.49687213,NA,NA,NA,NA,NA,NA,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,3.8,22.26223333,0.55421,24.1327,4.1594,40.70232304,13.8,436.5,5.5,2.25,18.5,3.225,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,5,17.184,0.128316667,3.612233333,20.5172,61.21698766,13.9,234.025,80.5,3.25,6.5,2.45,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,5.2,16.3273,1.10652,3.191833333,22.25956667,61.59577889,NA,NA,NA,NA,NA,NA,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,5.5,15.29013333,2.696033333,2.4575,22.768,58.49533333,NA,NA,NA,NA,NA,NA,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,5.8,14.41093333,6.63007,1.760366667,22.95946667,56.33407545,NA,NA,NA,NA,NA,NA,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,6,14.06726667,8.342443333,1.4632,22.6913,57.2094847,NA,NA,NA,NA,NA,NA,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,6.2,13.98633333,8.52299,1.1573,22.34043333,57.80367621,17.7,498.175,289.25,7.75,5,9.05,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,8,13.9118,8.761543333,0.853066667,22.95943333,57.83703991,13.9,929.05,765.5,17.25,5,2.425,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,9,13.92076667,8.74564,0.8465,23.1549,57.77620577,13.3,873.925,794.75,17.5,6.25,2.025,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-22,9.3,13.91603333,8.73946,0.830833333,22.9415,57.88476801,NA,NA,NA,NA,NA,NA,24.8875,211.7,2.5,103.75,1.5,10.25,NA
2015-08-31,0.1,24.4161,9.37787,8.4108,3.7381,36.95975834,14.3,296.4,3,3,8,4,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,1,24.4161,9.37787,8.4108,3.7381,36.95975834,NA,NA,NA,NA,NA,NA,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,1.6,24.3412,9.28218,8.6554,3.6928,36.98538405,12.9,285,4,0,18,3.7,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,2.8,23.8276,7.70869,12.0618,4.1103,36.63116993,NA,NA,NA,NA,NA,NA,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,3.8,22.9281,0.64406,25.4927,4.4001,38.45554753,16.35,408.2666667,5,2,19,3.1,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,5,17.9643,0.12809,3.6432,23.5579,64.5907763,17.85,227.7,105,3,7,2.4,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,5.2,17.0633,0.15944,3.3034,25.7165,66.84911051,NA,NA,NA,NA,NA,NA,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,5.5,15.9784,0.60171,2.5808,25.2346,61.01377713,NA,NA,NA,NA,NA,NA,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,5.8,14.7642,6.3443,1.8026,24.8495,57.43235686,NA,NA,NA,NA,NA,NA,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,6,14.2548,8.88374,1.5286,22.1586,58.69515441,NA,NA,NA,NA,NA,NA,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,6.2,14.1365,9.12518,1.0863,21.2499,59.50135592,16.7,560.9,350,9,5,11.2,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,8,14.05,9.45304,0.6434,22.0202,59.67574081,14.3,1046.7,886,20,5,2.4,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,9,14.0406,9.43628,0.6823,22.0748,59.50273201,12.7,973,902,20,7,2,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-08-31,9.3,14.0335,9.42701,0.6588,21.7547,59.66557537,NA,NA,NA,NA,NA,NA,25.725,209.2666667,1,102,1.5,10,-0.595076502
2015-09-04,0.1,27.2332,6.12338,1.3605,1.3883,31.37660454,14.8,313.25,3,2.5,10,3.8,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,1,26.594,6.79477,1.1835,1.5437,31.02198428,NA,NA,NA,NA,NA,NA,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,1.6,26.4292,6.2683,1.4512,1.535,30.92512947,12.2,313.55,3.5,1,13,3.65,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,2.8,25.7272,6.15923,2.0544,1.5814,30.80148713,NA,NA,NA,NA,NA,NA,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,3.8,24.0478,4.3024,6.7483,2.3078,31.07271611,18.9,380.0333333,4.5,2,14.5,3.25,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,5,21.0099,0.35581,3.9288,2.6264,33.36167566,21.8,282.9,60.5,2.5,5.5,2.6,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,5.2,20.2428,0.33459,3.8275,2.8054,33.7062729,NA,NA,NA,NA,NA,NA,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,5.5,18.5814,0.82718,3.5434,2.7814,33.3850966,NA,NA,NA,NA,NA,NA,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,5.8,16.5857,1.37686,2.9169,3.2168,32.6141013,NA,NA,NA,NA,NA,NA,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,6,15.6245,0.82301,2.2517,3.722,32.72071684,NA,NA,NA,NA,NA,NA,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,6.2,14.3188,0.38866,1.6888,3.9478,35.37518882,15.7,492.45,291,7,6,6.8,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,8,10.3029,0.06677,5.5031,10.2473,66.48096662,14.7,961.35,823,25.5,5.5,2.45,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,9,8.8782,0.05176,3.1917,3.5575,132.2488379,12.1,1031.3,936,29,4,2.25,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-04,9.3,8.6737,0.05333,2.4781,3.3702,141.2013587,NA,NA,NA,NA,NA,NA,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398
2015-09-07,0.1,25.1068,8.68257,6.8798,3.0442,37.09083315,15.2,330.1,3,2,12,3.6,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,1,25.0544,8.65244,6.8603,3.2005,37.14179219,NA,NA,NA,NA,NA,NA,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,1.6,24.8716,8.41583,9.6978,3.2016,37.0490616,12,342.1,3,2,8,3.6,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,2.8,24.2813,7.06869,14.2043,3.9301,37.41783194,NA,NA,NA,NA,NA,NA,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,3.8,22.8205,0.34766,30.8304,4.5364,40.80833368,19.45,351.8,4,2,10,3.4,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,5,18.9192,0.12257,4.3324,25.9561,63.5817036,21.15,338.1,16,2,4,2.8,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,5.2,17.8624,0.11936,3.6185,30.3968,64.78589599,NA,NA,NA,NA,NA,NA,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,5.5,16.6361,0.10604,2.6514,33.4632,66.39031185,NA,NA,NA,NA,NA,NA,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,5.8,15.5789,1.71597,2.3563,23.9108,59.55400124,NA,NA,NA,NA,NA,NA,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,6,14.9136,6.52852,1.9343,23.0962,58.97233561,NA,NA,NA,NA,NA,NA,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,6.2,14.3955,9.19949,1.3828,21.0125,60.55412597,15.7,424,232,5,7,2.4,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,8,14.2332,9.78973,0.7939,18.8978,61.15672063,18.55,876,760,31,6,2.5,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,9,14.2204,9.75572,0.7847,19.1265,60.91757053,15.9,1089.6,970,38,1,2.5,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-07,9.3,14.2105,9.73213,0.7533,19.1382,61.17266898,NA,NA,NA,NA,NA,NA,27.4,204.4,3,100.6666667,1.5,13.33333333,NA
2015-09-14,0.1,22.8237,6.67561,5.8992,4.5684,37.81191119,15.6,306.7,6,2,10,18.3,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,1,22.7473,6.60744,6.1057,4.571,37.84382185,NA,NA,NA,NA,NA,NA,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,1.6,22.5349,6.51844,7.436,4.6271,37.97421241,11.8,252.8,2,3,6,3.5,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,2.8,22.3408,6.33307,10.0266,4.8185,37.98402287,NA,NA,NA,NA,NA,NA,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,3.8,22.1501,6.19636,11.3414,4.9015,38.10453244,20,267,7,2,8,4.1,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,5,18.8977,0.2317,16.1632,15.9765,62.02213792,20.5,132.7,16,2,5,2.6,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,5.2,18.0986,0.21511,14.3731,18.1931,68.55513086,NA,NA,NA,NA,NA,NA,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,5.5,17.0941,0.18487,7.0135,23.8631,68.20803354,NA,NA,NA,NA,NA,NA,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,5.8,16.0296,0.77292,3.3209,24.0763,66.07592841,NA,NA,NA,NA,NA,NA,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,6,15.2991,5.06715,2.6626,21.0096,61.24788194,NA,NA,NA,NA,NA,NA,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,6.2,14.6888,9.00269,2.3821,19.6525,61.25894471,15.7,1025.2,813,18,5,2.3,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,8,14.37,10.07995,0.623,17.5707,62.44162807,22.4,1047.3,938,21,7,2.3,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,9,14.3589,10.02812,0.613,17.7505,62.58298928,19.7,1100,985,25,6,2.3,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-14,9.3,14.3555,9.99941,0.6178,17.6902,62.52769443,NA,NA,NA,NA,NA,NA,13.4,181.2,4,100,1.5,15,-0.560677915
2015-09-18,0.1,23.1143,8.00621,0.68,3.2874,31.20354191,16.26666667,306.35,5.5,4.5,10,11.35,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,1,23.0259,7.98649,0.6014,2.9234,31.21714306,NA,NA,NA,NA,NA,NA,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,1.6,22.6995,8.00985,0.9887,2.9659,31.36674674,12.56666667,268.9,3.5,3.5,7.5,3.6,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,2.8,22.3826,8.00005,2.2828,3.0671,31.16874447,NA,NA,NA,NA,NA,NA,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,3.8,22.273,7.13812,2.3494,3.0705,31.2504527,18.26666667,257.95,4.5,2,7,4.25,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,5,20.9536,2.73057,2.3284,3.5974,31.89732317,19.6,212.25,9,1.5,6,3.7,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,5.2,20.4581,1.24068,2.7936,3.5795,32.30226265,NA,NA,NA,NA,NA,NA,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,5.5,19.3076,0.34845,3.351,3.9436,33.61740834,NA,NA,NA,NA,NA,NA,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,5.8,16.7125,1.10363,3.5835,5.206,35.37487997,NA,NA,NA,NA,NA,NA,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,6,15.5084,0.81749,5.3493,6.0283,36.7167933,NA,NA,NA,NA,NA,NA,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,6.2,14.6111,0.23965,6.134,5.9516,39.66937668,15.7,1030.75,409.5,10,6.5,7.45,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,8,9.8356,0.09628,3.414,6.8923,97.55927263,20.53333333,1023.65,864,19.5,6,7.5,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,9,8.9741,0.07675,2.3425,4.4936,140.5608699,19.7,1178.65,1017.5,25.5,10,2.35,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-18,9.3,8.8013,0.07398,2.027,4.1851,149.8445384,NA,NA,NA,NA,NA,NA,43.75,321.15,6.5,81,NA,15,-1.15513857
2015-09-21,0.1,21.6449,6.7579,7.1858,4.2783,37.52178651,16.93333333,306,5,7,10,4.4,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,1,21.7603,7.31811,6.8493,4.2139,37.79878225,NA,NA,NA,NA,NA,NA,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,1.6,21.7849,7.33242,7.688,3.9125,37.86176051,13.33333333,285,5,4,9,3.7,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,2.8,21.7969,7.39922,8.1051,3.9074,37.84316174,NA,NA,NA,NA,NA,NA,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,3.8,21.673,5.54648,10.2793,3.9854,38.53372236,16.53333333,248.9,2,2,6,4.4,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,5,19.3629,0.13218,8.7484,6.1211,61.2072024,18.7,291.8,2,1,7,4.8,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,5.2,18.8432,0.10771,7.2649,8.1529,67.54474634,NA,NA,NA,NA,NA,NA,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,5.5,18.0814,0.09383,5.073,23.6094,75.16033962,NA,NA,NA,NA,NA,NA,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,5.8,16.9022,0.19251,4.392,23.5308,77.25650922,NA,NA,NA,NA,NA,NA,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,6,15.7532,0.73315,3.5402,18.6006,61.26563319,NA,NA,NA,NA,NA,NA,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,6.2,15.1897,4.96106,2.95,23.6209,61.65631339,15.7,1036.3,6,2,8,12.6,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,8,14.5278,10.00507,1.0429,16.1174,63.61805252,18.66666667,1000,790,18,5,12.7,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,9,14.5241,10.00783,1.0091,16.256,63.96152714,19.7,1257.3,1050,26,14,2.4,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-21,9.3,14.5157,9.98597,1.0694,16.1517,63.85743082,NA,NA,NA,NA,NA,NA,74.1,461.1,9,62,NA,15,-0.822866031
2015-09-28,0.1,19.2587,7.89162,0.017,0.9958,2.075647024,17.6,234,3,1,6,4.11,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,1,19.803,7.06046,8.1277,3.7271,37.8559298,17.6,NA,NA,NA,NA,NA,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,1.6,19.674,5.98258,9.9151,3.9761,37.77676373,17.6,266,6,1,9,3.48,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,2.8,19.2847,6.75582,9.8346,3.747,37.86622563,17.6,NA,NA,NA,NA,NA,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,3.8,19.1854,6.00715,5.0654,3.7255,37.89273157,19.1,232,8,2,8,4.13,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,5,18.5967,4.2015,2.9747,6.0484,40.06644457,19.1,236,5,1,8,4.46,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,5.2,18.4426,3.20017,2.7935,6.9919,42.15581219,19.1,NA,NA,NA,NA,NA,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,5.5,18.161,1.36774,2.2094,8.5912,46.42286396,19.1,NA,NA,NA,NA,NA,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,5.8,17.2649,0.26638,3.4523,12.7653,65.14705455,NA,NA,NA,NA,NA,NA,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,6,16.6171,0.18366,6.8831,16.6059,74.40729053,NA,NA,NA,NA,NA,NA,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,6.2,15.8055,0.7575,2.9481,11.2883,63.94444562,NA,397,232,7,6,11.47,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,8,14.6952,9.67609,0.7668,14.6394,64.84055994,NA,1120,1190,30,6,11.58,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,9,14.6793,9.67234,0.7501,14.6118,64.79930123,14.1,1020,704.3333333,19.66666667,11.33333333,2.29,10.4,148.5,2,10,NA,4,-0.716756427
2015-09-28,9.3,14.6753,9.63527,0.759,15.1388,65.02981204,14.1,NA,NA,NA,NA,NA,10.4,148.5,2,10,NA,4,-0.716756427
2015-10-02,0.1,18.8554,7.80221,3.7138,4.2352,29.93691616,14.1,229.5,17.5,2.5,6.5,3.82,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,1,18.8855,7.7912,3.6845,4.2311,29.89287013,14.1,NA,NA,NA,NA,NA,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,1.6,18.8881,7.7827,4.0202,4.24,29.87623127,20.2,243,19,2,7,3.26,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,2.8,18.8857,7.7932,3.7871,4.4643,29.91731012,20.2,NA,NA,NA,NA,NA,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,3.8,18.8856,7.81052,4.0568,4.4331,29.91207146,20.2,227,16,3,8,3.86,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,5,18.7953,7.71859,3.3988,4.1546,29.86061683,20.2,235,15,2.5,7.5,4.12,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,5.2,18.7389,7.2602,3.602,4.0209,29.87230232,NA,NA,NA,NA,NA,NA,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,5.5,18.6717,6.77813,2.9365,4.4299,30.06130485,NA,NA,NA,NA,NA,NA,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,5.8,18.3693,4.3551,2.3015,5.0513,30.61607587,NA,NA,NA,NA,NA,NA,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,6,17.9149,3.33203,2.1567,5.5257,31.52709738,NA,NA,NA,NA,NA,NA,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,6.2,17.5205,1.81006,1.4452,6.4548,32.64974846,14.8,313,128,6,7,10.34,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,8,10.9193,0.14738,1.6173,4.5535,75.11443644,14.8,675.5,611.5,19,6.5,10.46,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,9,9.1318,0.11199,1.4075,4.6252,151.1614949,14.8,627,358.6666667,13.33333333,8.666666667,2.18,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-02,9.3,8.9418,0.10863,1.2166,4.8375,156.8753828,14.8,NA,NA,NA,NA,NA,12.35,164.25,2,9.5,NA,4.5,NA
2015-10-05,0.1,16.8134,6.83447,2.4399,4.827,36.86076366,19.7,225,32,4,7,3.53,14.3,180,2,9,NA,5,NA
2015-10-05,1,16.799,6.83373,2.3087,4.8205,36.70451167,19.7,NA,NA,NA,NA,NA,14.3,180,2,9,NA,5,NA
2015-10-05,1.6,16.7771,6.79588,2.6346,4.8164,36.67976044,19.7,220,32,3,5,3.04,14.3,180,2,9,NA,5,NA
2015-10-05,2.8,16.6193,6.74771,3.7414,5.077,36.56386257,19.7,NA,NA,NA,NA,NA,14.3,180,2,9,NA,5,NA
2015-10-05,3.8,16.5163,6.65731,4.0291,5.0929,36.79618247,17.8,222,24,4,8,3.59,14.3,180,2,9,NA,5,NA
2015-10-05,5,16.4071,6.53654,3.8499,5.0844,36.81750925,17.8,234,25,4,7,3.78,14.3,180,2,9,NA,5,NA
2015-10-05,5.2,16.405,6.53425,4.1097,5.0788,36.63340215,17.8,NA,NA,NA,NA,NA,14.3,180,2,9,NA,5,NA
2015-10-05,5.5,16.4057,6.52578,3.7296,5.0931,36.71251479,17.8,NA,NA,NA,NA,NA,14.3,180,2,9,NA,5,NA
2015-10-05,5.8,16.394,6.47458,3.5074,5.1574,36.61421374,25.7,NA,NA,NA,NA,NA,14.3,180,2,9,NA,5,NA
2015-10-05,6,16.3872,6.46551,3.5097,5.0917,36.93937222,25.7,NA,NA,NA,NA,NA,14.3,180,2,9,NA,5,NA
2015-10-05,6.2,16.3622,6.3822,3.8124,5.2686,36.4563833,25.7,229,24,5,8,9.21,14.3,180,2,9,NA,5,NA
2015-10-05,8,16.2395,6.05227,2.5933,6.3287,37.3213517,25.7,231,33,8,7,9.34,14.3,180,2,9,NA,5,NA
2015-10-05,9,16.2071,5.95697,2.0945,6.591,37.03866139,NA,234,13,7,6,2.07,14.3,180,2,9,NA,5,NA
2015-10-05,9.3,16.1927,5.92673,2.1739,6.7446,37.24509458,NA,NA,NA,NA,NA,NA,14.3,180,2,9,NA,5,NA
2015-10-12,0.1,15.59795,6.25486,1.5569,4.30535,39.94094921,NA,213,22.5,4,7,3.24,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,1,15.7932,6.730095,1.4915,4.39575,37.54318332,NA,NA,NA,NA,NA,NA,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,1.6,15.7806,6.600315,1.6906,4.3966,36.881231,NA,220,26.4,2.4,5.8,2.82,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,2.8,15.6636,6.90308,2.58025,4.5388,36.50047923,NA,NA,NA,NA,NA,NA,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,3.8,15.60265,6.930425,2.758,4.53345,36.51287196,NA,209.5,14,3,7,3.32,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,5,15.5376,6.907285,2.697,4.52115,36.40857549,NA,214,15,2.5,7,3.44,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,5.2,15.53175,6.91185,2.7986,4.53255,36.21161611,NA,NA,NA,NA,NA,NA,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,5.5,15.50965,6.90259,2.6462,4.5341,36.30366615,NA,NA,NA,NA,NA,NA,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,5.8,15.46955,6.90005,2.5906,4.4817,36.21404512,NA,NA,NA,NA,NA,NA,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,6,15.4643,6.91147,2.59345,4.5205,36.36499346,NA,NA,NA,NA,NA,NA,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,6.2,15.45145,6.86136,2.78845,4.6227,36.14026956,NA,217,15,3.5,7.5,8.08,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,8,15.2703,6.676485,2.22235,5.3108,36.47407308,NA,219.5,21,5,6.5,8.22,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,9,15.24225,6.629845,1.944,5.96745,36.24434255,NA,217.5,10.5,4.5,5.5,1.96,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-12,9.3,15.2299,6.6157,1.99905,5.9735,36.31732152,NA,NA,NA,NA,NA,NA,12.05,166,2.2,8.6,NA,5.214285714,NA
2015-10-19,0.1,14.3825,5.67525,0.6739,3.7837,43.02113476,15.7,201,13,4,7,2.95,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,1,14.7874,6.62646,0.6743,3.971,38.38185496,15.7,NA,NA,NA,NA,NA,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,1.6,14.7841,6.40475,0.7466,3.9768,37.08270156,15.7,220,20.8,1.8,6.6,2.6,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,2.8,14.7079,7.05845,1.4191,4.0006,36.43709588,15.7,NA,NA,NA,NA,NA,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,3.8,14.689,7.20354,1.4869,3.974,36.22956146,15.4,197,4,2,6,3.05,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,5,14.6681,7.27803,1.5441,3.9579,35.99964174,15.4,194,5,1,7,3.1,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,5.2,14.6585,7.28945,1.4875,3.9863,35.78983008,15.4,NA,NA,NA,NA,NA,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,5.5,14.6136,7.2794,1.5628,3.9751,35.89481751,15.4,NA,NA,NA,NA,NA,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,5.8,14.5451,7.32552,1.6738,3.806,35.8138765,16.8,NA,NA,NA,NA,NA,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,6,14.5414,7.35743,1.6772,3.9493,35.79061471,16.8,NA,NA,NA,NA,NA,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,6.2,14.5407,7.34052,1.7645,3.9768,35.82415583,16.8,205,6,2,7,6.95,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,8,14.3011,7.3007,1.8514,4.2929,35.62679447,16.8,208,9,2,6,7.1,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,9,14.2774,7.30272,1.7935,5.3439,35.4500237,21.5,201,8,2,5,1.85,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
2015-10-19,9.3,14.2671,7.30467,1.8242,5.2024,35.38954846,21.5,NA,NA,NA,NA,NA,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672
