"Date","Depth","TPinf_interp"
2015-10-02,5.8,12.35
2015-10-02,6,12.35
2015-10-02,6.2,12.35
2015-10-02,8,12.35
2015-10-02,9,12.35
2015-10-02,9.3,12.35
2015-10-05,0.1,14.3
2015-10-05,1,14.3
2015-10-05,1.6,14.3
2015-10-05,2.8,14.3
2015-10-05,3.8,14.3
2015-10-05,5,14.3
2015-10-05,5.2,14.3
2015-10-05,5.5,14.3
2015-10-05,5.8,14.3
2015-10-05,6,14.3
2015-10-05,6.2,14.3
2015-10-05,8,14.3
2015-10-05,9,14.3
2015-10-05,9.3,14.3
2015-10-12,0.1,12.05
2015-10-12,1,12.05
2015-10-12,1.6,12.05
2015-10-12,2.8,12.05
2015-10-12,3.8,12.05
2015-10-12,5,12.05
2015-10-12,5.2,12.05
2015-10-12,5.5,12.05
2015-10-12,5.8,12.05
2015-10-12,6,12.05
2015-10-12,6.2,12.05
2015-10-12,8,12.05
2015-10-12,9,12.05
2015-10-12,9.3,12.05
2015-10-19,0.1,9.8
2015-10-19,1,9.8
2015-10-19,1.6,9.8
2015-10-19,2.8,9.8
2015-10-19,3.8,9.8
2015-10-19,5,9.8
2015-10-19,5.2,9.8
2015-10-19,5.5,9.8
2015-10-19,5.8,9.8
2015-10-19,6,9.8
2015-10-19,6.2,9.8
2015-10-19,8,9.8
2015-10-19,9,9.8
2015-10-19,9.3,9.8
2015-10-23,0.1,10.7333333333333
2015-10-23,1,10.7333333333333
2015-10-23,1.6,10.7333333333333
2015-10-23,2.8,10.7333333333333
2015-10-23,3.8,10.7333333333333
2015-10-23,5,10.7333333333333
2015-10-23,5.2,10.7333333333333
2015-10-23,5.5,10.7333333333333
2015-10-23,5.8,10.7333333333333
2015-10-23,6,10.7333333333333
2015-10-23,6.2,10.7333333333333
2015-10-23,8,10.7333333333333
2015-10-23,9,10.7333333333333
2015-10-23,9.3,10.7333333333333
2015-10-30,0.1,11.6666666666667
2015-10-30,1,11.6666666666667
2015-10-30,1.6,11.6666666666667
2015-10-30,2.8,11.6666666666667
2015-10-30,3.8,11.6666666666667
2015-10-30,5,11.6666666666667
2015-10-30,5.2,11.6666666666667
2015-10-30,5.5,11.6666666666667
2015-10-30,5.8,11.6666666666667
2015-10-30,6,11.6666666666667
2015-10-30,6.2,11.6666666666667
2015-10-30,8,11.6666666666667
2015-10-30,9,11.6666666666667
2015-10-30,9.3,11.6666666666667
2015-12-07,0.1,12.6
2015-12-07,1,12.6
2015-12-07,1.6,12.6
2015-12-07,2.8,12.6
2015-12-07,3.8,12.6
2015-12-07,5,12.6
2015-12-07,5.2,12.6
2015-12-07,5.5,12.6
2015-12-07,5.8,12.6
2015-12-07,6,12.6
2015-12-07,6.2,12.6
2015-12-07,8,12.6
2015-12-07,9,12.6
2015-12-07,9.3,12.6
2016-05-12,0.1,14.65
2016-05-12,1,14.65
2016-05-12,1.6,14.65
2016-05-12,2.8,14.65
2016-05-12,3.8,14.65
2016-05-12,5,14.65
2016-05-12,5.2,14.65
2016-05-12,5.5,14.65
2016-05-12,5.8,14.65
2016-05-12,6,14.65
2016-05-12,6.2,14.65
2016-05-12,8,14.65
2016-05-12,9,14.65
2016-05-12,9.3,14.65
2016-05-16,0.1,16.7
2016-05-16,1,16.7
2016-05-16,1.6,16.7
2016-05-16,2.8,16.7
2016-05-16,3.8,16.7
2016-05-16,5,16.7
2016-05-16,5.2,16.7
2016-05-16,5.5,16.7
2016-05-16,5.8,16.7
2016-05-16,6,16.7
2016-05-16,6.2,16.7
2016-05-16,8,16.7
2016-05-16,9,16.7
2016-05-16,9.3,16.7
2016-05-19,0.1,18.75
2016-05-19,1,18.75
2016-05-19,1.6,18.75
2016-05-19,2.8,18.75
2016-05-19,3.8,18.75
2016-05-19,5,18.75
2016-05-19,5.2,18.75
2016-05-19,5.5,18.75
2016-05-19,5.8,18.75
2016-05-19,6,18.75
2016-05-19,6.2,18.75
2016-05-19,8,18.75
2016-05-19,9,18.75
2016-05-19,9.3,18.75
2016-05-23,0.1,20.8
2016-05-23,1,20.8
2016-05-23,1.6,20.8
2016-05-23,2.8,20.8
2016-05-23,3.8,20.8
2016-05-23,5,20.8
2016-05-23,5.2,20.8
2016-05-23,5.5,20.8
2016-05-23,5.8,20.8
2016-05-23,6,20.8
2016-05-23,6.2,20.8
2016-05-23,8,20.8
2016-05-23,9,20.8
2016-05-23,9.3,20.8
2016-05-26,0.1,23.5
2016-05-26,1,23.5
2016-05-26,1.6,23.5
2016-05-26,2.8,23.5
2016-05-26,3.8,23.5
2016-05-26,5,23.5
2016-05-26,5.2,23.5
2016-05-26,5.5,23.5
2016-05-26,5.8,23.5
2016-05-26,6,23.5
2016-05-26,6.2,23.5
2016-05-26,8,23.5
2016-05-26,9,23.5
2016-05-26,9.3,23.5
2016-05-29,0.1,26.2
2016-05-29,1,26.2
2016-05-29,1.6,26.2
2016-05-29,2.8,26.2
2016-05-29,3.8,26.2
2016-05-29,5,26.2
2016-05-29,5.2,26.2
2016-05-29,5.5,26.2
2016-05-29,5.8,26.2
2016-05-29,6,26.2
2016-05-29,6.2,26.2
2016-05-29,8,26.2
2016-05-29,9,26.2
2016-05-29,9.3,26.2
2016-05-30,0.1,28.9
2016-05-30,0.1,28.9
2016-05-30,0.1,32.4
2016-05-30,0.1,32.4
2016-05-30,0.1,28.9
2016-05-30,0.1,28.9
2016-05-30,0.1,32.4
2016-05-30,0.1,32.4
2016-05-30,1,28.9
2016-05-30,1,28.9
2016-05-30,1,32.4
2016-05-30,1,32.4
2016-05-30,1.6,28.9
2016-05-30,1.6,28.9
2016-05-30,1.6,32.4
2016-05-30,1.6,32.4
2016-05-30,1.6,28.9
2016-05-30,1.6,28.9
2016-05-30,1.6,32.4
2016-05-30,1.6,32.4
2016-05-30,2.8,28.9
2016-05-30,2.8,28.9
2016-05-30,2.8,32.4
2016-05-30,2.8,32.4
2016-05-30,3.8,28.9
2016-05-30,3.8,28.9
2016-05-30,3.8,32.4
2016-05-30,3.8,32.4
2016-05-30,3.8,28.9
2016-05-30,3.8,28.9
2016-05-30,3.8,32.4
2016-05-30,3.8,32.4
2016-05-30,5,28.9
2016-05-30,5,28.9
2016-05-30,5,32.4
2016-05-30,5,32.4
2016-05-30,5,28.9
2016-05-30,5,28.9
2016-05-30,5,32.4
2016-05-30,5,32.4
2016-05-30,5.2,28.9
2016-05-30,5.2,28.9
2016-05-30,5.2,32.4
2016-05-30,5.2,32.4
2016-05-30,5.5,28.9
2016-05-30,5.5,28.9
2016-05-30,5.5,32.4
2016-05-30,5.5,32.4
2016-05-30,5.8,28.9
2016-05-30,5.8,28.9
2016-05-30,5.8,32.4
2016-05-30,5.8,32.4
2016-05-30,6,28.9
2016-05-30,6,28.9
2016-05-30,6,32.4
2016-05-30,6,32.4
2016-05-30,6.2,28.9
2016-05-30,6.2,28.9
2016-05-30,6.2,32.4
2016-05-30,6.2,32.4
2016-05-30,6.2,28.9
2016-05-30,6.2,28.9
2016-05-30,6.2,32.4
2016-05-30,6.2,32.4
2016-05-30,8,28.9
2016-05-30,8,28.9
2016-05-30,8,32.4
2016-05-30,8,32.4
2016-05-30,8,28.9
2016-05-30,8,28.9
2016-05-30,8,32.4
2016-05-30,8,32.4
2016-05-30,9,28.9
2016-05-30,9,28.9
2016-05-30,9,32.4
2016-05-30,9,32.4
2016-05-30,9,28.9
2016-05-30,9,28.9
2016-05-30,9,32.4
2016-05-30,9,32.4
2016-05-30,9.3,28.9
2016-05-30,9.3,28.9
2016-05-30,9.3,32.4
2016-05-30,9.3,32.4
2016-05-31,0.1,19.7
2016-05-31,1,19.7
2016-05-31,1.6,19.7
2016-05-31,2.8,19.7
2016-05-31,3.8,19.7
2016-05-31,5,19.7
2016-05-31,5.2,19.7
2016-05-31,5.5,19.7
2016-05-31,5.8,19.7
2016-05-31,6,19.7
2016-05-31,6.2,19.7
2016-05-31,8,19.7
2016-05-31,9,19.7
2016-05-31,9.3,19.7
2016-06-01,0.1,21.7
2016-06-01,1,21.7
2016-06-01,1.6,21.7
2016-06-01,2.8,21.7
2016-06-01,3.8,21.7
2016-06-01,5,21.7
2016-06-01,5.2,21.7
2016-06-01,5.5,21.7
2016-06-01,5.8,21.7
2016-06-01,6,21.7
2016-06-01,6.2,21.7
2016-06-01,8,21.7
2016-06-01,9,21.7
2016-06-01,9.3,21.7
2016-06-02,0.1,23.7
2016-06-02,1,23.7
2016-06-02,1.6,23.7
2016-06-02,2.8,23.7
2016-06-02,3.8,23.7
2016-06-02,5,23.7
2016-06-02,5.2,23.7
2016-06-02,5.5,23.7
2016-06-02,5.8,23.7
2016-06-02,6,23.7
2016-06-02,6.2,23.7
2016-06-02,8,23.7
2016-06-02,9,23.7
2016-06-02,9.3,23.7
2016-06-03,0.1,25.7
2016-06-03,1,25.7
2016-06-03,1.6,25.7
2016-06-03,2.8,25.7
2016-06-03,3.8,25.7
2016-06-03,5,25.7
2016-06-03,5.2,25.7
2016-06-03,5.5,25.7
2016-06-03,5.8,25.7
2016-06-03,6,25.7
2016-06-03,6.2,25.7
2016-06-03,8,25.7
2016-06-03,9,25.7
2016-06-03,9.3,25.7
2016-06-06,0.1,27.7
2016-06-06,1,27.7
2016-06-06,1.6,27.7
2016-06-06,2.8,27.7
2016-06-06,3.8,27.7
2016-06-06,5,27.7
2016-06-06,5.2,27.7
2016-06-06,5.5,27.7
2016-06-06,5.8,27.7
2016-06-06,6,27.7
2016-06-06,6.2,27.7
2016-06-06,8,27.7
2016-06-06,9,27.7
2016-06-06,9.3,27.7
2016-06-07,0.1,25.625
2016-06-07,1,25.625
2016-06-07,1.6,25.625
2016-06-07,2.8,25.625
2016-06-07,3.8,25.625
2016-06-07,5,25.625
2016-06-07,5.2,25.625
2016-06-07,5.5,25.625
2016-06-07,5.8,25.625
2016-06-07,6,25.625
2016-06-07,6.2,25.625
2016-06-07,8,25.625
2016-06-07,9,25.625
2016-06-07,9.3,25.625
2016-06-08,0.1,23.55
2016-06-08,1,23.55
2016-06-08,1.6,23.55
2016-06-08,2.8,23.55
2016-06-08,3.8,23.55
2016-06-08,5,23.55
2016-06-08,5.2,23.55
2016-06-08,5.5,23.55
2016-06-08,5.8,23.55
2016-06-08,6,23.55
2016-06-08,6.2,23.55
2016-06-08,8,23.55
2016-06-08,9,23.55
2016-06-08,9.3,23.55
2016-06-09,0.1,21.475
2016-06-09,1,21.475
2016-06-09,1.6,21.475
2016-06-09,2.8,21.475
2016-06-09,3.8,21.475
2016-06-09,5,21.475
2016-06-09,5.2,21.475
2016-06-09,5.5,21.475
2016-06-09,5.8,21.475
2016-06-09,6,21.475
2016-06-09,6.2,21.475
2016-06-09,8,21.475
2016-06-09,9,21.475
2016-06-09,9.3,21.475
2016-06-13,0.1,19.4
2016-06-13,1,19.4
2016-06-13,1.6,19.4
2016-06-13,2.8,19.4
2016-06-13,3.8,19.4
2016-06-13,5,19.4
2016-06-13,5.2,19.4
2016-06-13,5.5,19.4
2016-06-13,5.8,19.4
2016-06-13,6,19.4
2016-06-13,6.2,19.4
2016-06-13,8,19.4
2016-06-13,9,19.4
2016-06-13,9.3,19.4
2016-06-20,0.1,31.5
2016-06-20,1,31.5
2016-06-20,1.6,31.5
2016-06-20,2.8,31.5
2016-06-20,3.8,31.5
2016-06-20,5,31.5
2016-06-20,5.2,31.5
2016-06-20,5.5,31.5
2016-06-20,5.8,31.5
2016-06-20,6,31.5
2016-06-20,6.2,31.5
2016-06-20,8,31.5
2016-06-20,9,31.5
2016-06-20,9.3,31.5
2016-06-23,0.1,30
2016-06-23,1,30
2016-06-23,1.6,30
2016-06-23,2.8,30
2016-06-23,3.8,30
2016-06-23,5,30
2016-06-23,5.2,30
2016-06-23,5.5,30
2016-06-23,5.8,30
2016-06-23,6,30
2016-06-23,6.2,30
2016-06-23,8,30
2016-06-23,9,30
2016-06-23,9.3,30
2016-06-26,0.1,28.5
2016-06-26,1,28.5
2016-06-26,1.6,28.5
2016-06-26,2.8,28.5
2016-06-26,3.8,28.5
2016-06-26,5,28.5
2016-06-26,5.2,28.5
2016-06-26,5.5,28.5
2016-06-26,5.8,28.5
2016-06-26,6,28.5
2016-06-26,6.2,28.5
2016-06-26,8,28.5
2016-06-26,9,28.5
2016-06-26,9.3,28.5
2016-06-27,0.1,27
2016-06-27,1,27
2016-06-27,1.6,27
2016-06-27,2.8,27
2016-06-27,3.8,27
2016-06-27,5,27
2016-06-27,5.2,27
2016-06-27,5.5,27
2016-06-27,5.8,27
2016-06-27,6,27
2016-06-27,6.2,27
2016-06-27,8,27
2016-06-27,9,27
2016-06-27,9.3,27
2016-06-28,0.1,21.8
2016-06-28,1,21.8
2016-06-28,1.6,21.8
2016-06-28,2.8,21.8
2016-06-28,3.8,21.8
2016-06-28,5,21.8
2016-06-28,5.2,21.8
2016-06-28,5.5,21.8
2016-06-28,5.8,21.8
2016-06-28,6,21.8
2016-06-28,6.2,21.8
2016-06-28,8,21.8
2016-06-28,9,21.8
2016-06-28,9.3,21.8
2016-06-30,0.1,18.6
2016-06-30,1,18.6
2016-06-30,1.6,18.6
2016-06-30,2.8,18.6
2016-06-30,3.8,18.6
2016-06-30,5,18.6
2016-06-30,5.2,18.6
2016-06-30,5.5,18.6
2016-06-30,5.8,18.6
2016-06-30,6,18.6
2016-06-30,6.2,18.6
2016-06-30,8,18.6
2016-06-30,9,18.6
2016-06-30,9.3,18.6
2016-07-05,0.1,20.3
2016-07-05,1,20.3
2016-07-05,1.6,20.3
2016-07-05,2.8,20.3
2016-07-05,3.8,20.3
2016-07-05,5,20.3
2016-07-05,5.2,20.3
2016-07-05,5.5,20.3
2016-07-05,5.8,20.3
2016-07-05,6,20.3
2016-07-05,6.2,20.3
2016-07-05,8,20.3
2016-07-05,9,20.3
2016-07-05,9.3,20.3
2016-07-07,0.1,18.55
2016-07-07,1,18.55
2016-07-07,1.6,18.55
2016-07-07,2.8,18.55
2016-07-07,3.8,18.55
2016-07-07,5,18.55
2016-07-07,5.2,18.55
2016-07-07,5.5,18.55
2016-07-07,5.8,18.55
2016-07-07,6,18.55
2016-07-07,6.2,18.55
2016-07-07,8,18.55
2016-07-07,9,18.55
2016-07-07,9.3,18.55
2016-07-11,0.1,16.8
2016-07-11,1,16.8
2016-07-11,1.6,16.8
2016-07-11,2.8,16.8
2016-07-11,3.8,16.8
2016-07-11,5,16.8
2016-07-11,5.2,16.8
2016-07-11,5.5,16.8
2016-07-11,5.8,16.8
2016-07-11,6,16.8
2016-07-11,6.2,16.8
2016-07-11,8,16.8
2016-07-11,9,16.8
2016-07-11,9.3,16.8
2016-07-14,0.1,20.9
2016-07-14,1,20.9
2016-07-14,1.6,20.9
2016-07-14,2.8,20.9
2016-07-14,3.8,20.9
2016-07-14,5,20.9
2016-07-14,5.2,20.9
2016-07-14,5.5,20.9
2016-07-14,5.8,20.9
2016-07-14,6,20.9
2016-07-14,6.2,20.9
2016-07-14,8,20.9
2016-07-14,9,20.9
2016-07-14,9.3,20.9
2016-07-18,0.1,25
2016-07-18,1,25
2016-07-18,1.6,25
2016-07-18,2.8,25
2016-07-18,3.8,25
2016-07-18,5,25
2016-07-18,5.2,25
2016-07-18,5.5,25
2016-07-18,5.8,25
2016-07-18,6,25
2016-07-18,6.2,25
2016-07-18,8,25
2016-07-18,9,25
2016-07-18,9.3,25
2016-07-21,0.1,26.0666666666667
2016-07-21,1,26.0666666666667
2016-07-21,1.6,26.0666666666667
2016-07-21,2.8,26.0666666666667
2016-07-21,3.8,26.0666666666667
2016-07-21,5,26.0666666666667
2016-07-21,5.2,26.0666666666667
2016-07-21,5.5,26.0666666666667
2016-07-21,5.8,26.0666666666667
2016-07-21,6,26.0666666666667
2016-07-21,6.2,26.0666666666667
2016-07-21,8,26.0666666666667
2016-07-21,9,26.0666666666667
2016-07-21,9.3,26.0666666666667
2016-07-24,0.1,27.1333333333333
2016-07-24,1,27.1333333333333
2016-07-24,1.6,27.1333333333333
2016-07-24,2.8,27.1333333333333
2016-07-24,3.8,27.1333333333333
2016-07-24,5,27.1333333333333
2016-07-24,5.2,27.1333333333333
2016-07-24,5.5,27.1333333333333
2016-07-24,5.8,27.1333333333333
2016-07-24,6,27.1333333333333
2016-07-24,6.2,27.1333333333333
2016-07-24,8,27.1333333333333
2016-07-24,9,27.1333333333333
2016-07-24,9.3,27.1333333333333
2016-07-25,0.1,28.2
2016-07-25,0.1,28.2
2016-07-25,1,28.2
2016-07-25,1.6,28.2
2016-07-25,2.8,28.2
2016-07-25,3.8,28.2
2016-07-25,5,28.2
2016-07-25,5.2,28.2
2016-07-25,5.5,28.2
2016-07-25,5.8,28.2
2016-07-25,6,28.2
2016-07-25,6.2,28.2
2016-07-25,8,28.2
2016-07-25,8,28.2
2016-07-25,9,28.2
2016-07-25,9.3,28.2
2016-07-26,0.1,27.2666666666667
2016-07-26,1,27.2666666666667
2016-07-26,1.6,27.2666666666667
2016-07-26,2.8,27.2666666666667
2016-07-26,3.8,27.2666666666667
2016-07-26,5,27.2666666666667
2016-07-26,5.2,27.2666666666667
2016-07-26,5.5,27.2666666666667
2016-07-26,5.8,27.2666666666667
2016-07-26,6,27.2666666666667
2016-07-26,6.2,27.2666666666667
2016-07-26,8,27.2666666666667
2016-07-26,9,27.2666666666667
2016-07-26,9.3,27.2666666666667
2016-07-28,0.1,26.3333333333333
2016-07-28,1,26.3333333333333
2016-07-28,1.6,26.3333333333333
2016-07-28,2.8,26.3333333333333
2016-07-28,3.8,26.3333333333333
2016-07-28,5,26.3333333333333
2016-07-28,5.2,26.3333333333333
2016-07-28,5.5,26.3333333333333
2016-07-28,5.8,26.3333333333333
2016-07-28,6,26.3333333333333
2016-07-28,6.2,26.3333333333333
2016-07-28,8,26.3333333333333
2016-07-28,9,26.3333333333333
2016-07-28,9.3,26.3333333333333
2016-08-01,0.1,25.4
2016-08-01,1,25.4
2016-08-01,1.6,25.4
2016-08-01,2.8,25.4
2016-08-01,3.8,25.4
2016-08-01,5,25.4
2016-08-01,5.2,25.4
2016-08-01,5.5,25.4
2016-08-01,5.8,25.4
2016-08-01,6,25.4
2016-08-01,6.2,25.4
2016-08-01,8,25.4
2016-08-01,9,25.4
2016-08-01,9.3,25.4
2016-08-08,0.1,26.5
2016-08-08,1,26.5
2016-08-08,1.6,26.5
2016-08-08,2.8,26.5
2016-08-08,3.8,26.5
2016-08-08,5,26.5
2016-08-08,5.2,26.5
2016-08-08,5.5,26.5
2016-08-08,5.8,26.5
2016-08-08,6,26.5
2016-08-08,6.2,26.5
2016-08-08,8,26.5
2016-08-08,9,26.5
2016-08-08,9.3,26.5
2016-08-11,0.1,25.4
2016-08-11,1,25.4
2016-08-11,1.6,25.4
2016-08-11,2.8,25.4
2016-08-11,3.8,25.4
2016-08-11,5,25.4
2016-08-11,5.2,25.4
2016-08-11,5.5,25.4
2016-08-11,5.8,25.4
2016-08-11,6,25.4
2016-08-11,6.2,25.4
2016-08-11,8,25.4
2016-08-11,9,25.4
2016-08-11,9.3,25.4
2016-08-15,0.1,24.3
2016-08-15,1,24.3
2016-08-15,1.6,24.3
2016-08-15,2.8,24.3
2016-08-15,3.8,24.3
2016-08-15,5,24.3
2016-08-15,5.2,24.3
2016-08-15,5.5,24.3
2016-08-15,5.8,24.3
2016-08-15,6,24.3
2016-08-15,6.2,24.3
2016-08-15,8,24.3
2016-08-15,9,24.3
2016-08-15,9.3,24.3
2016-08-18,0.1,21.4
2016-08-18,1,21.4
2016-08-18,1.6,21.4
2016-08-18,2.8,21.4
2016-08-18,3.8,21.4
2016-08-18,5,21.4
2016-08-18,5.2,21.4
2016-08-18,5.5,21.4
2016-08-18,5.8,21.4
2016-08-18,6,21.4
2016-08-18,6.2,21.4
2016-08-18,8,21.4
2016-08-18,9,21.4
2016-08-18,9.3,21.4
2016-08-23,0.1,18.5
2016-08-23,1,18.5
2016-08-23,1.6,18.5
2016-08-23,2.8,18.5
2016-08-23,3.8,18.5
2016-08-23,5,18.5
2016-08-23,5.2,18.5
2016-08-23,5.5,18.5
2016-08-23,5.8,18.5
2016-08-23,6,18.5
2016-08-23,6.2,18.5
2016-08-23,8,18.5
2016-08-23,9,18.5
2016-08-23,9.3,18.5
2016-08-26,0.1,15.6
2016-08-26,1,15.6
2016-08-26,1.6,15.6
2016-08-26,2.8,15.6
2016-08-26,3.8,15.6
2016-08-26,5,15.6
2016-08-26,5.2,15.6
2016-08-26,5.5,15.6
2016-08-26,5.8,15.6
2016-08-26,6,15.6
2016-08-26,6.2,15.6
2016-08-26,8,15.6
2016-08-26,9,15.6
2016-08-26,9.3,15.6
2016-09-02,0.1,34.8
2016-09-02,1,34.8
2016-09-02,1.6,34.8
2016-09-02,2.8,34.8
2016-09-02,3.8,34.8
2016-09-02,5,34.8
2016-09-02,5.2,34.8
2016-09-02,5.5,34.8
2016-09-02,5.8,34.8
2016-09-02,6,34.8
2016-09-02,6.2,34.8
2016-09-02,8,34.8
2016-09-02,9,34.8
2016-09-02,9.3,34.8
2016-09-06,0.1,35.65
2016-09-06,1,35.65
2016-09-06,1.6,35.65
2016-09-06,2.8,35.65
2016-09-06,3.8,35.65
2016-09-06,5,35.65
2016-09-06,5.2,35.65
2016-09-06,5.5,35.65
2016-09-06,5.8,35.65
2016-09-06,6,35.65
2016-09-06,6.2,35.65
2016-09-06,8,35.65
2016-09-06,9,35.65
2016-09-06,9.3,35.65
2016-09-09,0.1,36.5
2016-09-09,1,36.5
2016-09-09,1.6,36.5
2016-09-09,2.8,36.5
2016-09-09,3.8,36.5
2016-09-09,5,36.5
2016-09-09,5.2,36.5
2016-09-09,5.5,36.5
2016-09-09,5.8,36.5
2016-09-09,6,36.5
2016-09-09,6.2,36.5
2016-09-09,8,36.5
2016-09-09,9,36.5
2016-09-09,9.3,36.5
2016-09-16,0.1,35.2
2016-09-16,1,35.2
2016-09-16,1.6,35.2
2016-09-16,2.8,35.2
2016-09-16,3.8,35.2
2016-09-16,5,35.2
2016-09-16,5.2,35.2
2016-09-16,5.5,35.2
2016-09-16,5.8,35.2
2016-09-16,6,35.2
2016-09-16,6.2,35.2
2016-09-16,8,35.2
2016-09-16,9,35.2
2016-09-16,9.3,35.2
2016-09-17,0.1,33.9
2016-09-17,1,33.9
2016-09-17,1.6,33.9
2016-09-17,2.8,33.9
2016-09-17,3.8,33.9
2016-09-17,5,33.9
2016-09-17,5.2,33.9
2016-09-17,5.5,33.9
2016-09-17,5.8,33.9
2016-09-17,6,33.9
2016-09-17,6.2,33.9
2016-09-17,8,33.9
2016-09-17,9,33.9
2016-09-17,9.3,33.9
2016-09-22,0.1,32.6
2016-09-22,1,32.6
2016-09-22,1.6,32.6
2016-09-22,2.8,32.6
2016-09-22,3.8,32.6
2016-09-22,5,32.6
2016-09-22,5.2,32.6
2016-09-22,5.5,32.6
2016-09-22,5.8,32.6
2016-09-22,6,32.6
2016-09-22,6.2,32.6
2016-09-22,8,32.6
2016-09-22,9,32.6
2016-09-22,9.3,32.6
2016-09-27,0.1,31.3
2016-09-27,1,31.3
2016-09-27,1.6,31.3
2016-09-27,2.8,31.3
2016-09-27,3.8,31.3
2016-09-27,5,31.3
2016-09-27,5.2,31.3
2016-09-27,5.5,31.3
2016-09-27,5.8,31.3
2016-09-27,6,31.3
2016-09-27,6.2,31.3
2016-09-27,8,31.3
2016-09-27,9,31.3
2016-09-27,9.3,31.3
2016-09-30,0.1,30
2016-09-30,1,30
2016-09-30,1.6,30
2016-09-30,2.8,30
2016-09-30,3.8,30
2016-09-30,5,30
2016-09-30,5.2,30
2016-09-30,5.5,30
2016-09-30,5.8,30
2016-09-30,6,30
2016-09-30,6.2,30
2016-09-30,8,30
2016-09-30,9,30
2016-09-30,9.3,30
2016-10-05,0.1,30.6333333333333
2016-10-05,1,30.6333333333333
2016-10-05,1.6,30.6333333333333
2016-10-05,2.8,30.6333333333333
2016-10-05,3.8,30.6333333333333
2016-10-05,5,30.6333333333333
2016-10-05,5.2,30.6333333333333
2016-10-05,5.5,30.6333333333333
2016-10-05,5.8,30.6333333333333
2016-10-05,6,30.6333333333333
2016-10-05,6.2,30.6333333333333
2016-10-05,8,30.6333333333333
2016-10-05,9,30.6333333333333
2016-10-05,9.3,30.6333333333333
2016-10-06,0.1,31.2666666666667
2016-10-06,1,31.2666666666667
2016-10-06,1.6,31.2666666666667
2016-10-06,2.8,31.2666666666667
2016-10-06,3.8,31.2666666666667
2016-10-06,5,31.2666666666667
2016-10-06,5.2,31.2666666666667
2016-10-06,5.5,31.2666666666667
2016-10-06,5.8,31.2666666666667
2016-10-06,6,31.2666666666667
2016-10-06,6.2,31.2666666666667
2016-10-06,8,31.2666666666667
2016-10-06,9,31.2666666666667
2016-10-06,9.3,31.2666666666667
2016-10-07,0.1,31.9
2016-10-07,1,31.9
2016-10-07,1.6,31.9
2016-10-07,2.8,31.9
2016-10-07,3.8,31.9
2016-10-07,5,31.9
2016-10-07,5.2,31.9
2016-10-07,5.5,31.9
2016-10-07,5.8,31.9
2016-10-07,6,31.9
2016-10-07,6.2,31.9
2016-10-07,8,31.9
2016-10-07,9,31.9
2016-10-07,9.3,31.9
2016-10-11,0.1,26.5
2016-10-11,1,26.5
2016-10-11,1.6,26.5
2016-10-11,2.8,26.5
2016-10-11,3.8,26.5
2016-10-11,5,26.5
2016-10-11,5.2,26.5
2016-10-11,5.5,26.5
2016-10-11,5.8,26.5
2016-10-11,6,26.5
2016-10-11,6.2,26.5
2016-10-11,8,26.5
2016-10-11,9,26.5
2016-10-11,9.3,26.5
2016-10-14,0.1,21.1
2016-10-14,1,21.1
2016-10-14,1.6,21.1
2016-10-14,2.8,21.1
2016-10-14,3.8,21.1
2016-10-14,5,21.1
2016-10-14,5.2,21.1
2016-10-14,5.5,21.1
2016-10-14,5.8,21.1
2016-10-14,6,21.1
2016-10-14,6.2,21.1
2016-10-14,8,21.1
2016-10-14,9,21.1
2016-10-14,9.3,21.1
2016-10-20,0.1,20.4666666666667
2016-10-20,1,20.4666666666667
2016-10-20,1.6,20.4666666666667
2016-10-20,2.8,20.4666666666667
2016-10-20,3.8,20.4666666666667
2016-10-20,5,20.4666666666667
2016-10-20,5.2,20.4666666666667
2016-10-20,5.5,20.4666666666667
2016-10-20,5.8,20.4666666666667
2016-10-20,6,20.4666666666667
2016-10-20,6.2,20.4666666666667
2016-10-20,8,20.4666666666667
2016-10-20,9,20.4666666666667
2016-10-20,9.3,20.4666666666667
2016-10-27,0.1,19.8333333333333
2016-10-27,1,19.8333333333333
2016-10-27,1.6,19.8333333333333
2016-10-27,2.8,19.8333333333333
2016-10-27,3.8,19.8333333333333
2016-10-27,5,19.8333333333333
2016-10-27,5.2,19.8333333333333
2016-10-27,5.5,19.8333333333333
2016-10-27,5.8,19.8333333333333
2016-10-27,6,19.8333333333333
2016-10-27,6.2,19.8333333333333
2016-10-27,8,19.8333333333333
2016-10-27,9,19.8333333333333
2016-10-27,9.3,19.8333333333333
2016-10-31,0.1,19.2
2016-10-31,1,19.2
2016-10-31,1.6,19.2
2016-10-31,2.8,19.2
2016-10-31,3.8,19.2
2016-10-31,5,19.2
2016-10-31,5.2,19.2
2016-10-31,5.5,19.2
2016-10-31,5.8,19.2
2016-10-31,6,19.2
2016-10-31,6.2,19.2
2016-10-31,8,19.2
2016-10-31,9,19.2
2016-10-31,9.3,19.2
2016-11-04,0.1,18.5666666666667
2016-11-04,1,18.5666666666667
2016-11-04,1.6,18.5666666666667
2016-11-04,2.8,18.5666666666667
2016-11-04,3.8,18.5666666666667
2016-11-04,5,18.5666666666667
2016-11-04,5.2,18.5666666666667
2016-11-04,5.5,18.5666666666667
2016-11-04,5.8,18.5666666666667
2016-11-04,6,18.5666666666667
2016-11-04,6.2,18.5666666666667
2016-11-04,8,18.5666666666667
