"Date","mean_wrt","mean_flow","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median"
2013-07-14,85.4310754296403,0.0422820975913585,17.545,18.31,17.06,0.0520849055434748,0.0366353125395499,0.0429505634092434
2013-07-15,103.650268500126,0.0347538252302326,17.681875,18.69,16.94,0.0383243386870631,0.0296169352202114,0.0355234757597273
2013-07-16,122.465165031008,0.0294009352818673,18.1255208333333,19.44,17.25,0.031723263396705,0.0255518614760849,0.0301389868594017
2013-07-17,136.352065501316,0.0264079739535484,18.5190625,19.56,17.81,0.0290979331161037,0.0226370879074609,0.0268010467378708
2013-07-18,143.593579858126,0.0250351390066214,18.5863541666667,19.5,17.94,0.0270527854571274,0.0221628338211657,0.025057933003273
2013-07-19,153.409854129934,0.0234442759375957,18.778125,19.81,18.06,0.0255518614760858,0.0212244267122472,0.0235955790054456
2013-07-20,162.234968355232,0.0221603786164785,18.7440625,19.63,18.13,0.0240797702267548,0.0198424387431003,0.0221628338211657
2013-07-21,163.793540255839,0.0220239845467379,18.5808333333333,19.31,18,0.0366353125395499,0.0202996512356182,0.0216919387116459
2013-07-22,171.711875188281,0.020941737309067,18.580625,19.63,17.94,0.0235955790054456,0.0189384961013892,0.0207603224840946
2013-07-23,181.211751782651,0.0198680491348519,18.6672916666667,19.56,18,0.0226370879074609,0.0176092023684717,0.0198424387431003
2013-07-24,194.836571319825,0.0184739189404454,18.6217708333333,19.5,18.06,0.0212244267122472,0.016741091490136,0.0182702667618029
2013-07-25,210.356214139772,0.0170936830420883,17.8819791666667,18.56,17.19,0.01893849610139,0.0154666693585706,0.0171733183958222
2013-07-26,221.152067508212,0.0162503590739559,17.6116666666667,18.56,16.69,0.0180487129788187,0.0150493911148339,0.0163125528597471
2013-07-27,203.376537296323,0.0177949789246137,17.5373958333333,18,17.25,0.0231146773464087,0.0146359344793006,0.0178289576736452
2013-07-28,211.1286791004,0.017035739638845,17.6270833333333,18.44,17,0.01893849610139,0.0150493911148339,0.0171733183958222
2013-07-29,236.559891286558,0.0152442887729504,17.2863541666667,18.25,16.38,0.0176092023684709,0.0134188559116226,0.0154666693585698
2013-07-30,254.951410248901,0.0141194495351175,16.7170833333333,17.81,15.5,0.0158877345258808,0.0122375191991045,0.014226335107487
2013-07-31,258.870034204505,0.0138885158692127,16.8929166666667,17.13,16.69,0.0158877345258808,0.0126272600237984,0.013820629671959
2013-08-01,242.593358584211,0.0148626738978324,17.3035416666667,18.44,16.5,0.0176092023684709,0.0122375191991045,0.0150493911148339
2013-08-02,267.473039045265,0.0134948044126074,17.4836458333333,18.56,16.63,0.0158877345258808,0.0118518727806183,0.0134188559116226
2013-08-03,281.468514257869,0.0127798564035829,17.403125,18.31,16.75,0.014226335107487,0.0107199466828131,0.0126272600237991
2013-08-04,290.596437131459,0.0124392275406742,17.6832291666667,18.69,17.13,0.0158877345258808,0.0103511321698821,0.0124323896114517
2013-08-05,320.941632792748,0.0112120633390733,16.9780208333333,17.88,15.94,0.01302105268443,0.00998664707111392,0.0110930403721045
2013-08-06,296.359954981664,0.012202467983034,17.614375,18.38,16.88,0.0176092023684709,0.0107199466828131,0.0118518727806183
2013-08-07,292.83504702182,0.0122684534106227,17.7992708333333,18.13,17.5,0.01302105268443,0.0114703647093245,0.0122375191991051
2013-08-08,244.710482293748,0.0215065934410203,18.2040625,19.31,17.69,0.198458636376905,0.0114703647093252,0.0126272600237991
2013-08-09,214.834923447795,0.0168298391697254,18.6921875,19.56,17.81,0.0207603224840946,0.0138206296719582,0.0167410914901367
2013-08-10,270.482756372202,0.0133397618053091,19.0254166666667,19.81,18.38,0.0154666693585706,0.0114703647093252,0.0134188559116226
2013-08-11,262.066221013831,0.0147577310743938,18.9964583333333,19.88,18.44,0.0327943787029815,0.0110930403721039,0.0126272600237991
2013-08-12,259.937637700969,0.0139445474240279,19.0270833333333,19.94,18.38,0.0158877345258808,0.0110930403721039,0.014226335107487
2013-08-13,276.710710305279,0.0131648779984884,18.6296875,18.94,18.31,0.0212244267122464,0.0103511321698821,0.0128241563541145
2013-08-14,315.911140275917,0.0115566171731831,17.44625,18.25,16.44,0.013820629671959,0.00479334413034044,0.0116611187449717
2013-08-15,353.445707366272,0.0101944967434477,15.8383333333333,16.81,14.69,0.0114703647093252,0.00857307141360553,0.00998664707111392
2013-08-16,357.459493862507,0.0100854041469201,15.5865625,16.63,14.5,0.0118518727806183,0.00891969849972844,0.00998664707111392
2013-08-17,346.323409791604,0.0104328819910704,15.54875,16.06,14.88,0.014226335107487,0.00927087523964344,0.0103511321698828
2013-08-18,191.807470885043,0.019876396639082,16.0686458333333,16.38,15.81,0.0349718552355526,0.014226335107487,0.0173912603821465
2013-08-19,255.004190878218,0.0141508120484891,16.4855208333333,17.06,16,0.0163125528597479,0.0122375191991045,0.0142263351074867
2013-08-20,296.006294535135,0.0121880067838368,17.3445833333333,18.38,16.63,0.013820629671959,0.0103511321698828,0.0122375191991051
2013-08-21,321.089098583512,0.0112178661389753,17.8079166666667,18.38,17.25,0.014226335107487,0.00927087523964406,0.0110930403721045
2013-08-22,324.328922478851,0.0111749184446439,18.051875,19,17.19,0.0163125528597479,0.00891969849972844,0.0110930403721045
2013-08-23,354.476198300863,0.0101779850331711,18.065,18.88,17.38,0.013820629671959,0.00857307141360553,0.00998664707111392
2013-08-24,373.231199697782,0.00967822397395169,17.0582291666667,18.13,16.13,0.0110930403721045,0.0082310545009119,0.00962654343645492
2013-08-25,410.807597462175,0.00880460153781293,16.7040625,17.81,15.88,0.0107199466828131,0.00723330828613375,0.00891969849972844
2013-08-26,422.776846751647,0.00855167521301351,16.85375,18.19,15.75,0.0103511321698828,0.00723330828613375,0.00857307141360553
2013-08-27,401.580609859039,0.0089910832268965,17.9017708333333,18.94,17,0.0110930403721045,0.00789371076278026,0.00891969849972844
2013-08-28,382.301261993008,0.00949447180293456,18.3145833333333,18.75,18,0.0146359344793006,0.00789371076278085,0.00927087523964406
2013-08-29,399.622569812711,0.00906073999400542,19.0447916666667,19.94,18.38,0.0110930403721039,0.00723330828613375,0.00927087523964406
2013-08-30,440.947881439704,0.00816927243135808,18.82375,19.44,18.25,0.00927087523964406,0.00691038961739269,0.0082310545009119
2013-08-31,410.07477470597,0.00892890464346986,18.7621875,19.81,18.19,0.0167410914901367,0.00691038961739212,0.00857307141360614
2013-09-01,416.894044454213,0.008674447619719,18.7163541666667,19.5,18,0.0103511321698828,0.00723330828613375,0.00857307141360553
2013-09-02,441.306828157654,0.00821293852989599,18.9864583333333,19.94,18.25,0.00998664707111392,0.00659242470965407,0.0082310545009119
2013-09-03,462.705517773493,0.00779626194872936,19.0504166666667,20,18.25,0.00927087523964406,0.00659242470965463,0.00789371076278026
2013-09-04,523.021891089789,0.00690064244176421,17.629587628866,18.75,16.44,0.0082310545009119,0.00566905626303187,0.00691038961739269
2013-09-05,526.430633461169,0.00688939336502013,17.5767708333333,18.81,16.5,0.00891969849972844,0.00537173068247352,0.00691038961739269
2013-09-06,582.997124621432,0.00622312402143811,17.1275,17.94,16.19,0.00756110585621849,0.00479334413034044,0.00627949197825056
2013-09-07,578.856090668492,0.00623777181409058,16.5517708333333,17.94,15.13,0.00756110585621849,0.00537173068247352,0.00627949197825056
2013-09-08,548.432549423997,0.00659057288631737,17.4705208333333,18.63,16.38,0.00789371076278085,0.00507979286112326,0.00659242470965407
2013-09-09,578.628299751503,0.00625236496575715,17.93875,18.63,17.44,0.0075611058562179,0.00451249176427546,0.00627949197825056
2013-09-10,386.868730117735,0.0126194750456611,18.5991666666667,19.5,17.63,0.0231146773464087,0.00451249176427546,0.00789371076278056
2013-09-11,155.489387648654,0.0238397770240122,20.09375,21.25,19.38,0.0520849055434737,0.0198424387431003,0.0221628338211657
2013-09-12,162.526491217074,0.0221446192303103,20.4670833333333,21.56,19.75,0.0255518614760858,0.0184918205447863,0.0221628338211653
2013-09-13,170.31553251031,0.0211107228021231,19.1359375,20.13,17.56,0.0245672288112431,0.0189384961013892,0.0212244267122472
2013-09-14,174.037520436709,0.0206505678360261,16.9036458333333,17.88,16,0.0226370879074609,0.0189384961013892,0.0207603224840938
2013-09-15,176.790831208269,0.0203234988769827,16.9534375,18.5,15.38,0.0216919387116467,0.0184918205447863,0.0202996512356173
2013-09-16,172.697612002797,0.0208092893215222,17.9103125,18.63,17,0.0231146773464087,0.01893849610139,0.0207603224840938
2013-09-17,178.109081250225,0.0201874302974983,16.5175,17.44,15.69,0.0231146773464087,0.0184918205447863,0.0202996512356173
2013-09-18,181.861481406224,0.0197627379087984,15.810625,16.63,14.81,0.0221628338211657,0.0176092023684709,0.0198424387431003
2013-09-19,182.414950935369,0.0196951568506709,17.0146875,17.81,16.38,0.0216919387116459,0.0180487129788187,0.0198424387431003
2013-09-20,169.804557881285,0.0215084298800613,17.6203125,17.81,17.31,0.0371954994602576,0.0180487129788194,0.0207603224840938
2013-09-21,153.186215231637,0.0245772378704743,17.5779166666667,17.88,16.88,0.048975182633419,0.01893849610139,0.0216919387116459
2013-09-22,158.364705336614,0.0227404079359303,16.6644791666667,17.56,15.81,0.0260489933178994,0.0198424387431003,0.0226370879074609
2013-09-23,173.511540402278,0.0207073552637063,15.939375,16.88,15.19,0.0226370879074609,0.0189384961013892,0.0207603224840938
2013-09-24,179.846415674659,0.019980468783847,16.1780208333333,17.44,15.13,0.0216919387116467,0.0184918205447863,0.0198424387431003
2013-09-25,180.282856041249,0.0199446608690428,16.4639583333333,17.06,15.75,0.0231146773464087,0.0180487129788194,0.0198424387431003
2013-09-26,178.373197450372,0.0201360993505787,16.800625,17.69,16.13,0.0216919387116467,0.0189384961013892,0.0198424387431003
2013-09-27,180.787816668999,0.0198701363849706,16.13,17.13,15.06,0.0212244267122472,0.0180487129788194,0.0198424387431003
2013-09-28,189.153751209471,0.0189941743455177,16.0029166666667,16.44,15.31,0.0202996512356182,0.0176092023684709,0.0189384961013892
2013-09-29,185.882037317896,0.019326967011895,15.3435416666667,16.5,14.44,0.0212244267122472,0.0180487129788194,0.019388711372324
2013-09-30,194.461786543578,0.0184722366260301,15.7184375,16.81,14.69,0.0198424387431003,0.016741091490136,0.0184918205447863
2013-10-01,194.063396631178,0.0185202842773846,16.50375,17.56,15.69,0.0202996512356173,0.0167410914901367,0.0184918205447863
2013-10-02,194.800289973168,0.0184508373561201,16.8859375,18.19,15.88,0.0202996512356173,0.0167410914901367,0.0184918205447863
2013-10-03,200.19707068514,0.017952760941089,17.4533333333333,18.5,16.56,0.0198424387431003,0.0163125528597471,0.0180487129788194
2013-10-04,200.964262471774,0.0179059326728252,17.9701041666667,19.13,17.13,0.0198424387431003,0.0158877345258808,0.0180487129788187
2013-10-05,200.178103203946,0.0179689994327536,18.4748958333333,19.56,17.69,0.0198424387431003,0.0158877345258808,0.0180487129788194
2013-10-06,210.315626820638,0.0170821976062163,18.5284375,19.44,17.69,0.01893849610139,0.0158877345258808,0.0171733183958222
2013-10-07,147.306258799734,0.0293247808203452,17.5442708333333,18.69,15.75,0.0727300251484147,0.0146359344793013,0.0231146773464087
2013-10-08,182.807503057239,0.0197606668950241,15.1972916666667,16.06,14.44,0.0240797702267548,0.0167410914901367,0.0193887113723248
2013-10-09,195.847811529132,0.0183540812134836,14.6460416666667,15.31,14,0.0207603224840938,0.0167410914901367,0.0180487129788194
2013-10-10,173.42646008551,0.0208928105484929,14.56625,15.56,13.63,0.0275594058891763,0.0176092023684709,0.0198424387431003
2013-10-11,183.79670440535,0.019571843381382,15.8492708333333,16.69,15.06,0.0245672288112431,0.0171733183958222,0.0193887113723248
2013-10-12,186.657550427409,0.0192470738976501,16.0960416666667,16.5,15.69,0.0207603224840946,0.0176092023684709,0.0193887113723248
2013-10-13,195.956234446843,0.0183560639478362,16.1608333333333,16.44,15.88,0.0207603224840946,0.0163125528597479,0.0180487129788194
2013-10-14,190.497226349692,0.0189956045160202,15.8554166666667,16.44,15.5,0.0265493080186152,0.0163125528597471,0.0184918205447863
2013-10-15,201.54246359093,0.0178447916823967,15.185,16.13,14.31,0.0207603224840938,0.0158877345258808,0.0178289576736452
2013-10-16,207.058604579946,0.0173979368802731,15.4340625,16.31,14.63,0.0202996512356182,0.0150493911148346,0.0171733183958222
2013-10-17,206.067470150313,0.0174684543597732,16.0059375,16.44,15.63,0.0198424387431003,0.0150493911148346,0.0176092023684709
2013-10-18,203.648434454399,0.017706357696107,14.1977083333333,15.63,13.31,0.0212244267122472,0.0154666693585706,0.0176092023684709
2013-10-19,217.070470940641,0.016643276564108,13.9453125,14.56,13.5,0.0202996512356182,0.01302105268443,0.0167410914901367
2013-10-20,209.077951655695,0.0172192980547453,12.4422916666667,13.63,11.5,0.0198424387431003,0.0154666693585706,0.0171733183958222
2013-10-21,218.963993169168,0.0164526815595951,12.4622916666667,13.88,11.13,0.019388711372324,0.014226335107487,0.016741091490136
2013-10-22,220.202404901578,0.0163537966063144,13.39125,14.13,12.81,0.0198424387431003,0.0134188559116233,0.0163125528597471
2013-10-23,201.755077939596,0.0179711984780757,12.3072916666667,13.19,10.38,0.0275594058891763,0.014226335107487,0.0176092023684717
2013-10-24,204.060634117095,0.0176416724547244,10.1320833333333,10.56,9.44,0.0198424387431003,0.0146359344793006,0.0176092023684717
2013-10-25,199.73463624164,0.0180215122519006,9.12572916666667,9.81,8.44,0.0202996512356173,0.0154666693585698,0.0180487129788194
2013-10-26,212.673718905704,0.0169790122417454,8.84614583333333,10.25,7.44,0.0198424387431003,0.0134188559116226,0.0171733183958222
2013-10-27,209.352785048947,0.0171910608955018,10.6071875,11.88,9.63,0.0193887113723248,0.0146359344793006,0.0171733183958222
2013-10-28,208.021726420291,0.0173050623187626,11.3121875,12.25,10.31,0.0212244267122472,0.014226335107487,0.0171733183958222
2013-10-29,214.146962004703,0.016802950936351,12.59,13.5,11.94,0.0193887113723248,0.0146359344793006,0.0167410914901367
2013-10-30,217.278184720622,0.0165826301949148,13.1554166666667,14.06,12.44,0.019388711372324,0.013820629671959,0.0163125528597479
2013-10-31,228.286249181435,0.0158106717872575,13.81375,14.38,13.31,0.0184918205447863,0.0122375191991045,0.0158877345258808
2013-11-01,205.693938906931,0.0176834157547294,14.6408333333333,15.5,13.69,0.0235955790054456,0.0103511321698828,0.0180487129788187
2013-11-02,196.609604643357,0.0183347458710728,12.6602083333333,13.63,11.38,0.0212244267122472,0.0154666693585698,0.0184918205447863
2013-11-03,185.356451933313,0.0194177271357299,10.9240625,12,10,0.0240797702267548,0.0171733183958222,0.0193887113723248
2013-11-04,192.632929570145,0.018749082915399,9.453125,10.25,8.69,0.0221628338211657,0.0150493911148339,0.0184918205447863
2013-11-05,197.531882132187,0.0182858375328033,9.2921875,10.31,8.06,0.0226370879074609,0.0146359344793006,0.0180487129788194
2013-11-06,202.930748212063,0.0177208394141517,11.2809375,12.63,10.19,0.0198424387431003,0.0158877345258808,0.0176092023684713
2013-11-07,186.185815573604,0.0193786133282933,11.2535416666667,12.63,9.19,0.0235955790054464,0.0167410914901367,0.019388711372324
2013-11-08,176.57605498706,0.0203644160217465,8.6040625,9.56,7.81,0.0221628338211657,0.0176092023684709,0.0202996512356182
2013-11-09,183.635041269199,0.0196531025867165,8.14052083333333,9.63,7,0.0231146773464087,0.016741091490136,0.0193887113723248
2013-11-10,179.018676073205,0.0201907221915063,8.99114583333333,10.56,8.06,0.0240797702267548,0.0163125528597479,0.0198424387431003
2013-11-11,185.709552823834,0.0194644320539329,8.2778125,9.69,6.94,0.0235955790054464,0.0146359344793006,0.019388711372324
2013-11-12,169.098781078436,0.0213830825919529,7.97958333333333,8.75,5.75,0.0255518614760849,0.0180487129788194,0.0214581827119465
2013-11-13,170.774585175703,0.0211629931084356,5.57552083333333,6.69,4.69,0.0265493080186152,0.0171733183958222,0.0212244267122472
2013-11-14,178.003895521588,0.0202593520168864,6.1878125,8,5,0.0240797702267548,0.0171733183958222,0.0202996512356173
2013-11-15,176.929166750501,0.0205190285330467,7.28541666666667,8.88,5.69,0.0296169352202114,0.0167410914901367,0.0202996512356182
2013-11-16,160.382370822589,0.0228613823276015,9.419375,10.19,8.63,0.034423119894442,0.0176092023684709,0.0216919387116459
2013-11-17,182.133754892335,0.0198025047581045,10.4644791666667,11.19,9.94,0.0231146773464095,0.0158877345258808,0.0198424387431003
2013-11-18,159.351409084848,0.0226915843493237,10.3678125,11.56,8.44,0.0301389868594027,0.0184918205447863,0.0226370879074609
2013-11-19,161.400688160813,0.0223381648403071,7.51572916666667,8.44,6.81,0.0255518614760858,0.0184918205447863,0.0226370879074609
2013-11-20,170.095349711072,0.0211980226896648,6.689375,7.69,6,0.0250579330032721,0.0176092023684709,0.0212244267122472
2013-11-21,179.22586017918,0.0200919764575783,7.58989583333333,8.56,6.5,0.0221628338211657,0.0163125528597479,0.0202996512356173
2013-11-22,184.721526096128,0.019477765080116,9.519375,10.56,8.31,0.0216919387116459,0.0167410914901367,0.0193887113723248
2013-11-23,167.077324155877,0.0216532896646579,8.5853125,10.38,6.13,0.0275594058891763,0.0163125528597479,0.0216919387116459
2013-11-24,156.066300482164,0.0231689889217113,3.94041666666667,6,3.19,0.0285819985718653,0.0176092023684717,0.0233551281759272
2013-11-25,168.95825752944,0.0214257481160696,3.7225,4.63,2.75,0.0255518614760858,0.0171733183958222,0.0214581827119465
2013-11-26,121.303034448538,0.0380746810067555,5.25552083333333,6.81,4.44,0.091732935868125,0.0154666693585706,0.0258004273969921
2013-11-27,93.6290131584968,0.0395246824320514,5.71291666666667,7.06,3.38,0.0571913333907661,0.0290979331161037,0.037477006171398
2013-11-28,146.252226559095,0.0249559244019988,3.5321875,4.63,2.69,0.031723263396705,0.0198424387431003,0.0238376746161002
2013-11-29,172.485941580335,0.0209368215751182,3.93875,5.19,3.19,0.0245672288112431,0.017173318395823,0.0212244267122468
2013-11-30,189.443238925836,0.0190723124641155,3.7234375,4.81,2.88,0.0226370879074601,0.0154666693585706,0.0193887113723248
2013-12-01,192.129905983112,0.0187834654937503,4.05177083333333,5.75,2.94,0.0212244267122472,0.0154666693585698,0.01893849610139
2013-12-02,199.114180701513,0.0180819334593661,5.51604166666667,6.81,4.25,0.0202996512356173,0.0154666693585706,0.0184918205447863
2013-12-03,197.533161974835,0.0182518311117437,6.36739583333333,7.69,5.25,0.0216919387116459,0.014226335107487,0.0184918205447863
2013-12-04,207.083967052656,0.0174304534512462,7.64322916666667,8.75,6.5,0.0212244267122472,0.0126272600237991,0.0176092023684709
2013-12-05,215.870509488718,0.0167058176011783,9.05520833333333,10,8.25,0.0198424387431003,0.0134188559116226,0.0167410914901367
2013-12-06,177.248073031687,0.0216675411486609,11.2435416666667,12.13,10,0.0539811399931488,0.0150493911148339,0.0196155750577125
2013-12-07,113.848551875243,0.0327371662950359,8.71197916666667,10.94,7.38,0.0502114097238969,0.024079770226754,0.0290979331161037
2013-12-08,149.957500111599,0.0241225732075049,5.59041666666667,7.38,4.56,0.0301389868594027,0.0180487129788187,0.0240797702267548
2013-12-09,140.147380220228,0.0260740697442475,5.8421875,6.94,5,0.0338772849868734,0.0176092023684717,0.0260489933178985
2013-12-10,118.21874335271,0.0307299233999561,5.9584375,7.19,4.13,0.0388929629640152,0.0207603224840938,0.0311921682051478
2013-12-11,135.304439219015,0.0268200598129721,4.21458333333333,5.25,3.5,0.0327943787029815,0.0216919387116467,0.0260489933178985
2013-12-12,152.568990139319,0.0236956751013539,3.385625,4.19,2.69,0.0285819985718653,0.01893849610139,0.0238376746161006
2013-12-13,168.512089687332,0.0214903525318792,3.21114583333333,4.38,2.19,0.0255518614760858,0.0167410914901367,0.0212244267122472
2013-12-14,172.803132931657,0.0211313421425818,4.33541666666667,4.5,3.94,0.0285819985718644,0.0150493911148346,0.0212244267122472
2013-12-15,164.915635987815,0.0219426151437183,4.75052083333333,5.81,3.75,0.0285819985718644,0.0154666693585706,0.0216919387116467
2013-12-16,175.911416671461,0.0204985313788668,4.29229166666667,5.5,3.25,0.0250579330032721,0.0171733183958222,0.0202996512356182
