"Date","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median"
2013-07-25,0.0170936830420883,NA,1.02220224591688,0.222217879547148,0.991433616441122,0.20512419650506,NA,210.356214139772,17.8819791666667,18.56,17.19,0.01893849610139,0.0154666693585706,0.0171733183958222
2013-07-29,0.0152442887729504,NA,0.80184958945719,0,1.00612305901473,0.198175754048355,NA,236.559891286558,17.2863541666667,18.25,16.38,0.0176092023684709,0.0134188559116226,0.0154666693585698
2013-08-01,0.0148626738978324,NA,1.17861004009811,0.104038717284827,0.832309738278617,0.193214760671822,NA,242.593358584211,17.3035416666667,18.44,16.5,0.0176092023684709,0.0122375191991045,0.0150493911148339
2013-08-05,0.0112120633390733,NA,0.408119105542268,0.190605076764246,0.78484443373513,0.156968886747026,NA,320.941632792748,16.9780208333333,17.88,15.94,0.01302105268443,0.00998664707111392,0.0110930403721045
2013-08-08,0.0215065934410203,NA,1.32695681531095,0.150546154087142,1.41943516710734,0.344105495056325,NA,244.710482293748,18.2040625,19.31,17.69,0.198458636376905,0.0114703647093252,0.0126272600237991
2013-08-12,0.0139445474240279,NA,0.510370435719422,NA,NA,NA,NA,259.937637700969,19.0270833333333,19.94,18.38,0.0158877345258808,0.0110930403721039,0.014226335107487
2013-08-14,0.0115566171731831,NA,NA,0.196462491944113,0.901416139508282,0.18490587477093,NA,315.911140275917,17.44625,18.25,16.44,0.013820629671959,0.00479334413034044,0.0116611187449717
2013-08-15,0.0101944967434477,NA,0.532152730007972,0.0815559739475819,0.63205879809376,0.152917451151716,NA,353.445707366272,15.8383333333333,16.81,14.69,0.0114703647093252,0.00857307141360553,0.00998664707111392
2013-08-21,0.0112178661389753,NA,0.503682189639991,0.269228787335407,0.695507700616469,0.157050125945654,NA,321.089098583512,17.8079166666667,18.38,17.25,0.014226335107487,0.00927087523964406,0.0110930403721045
2013-09-04,0.00690064244176421,NA,0.294657432263332,0.0759070668594063,0.552051395341137,0.124211563951756,NA,523.021891089789,17.629587628866,18.75,16.44,0.0082310545009119,0.00566905626303187,0.00691038961739269
2013-09-11,0.0238397770240122,NA,1.63779268154964,0.166878439168086,0.619834202624318,0.333756878336171,NA,155.489387648654,20.09375,21.25,19.38,0.0520849055434737,0.0198424387431003,0.0221628338211657
2013-09-18,0.0197627379087984,NA,0.806319706678974,0.138339165361589,0.355729282358371,0.197627379087984,NA,181.861481406224,15.810625,16.63,14.81,0.0221628338211657,0.0176092023684709,0.0198424387431003
2013-09-25,0.0199446608690428,NA,0.931415662584298,NA,NA,NA,NA,180.282856041249,16.4639583333333,17.06,15.75,0.0231146773464087,0.0180487129788194,0.0198424387431003
2013-09-28,0.0189941743455177,NA,NA,0.227930092146212,0.436866009946907,0.189941743455177,NA,189.153751209471,16.0029166666667,16.44,15.31,0.0202996512356182,0.0176092023684709,0.0189384961013892
2013-10-09,0.0183540812134836,NA,NA,0.385435705483156,0.348727543056189,0.183540812134836,NA,195.847811529132,14.6460416666667,15.31,14,0.0207603224840938,0.0167410914901367,0.0180487129788194
2013-10-16,0.0173979368802731,NA,NA,0.139183495042185,0.0695917475210926,0.156581431922458,NA,207.058604579946,15.4340625,16.31,14.63,0.0202996512356182,0.0150493911148346,0.0171733183958222
2013-10-23,0.0179711984780757,NA,NA,0.161740786302681,0.0718847939123028,0.161740786302681,NA,201.755077939596,12.3072916666667,13.19,10.38,0.0275594058891763,0.014226335107487,0.0176092023684717
2013-10-30,0.0165826301949148,NA,NA,0.232156822728807,0.132661041559318,0.265322083118636,NA,217.278184720622,13.1554166666667,14.06,12.44,0.019388711372324,0.013820629671959,0.0163125528597479
2013-11-06,0.0177208394141517,NA,NA,0.141766715313214,0.194929233555669,0.177208394141517,NA,202.930748212063,11.2809375,12.63,10.19,0.0198424387431003,0.0158877345258808,0.0176092023684713
2014-04-01,0.0394993677350098,NA,NA,0.355494309615088,2.88345384465572,0.276495574145069,NA,106.831986390686,9.72916666666667,13.75,6.75,0.0660460892494504,0.0154950873450811,0.0395972500640012
2014-04-08,NA,NA,NA,NA,NA,NA,NA,NA,10.1069791666667,13.56,8.5,NA,NA,NA
2014-04-16,0.135291225120554,NA,NA,1.08232980096443,6.22339635554546,0.811747350723321,NA,29.7208808239743,8.74520833333333,13,6.13,0.189968211654238,0.0534580568018189,0.145776980301423
2014-04-21,0.0420856991207029,NA,NA,0.420856991207029,1.59925656658671,0.252514194724217,0.0631285486810544,186.597917006773,12.0828125,16.88,8.69,0.0869762837113695,0.00266348724741619,0.0416232922873573
2014-04-28,0.0649664508178962,NA,NA,0.909530311450547,3.24832254089481,0.584698057361066,0.220885932780847,85.1656381887944,12.4473958333333,13.5,11.94,0.11053313345219,0.0194099034916828,0.0902195973915901
2014-05-05,0.0926957866980175,NA,NA,1.39043680047026,1.20504522707423,0.185391573396035,0.185391573396035,38.7190246070515,13.6316666666667,14.88,13.06,0.096322978102235,0.0872182119157758,0.0924927460553685
2014-05-12,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-19,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-26,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-06-02,0.0994863108708914,NA,NA,1.1938357304507,2.48715777177229,0.497431554354457,0.208921252828872,36.0763086228125,18.2266666666667,19.13,17.38,0.103346618494695,0.094784671619937,0.0994242467499543
2014-06-09,0.0967619255364423,NA,NA,1.35466695751019,4.74133435128567,0.967619255364423,0.18384765851924,37.0913963768157,19.9798958333333,20.56,19.44,0.100987122404191,0.093254642533544,0.0967090997984823
2014-06-16,0.0956266297942159,NA,NA,0.860639668147943,3.44255867259177,0.573759778765295,0.18169059660901,37.543524365952,21.5202083333333,22.38,20.88,0.10020466891002,0.0902195973915888,0.0955527929721967
2014-06-23,0.0916347747657748,NA,NA,0.733078198126199,2.65740846820747,0.458173873828874,0.164942594578395,39.166747394096,22.2489583333333,22.75,21.69,0.0955527929721967,0.0879653820324372,0.091732935868125
2014-06-29,0.0965437736993898,NA,NA,0.675806415895728,2.51013811618413,0.579262642196339,0.202741924768719,37.1729401785056,22.9189583333333,23.31,22.63,0.10020466891002,0.0924927460553671,0.0970952214947282
2014-06-30,0.0965202814666654,NA,NA,0.482601407333327,2.31648675519997,0.772162251733324,0.183388534786664,37.1834044346548,23.4110416666667,24.19,22.56,0.100204668910019,0.091732935868125,0.096322978102235
2014-07-07,0.0970740840541477,NA,NA,1.06781492459562,2.32977801729954,0.776592672433181,0.194148168108295,36.9680095587365,23.4298958333333,24.19,22.69,0.10020466891002,0.0940186196053615,0.0970952214947295
2014-07-14,0.0959833015022117,NA,NA,1.24778291952875,2.87949904506635,0.863849713519905,0.201564933154645,37.3941075012409,24.3572916666667,25.31,23.88,0.099424246749955,0.091732935868125,0.0955527929721967
2014-07-21,0.0938932357852772,NA,NA,2.25343765884665,4.88244826083441,0.469466178926386,0.215954442306137,38.2183209915639,23.081875,23.44,22.81,0.0970952214947295,0.0909752177161759,0.0940186196053601
2014-07-28,0.0876440651887801,NA,NA,0.701152521510241,2.97989821641852,0.613508456321461,0.184052536896438,40.9541600305555,23.2076041666667,24.31,22.31,0.093254642533544,0.0842508679117992,0.0872182119157772
2014-08-04,0.0869967119103992,NA,NA,1.21795396674559,2.87089149304317,0.782970407193592,0.182693095011838,41.2560604130489,22.6192134831461,23.81,21.44,0.0902195973915901,0.0827800843904082,0.0872182119157758
2014-08-11,0.0993047519999292,NA,NA,0.993047519999292,4.17079958399702,0.794438015999433,0.228400929599837,36.5889295849906,20.9296875,21.25,20.06,0.143473174040568,0.0887146736353482,0.0955527929721967
2014-08-18,0.091525806299636,NA,NA,0.732206450397088,2.74577418898908,0.640680644097452,0.192204193229236,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759
2014-08-25,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-09-03,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-08,0.0458634708314704,NA,NA,0.871405945797937,4.03598543316939,0.183453883325882,0.100899635829235,78.2577679292595,21.4242708333333,22,21,0.0477492709302522,0.0429505634092423,0.0459299368382844
2014-09-15,0.0415554157020126,NA,NA,1.37132871816642,2.57643577352478,0.207777078510063,0.0831108314040252,86.3744305686271,19.4267708333333,20.19,18.63,0.0435410982365784,0.0394643720079464,0.0417775886246348
2014-09-22,0.0284912771498036,NA,NA,0.341895325797643,NA,0.256421494348232,0.0541334265846268,126.082552756442,18.0533333333333,19.38,17.25,0.0306640703229447,0.0265493080186143,0.0285819985718644
2014-09-29,0.0237231089974947,NA,NA,0.189784871979958,1.99274115578956,0.308400416967431,0.040329285295741,151.310819652682,18.13625,18.69,17.75,0.0245672288112439,0.0221628338211657,0.0235955790054464
2014-10-06,0.0209195928696884,NA,NA,0.167356742957507,1.19241679357224,0.125517557218131,0.0376552671654392,171.756588552235,14.4751041666667,15.75,13.06,0.0226370879074609,0.0189384961013892,0.0207603224840946
2014-10-15,0.0540536618122633,NA,NA,0.378375632685843,0.216214647249053,0.270268309061316,0.178377083980469,67.5727830237589,16.5773958333333,17.69,16,0.0741390742050086,0.041195173649817,0.0520849055434737
2014-10-23,0.0269925834834281,NA,NA,0.0809777504502844,0,0.188948084383997,0.0458873919218278,135.128696324669,12.18375,13.13,11.56,0.0355234757597263,0.0193887113723248,0.0270527854571274
2014-11-10,0.00548000926981627,NA,NA,0.0383600648887139,0.00548000926981627,0.0438400741585302,0.0180840305903937,661.673827764753,8.99083333333333,10.75,7.75,0.00659242470965463,0.00451249176427546,0.00537173068247352
2014-12-10,0.0117327091349902,NA,NA,0.0821289639449313,0,0.0703962548099411,NA,307.766883819224,4.77161290322581,5.69,3.81,0.0154666693585706,0.00927087523964406,0.0114703647093252
2015-02-06,0.0370939200659477,4.19161296745209,0.370939200659477,0.519314880923267,0.593502721055163,0.185469600329738,0.063059664112111,98.2263143584938,1.234375,2.75,0.19,0.0453287461141535,0.0306640703229447,0.034423119894442
2015-03-16,0.0810859373961437,10.7844296736871,0.737882030304907,1.2973749983383,2.02714843490359,0.486515624376862,0.145954687313059,44.259449431384,6.785625,9.19,5.38,0.0842508679117992,0.0784198988106969,0.0813179604810453
2015-03-31,0.0771873929114928,12.0412332941929,1.32762315807768,NA,NA,NA,0.131218567949538,46.6206630814316,9.00771084337349,11.69,7.19,0.0940186196053601,0.0706334225427261,0.0769840670677599
2015-04-07,0.0513635143630781,9.6049771858956,1.12999731598772,0.770452715446171,1.79772300270773,0.308181086178468,0.0873179744172327,69.9363827748312,13.2828125,14.56,12.44,0.0539811399931488,0.0477492709302511,0.0517713861892009
2015-04-13,0.0536742314994447,9.92973282739727,1.14862855408812,0.858787703991116,1.87859810248057,0.375719620496113,0.091246193549056,66.8774903670876,14.3116666666667,16.38,12.69,0.0578407562620057,0.0508333647798162,0.0533465521606578
2015-04-21,0.0979460994712306,17.826190103764,2.06666269884297,0.783568795769845,2.2527602878383,0.685622696298614,0.166508369101092,36.6767386608825,14.64125,16.44,13.44,0.104929677200699,0.091732935868125,0.0970952214947295
2015-04-28,0.0870127322480681,14.5311262854274,1.43571008209312,1.39220371596909,1.9142801094575,0.43506366124034,0.19142801094575,41.2689203454587,12.8115625,15,11.13,0.0940186196053601,0.0813179604810453,0.0864731693262228
2015-05-05,0.0793713170318312,13.0168959932203,1.79379176491939,1.11119843844564,2.22239687689127,0.63497053625465,0.158742634063662,45.2457600704766,17.6367708333333,19.25,16.31,0.0842508679117992,0.0713300175093225,0.0791411245074759
2015-05-12,0.0573562308309722,10.324121549575,1.04961902420679,0.917699693295555,3.03988023404152,0.344137384985833,0.0917699693295555,62.6638614260808,21.2425,22.25,20.38,0.0624545250393537,0.0520849055434737,0.0578407562620057
2015-05-18,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-25,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-06-01,0.0376506978669949,7.11598189686204,0.771839306273395,0.188253489334975,2.52259675708866,0.225904187201969,NA,96.2214192143955,21.7691666666667,22.81,20.94,0.0471402106178069,0.0333343660077466,0.0358007211071403
2015-06-06,0.0547805858127515,NA,NA,NA,NA,NA,0.0821708787191273,65.662444690033,21.0928125,22.13,20,0.0591469119580127,0.0483609319391689,0.0552577954024048
2015-06-08,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069
2015-06-15,0.0452420438423139,7.46493723398179,0.995324964530905,0.497662482265452,3.16694306896197,0.407178394580825,NA,79.4458748710944,24.2290625,25.19,23.31,0.0495920121405451,0.041195173649816,0.0453287461141535
2015-06-22,0.0412104819887425,7.25304483001867,0.93135689294558,0.288473373921197,2.76110229324574,0.32968385590994,0.0741788675797364,87.1832136356699,24.2623958333333,25.25,23.25,0.0435410982365784,0.0377585128825374,0.0414863811372259
2015-06-24,0.0329761654280967,NA,NA,NA,NA,NA,0.049464248142145,109.187469765076,24.1988541666667,24.94,23.06,0.0360779664545534,0.0290979331161037,0.0333343660077466
2015-06-29,0.0281448459309265,5.06607226756677,0.450317534894824,0.140724229654632,2.08271859888856,0.309593305240191,NA,127.663467400945,20.8651041666667,21.88,19.56,0.0296169352202114,0.0231146773464087,0.0285819985718644
2015-07-06,0.0450028877222503,9.00057754445006,1.12957248182848,0.270017326333502,2.07013283522351,0.495031764944753,0.0900057754445006,80.4165696743945,21.9238541666667,22.63,21.5,0.0611242854363081,0.0388929629640152,0.0447302015787999
2015-07-13,0.0733470650836086,16.3563955136447,1.88501957264874,0.51342945558526,2.27375901759186,0.880164781003303,0.234710608267547,50.2311795967034,22.8191666666667,24.63,21.19,0.112964201786517,0.0459299368382844,0.0730817241384313
2015-07-20,0.0384393815491728,7.38036125744118,0.734192187589201,0.192196907745864,2.61387794534375,0.307515052393383,0.0653469486335938,93.5568660071409,25.028125,25.75,24.38,0.0417775886246358,0.034423119894442,0.0388929629640163
2015-07-27,0.0206104876115763,6.28619872153076,0.426637093559629,0.103052438057881,2.16410119921551,0.206104876115763,NA,174.291159925875,23.6628125,24.38,22.81,0.0221628338211657,0.019388711372324,0.0202996512356182
2015-08-03,0.0163686299524753,3.58472995959209,NA,0.114580409667327,1.78418066481981,0.180054929477229,0.024552944928713,220.298685654436,21.6954444444444,23.44,20.38,0.0184918205447863,0.0142263351074863,0.016741091490136
2015-08-10,0.0146638917553779,3.21139229442776,0.283013110878793,0.0733194587768895,1.87697814468837,0.190630592819913,0.0205294484575291,295.231497642975,21.6738541666667,22.13,21.13,0.065821594224593,0.0107199466828131,0.0114703647093248
2015-08-17,0.0171718160340707,2.9878959899283,0.15798070751345,0.0686872641362828,1.64849433927079,0.24040542447699,0.0291920872579202,209.815913083479,22.664375,23.81,21.5,0.0198424387431003,0.0154666693585698,0.0167410914901367
2015-08-24,0.0116011437836702,2.69958615846004,0.265666192646046,0.0580057189183508,1.28772695998739,0.150814869187712,0.0150814869187712,311.213650904682,21.9013541666667,23,21.19,0.014226335107487,0.00962654343645429,0.0118518727806183
2015-08-31,0.00963021298010886,NA,NA,0.00963021298010886,0.982281723971104,0.0963021298010886,NA,374.27783354933,20.2428125,21.38,19.25,0.0110930403721045,0.00823105450091129,0.00962654343645429
2015-09-07,0.0144242608372641,2.94831891513677,0.395224746941035,NA,NA,NA,NA,249.841629766811,20.8823958333333,22.25,19.56,0.0163125528597479,0.0126272600237984,0.014226335107487
2015-09-14,0.00730477828984668,1.32362582612022,0.0978840290839455,0.0292191131593867,0.730477828984668,0.1095716743477,0.01095716743477,498.202532641992,15.3682291666667,17.13,13.69,0.00891969849972844,0.00597167368493185,0.00723330828613375
2015-09-21,0.0170496585076351,7.86159753787053,1.26337969541576,0.153446926568716,1.05707882747337,0.255744877614526,NA,413.674376812587,16.820625,18.06,15.88,0.0429505634092434,0.00295183099968175,0.0176092023684709
2015-09-28,0.0666404865134865,9.89611224725274,0.69306105974026,0.133280973026973,0.666404865134865,0.266561946053946,NA,53.8575837983059,18.6292708333333,18.94,18.25,0.0699391100599034,0.0631232161942424,0.0665020510423933
2015-10-05,0.083568825492733,15.0423885886919,1.19503420454608,0.167137650985466,0.752119429434597,0.417844127463665,NA,43.0541624817731,16.0721875,17,15.44,0.094784671619937,0.0777008774046282,0.0820479367811033
2015-10-19,0.0777279827708578,11.8146533811704,0.761734231154406,NA,NA,NA,NA,46.2036292149245,13.2733333333333,14.19,12.5,0.0827800843904094,0.0741390742050073,0.077342472236194
2015-11-09,0.0603223224351937,7.35932333709364,0.524804205186186,0.301611612175969,0.784190191657519,0.48257857948155,NA,62.0702902324849,11.8531216931217,12.56,11.56,0.0902195973915901,0.0453287461141535,0.0533465521606589
2015-12-07,0.083767519544286,13.6541056857186,1.055470746258,0.251302558632858,0.586372636810002,NA,NA,42.9302781825642,7.91983870967742,8.81,7.31,0.0940186196053601,0.0706334225427261,0.0835143968885665
2016-01-11,0.0791657249084895,NA,NA,0.395828624542448,1.10832014871885,0.474994349450937,0.134581732344432,45.3908121348579,3.94828947368421,4.75,3.44,0.0849894911521245,0.0713300175093212,0.0791411245074759
2016-02-05,0.103771911755271,NA,NA,1.14149102930799,1.76412249983961,0.830175294042171,0.238675397037124,34.652700838817,3.634375,4.63,3,0.114594680787913,0.0932546425335454,0.104137145129819
2016-03-30,0.0897304065986692,NA,NA,0.269191219796007,1.61514731877604,0.448652032993346,0.125622569238137,40.0430663655484,11.5330208333333,13.94,10,0.0955527929721967,0.0827800843904094,0.0902195973915901
2016-04-05,0.0913589195489382,NA,NA,NA,NA,NA,0.210125514962558,39.347042896992,11.0434375,13,9.69,0.10020466891002,0.0842508679117992,0.0909752177161753
2016-04-11,0.087296438605292,13.8801337382414,1.51022838787155,0.261889315815876,1.22215014047409,0.611075070237044,0.139674301768467,41.1467817621012,11.1530208333333,13.81,9.5,0.0947846716199384,0.0762694746415,0.0872182119157765
2016-04-18,0.0892025332436661,NA,NA,0.624417732705663,1.51644306514232,0.624417732705663,0.142724053189866,40.2674570125553,15.2090425531915,18.06,13.25,0.0955527929721967,0.0813179604810453,0.0890903771850807
2016-04-25,0.084072870144127,NA,NA,0.252218610432381,1.17702018201778,0.504437220864762,0.117702018201778,42.6960160549148,16.8129166666667,19,15.31,0.0894660807348132,0.0805901619680966,0.0842508679117992
2016-05-02,0.0911895133183334,17.1436285038467,2.58066322690884,0.638326593228334,2.37092734627667,0.820705619865001,0.145903221309333,39.5559549953325,18.214375,20,17.19,0.124539457525342,0.0813179604810465,0.0894660807348132
2016-05-09,0.0829647410832107,NA,NA,0.331858964332843,2.15708326816348,0.580753187582475,0.149336533949779,43.2748764422155,16.6798958333333,17.44,15.88,0.0872182119157772,0.0777008774046282,0.0831472406394873
2016-05-23,0.0879970971217541,15.8394774819157,1.83033962013249,NA,NA,NA,NA,40.8399551002246,16.0580208333333,17.06,15.31,0.096322978102235,0.0820479367811033,0.0879653820324385
2016-05-30,0.0777985144013953,16.1820909954902,2.24837706620032,NA,NA,NA,NA,46.2210529766575,20.866875,22.19,19.63,0.094784671619937,0.0713300175093212,0.0769840670677599
2016-05-30,0.0777985144013953,17.2712701971098,2.52067186660521,0.622388115211162,3.73432869126697,0.622388115211162,0.124477623042232,46.2210529766575,20.866875,22.19,19.63,0.094784671619937,0.0713300175093212,0.0769840670677599
2016-05-31,0.0780986492200978,13.0424744197563,1.53854338963593,0.468591895320587,3.5925378641245,0.546690544540685,0.109338108908137,45.971733844694,21.84125,22.75,20.94,0.0827800843904082,0.0734334231284466,0.0780603881076625
2016-06-06,0.0607654514708872,12.4569175515319,1.68320300574357,0.303827257354436,3.40286528236968,0.607654514708872,0.085071632059242,59.2068685889249,22.2815625,23,21.56,0.0665020510423921,0.0539811399931477,0.0604627541158788
2016-06-13,0.0376381013561509,6.62430583868255,0.730179166309326,NA,NA,NA,NA,95.5722680902703,20.6175824175824,21.81,19.25,0.0423627227370104,0.0322573390763716,0.0377585128825374
2016-06-20,0.0471249191788537,11.9697294714288,1.48443495413389,NA,NA,NA,NA,76.3082919993299,22.0353513513514,23.56,20.5,0.0527144706847638,0.041195173649817,0.0471402106178069
2016-06-27,0.0588118722118933,11.2330675924716,1.58792054972112,0.294059361059467,2.5877223773233,0.764554338754613,0.0882178083178399,61.0904083888338,22.7982080924855,23.88,21.81,0.063794276984912,0.0533465521606578,0.0591469119580127
2016-06-28,0.0550796830585699,12.2827693220611,1.20073709067682,NA,NA,NA,NA,65.3939218087345,23.1353888888889,23.94,22.56,0.0624545250393537,0.0477492709302522,0.0552577954024048
2016-06-30,0.045240958518428,8.77674595257502,0.84148182844276,NA,NA,NA,NA,79.4489059040816,22.240988372093,22.81,21.63,0.0502114097238969,0.0394643720079474,0.0453287461141535
2016-07-05,0.0690546042453372,12.3607741599154,1.40180846618034,NA,NA,NA,NA,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085
2016-07-11,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-18,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-25,0.0251427637224875,6.13483434828694,0.709025936974146,NA,NA,NA,NA,145.052296817551,25.2679661016949,26.5,24.25,0.034423119894442,0.0202996512356173,0.0245672288112431
2016-08-01,0.0391017090079595,8.52417256373516,0.99318340880217,0.70383076214327,2.85442475758104,0.391017090079595,0.0547423926111432,92.1140377479432,25.2309289617486,26.31,24.5,0.0465337621546413,0.0333343660077476,0.0394643720079474
2016-08-08,0.0403080048572562,8.94837707831088,1.06816212871729,NA,NA,NA,NA,89.2114694858727,22.9674860335196,23.63,22.44,0.0471402106178069,0.0366353125395499,0.0400385523128269
2016-08-15,0.0316346010037346,7.18105442784775,0.76872080439075,0.41124981304855,3.19509470137719,0.41124981304855,0.0506153616059753,115.097904360056,24.7143406593407,25.88,24.13,0.0552577954024048,0.0270527854571265,0.0306640703229442
2016-08-26,0.0188374681018877,2.74650284925523,0.293864502389448,NA,NA,NA,NA,191.144683964815,24.0792777777778,25.31,23.25,0.0221628338211657,0.0158877345258808,0.0189384961013892
2016-09-02,0.01557028592727,4.15726634258108,0.541845950268995,0.0778514296363498,1.27676344603614,0.17127314519997,0.0233554288909049,231.591399047918,21.0840883977901,22.06,19.94,0.0189384961013892,0.0134188559116226,0.0154666693585706
2016-09-09,0.00927052967880495,3.1890622095089,0.338374333276381,0.0370821187152198,0.964135086595715,0.111246356145659,0.0129787415503269,390.57253006905,22.5028488372093,23.81,21.44,0.0114703647093252,0.0075611058562179,0.00927087523964406
2016-09-20,0.0321008318353426,9.21293873674334,1.31613410524905,0.192604991012056,0.513613309365482,0.385209982024112,0.0674117468542196,112.209042462594,21.9491573033708,22.88,21.31,0.0377585128825374,0.0275594058891763,0.0322573390763726
2016-09-30,0.137902409464855,41.2328204299917,4.13707228394566,0.965316866253987,2.34434096090254,1.51692650411341,0.441287710287537,27.7996640874095,19.1700540540541,19.5,18.44,0.235854112155824,0.091732935868125,0.125380572940542
2016-10-07,0.098752658057033,22.6143586950606,3.15020979201935,0.395010632228132,0.691268606399231,0.888773922513297,0.276507442559693,37.9463789492096,18.764469273743,19.44,18.25,0.139964605949677,0.0665020510423921,0.0970952214947282
2016-10-14,0.0777680628502791,14.216001889031,1.64090612614089,0.388840314251395,1.08875287990391,0.311072251401116,0.178866544555642,46.1929975389607,15.7965178571429,16.13,15.5,0.0857302603565371,0.0727300251484147,0.0777008774046282
2016-12-02,0.0413884959569377,7.07743280863635,0.716020980055023,0.289719471698564,1.28304337466507,0.248330975741626,0.0951935407009568,86.9599694625924,7.85636363636364,8.56,7.25,0.0465337621546402,0.0366353125395499,0.041195173649817
2017-02-06,0.00340377362395943,0.350588683267821,0.0449298118362645,0.0170188681197971,0.115728303214621,0.0340377362395943,0.00374415098635537,1074.48615280008,6.4015625,8.06,4.31,0.00507979286112326,0.00271381007352841,0.00319643042493992
2017-02-27,NA,NA,NA,NA,NA,NA,NA,NA,6.19157894736842,8,4.63,NA,NA,NA
2017-03-13,NA,NA,NA,NA,NA,NA,NA,NA,4.3190625,6.88,2.5,NA,NA,NA
2017-03-27,NA,NA,NA,NA,NA,NA,NA,NA,13.3785416666667,17.19,10.94,NA,NA,NA
2017-04-10,NA,NA,NA,NA,NA,NA,NA,NA,12.3602083333333,16.69,9,NA,NA,NA
