
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20190318,,Exported,"Aqua4Plus 1.9.10"
# Records,  2693 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,6.00,14.202,
,Maximum,16.63,14.573,
,Mean,10.70,14.398,
,Variance,6.572,0.0078,
,Std Deviation,2.564,0.0881,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,18-Mar-19 14:00:00,8.50,14.465
2,18-Mar-19 14:15:00,8.38,14.462
3,18-Mar-19 14:30:00,8.50,14.463
4,18-Mar-19 14:45:00,8.50,14.460
5,18-Mar-19 15:00:00,8.50,14.466
6,18-Mar-19 15:15:00,8.69,14.463
7,18-Mar-19 15:30:00,8.88,14.468
8,18-Mar-19 15:45:00,8.88,14.466
9,18-Mar-19 16:00:00,9.00,14.466
10,18-Mar-19 16:15:00,8.94,14.465
11,18-Mar-19 16:30:00,8.94,14.465
12,18-Mar-19 16:45:00,8.81,14.470
13,18-Mar-19 17:00:00,8.69,14.471
14,18-Mar-19 17:15:00,8.50,14.473
15,18-Mar-19 17:30:00,8.38,14.473
16,18-Mar-19 17:45:00,8.19,14.479
17,18-Mar-19 18:00:00,8.06,14.483
18,18-Mar-19 18:15:00,7.88,14.484
19,18-Mar-19 18:30:00,7.81,14.486
20,18-Mar-19 18:45:00,7.63,14.492
21,18-Mar-19 19:00:00,7.50,14.492
22,18-Mar-19 19:15:00,7.44,14.494
23,18-Mar-19 19:30:00,7.38,14.490
24,18-Mar-19 19:45:00,7.25,14.492
25,18-Mar-19 20:00:00,7.25,14.501
26,18-Mar-19 20:15:00,7.19,14.506
27,18-Mar-19 20:30:00,7.13,14.509
28,18-Mar-19 20:45:00,7.06,14.514
29,18-Mar-19 21:00:00,7.00,14.517
30,18-Mar-19 21:15:00,6.94,14.518
31,18-Mar-19 21:30:00,6.94,14.518
32,18-Mar-19 21:45:00,6.88,14.523
33,18-Mar-19 22:00:00,6.81,14.528
34,18-Mar-19 22:15:00,6.81,14.526
35,18-Mar-19 22:30:00,6.75,14.525
36,18-Mar-19 22:45:00,6.69,14.526
37,18-Mar-19 23:00:00,6.69,14.527
38,18-Mar-19 23:15:00,6.69,14.527
39,18-Mar-19 23:30:00,6.63,14.529
40,18-Mar-19 23:45:00,6.63,14.531
41,19-Mar-19 00:00:00,6.56,14.530
42,19-Mar-19 00:15:00,6.56,14.534
43,19-Mar-19 00:30:00,6.50,14.535
44,19-Mar-19 00:45:00,6.50,14.530
45,19-Mar-19 01:00:00,6.50,14.529
46,19-Mar-19 01:15:00,6.50,14.524
47,19-Mar-19 01:30:00,6.44,14.522
48,19-Mar-19 01:45:00,6.44,14.523
49,19-Mar-19 02:00:00,6.44,14.523
50,19-Mar-19 02:15:00,6.38,14.523
51,19-Mar-19 02:30:00,6.38,14.525
52,19-Mar-19 02:45:00,6.38,14.532
53,19-Mar-19 03:00:00,6.31,14.530
54,19-Mar-19 03:15:00,6.31,14.528
55,19-Mar-19 03:30:00,6.31,14.527
56,19-Mar-19 03:45:00,6.25,14.525
57,19-Mar-19 04:00:00,6.25,14.523
58,19-Mar-19 04:15:00,6.25,14.528
59,19-Mar-19 04:30:00,6.19,14.532
60,19-Mar-19 04:45:00,6.19,14.531
61,19-Mar-19 05:00:00,6.19,14.533
62,19-Mar-19 05:15:00,6.13,14.534
63,19-Mar-19 05:30:00,6.13,14.536
64,19-Mar-19 05:45:00,6.13,14.539
65,19-Mar-19 06:00:00,6.13,14.538
66,19-Mar-19 06:15:00,6.06,14.538
67,19-Mar-19 06:30:00,6.06,14.539
68,19-Mar-19 06:45:00,6.06,14.540
69,19-Mar-19 07:00:00,6.00,14.544
70,19-Mar-19 07:15:00,6.00,14.545
71,19-Mar-19 07:30:00,6.00,14.550
72,19-Mar-19 07:45:00,6.00,14.549
73,19-Mar-19 08:00:00,6.00,14.554
74,19-Mar-19 08:15:00,6.00,14.553
75,19-Mar-19 08:30:00,6.00,14.555
76,19-Mar-19 08:45:00,6.06,14.556
77,19-Mar-19 09:00:00,6.06,14.560
78,19-Mar-19 09:15:00,6.13,14.563
79,19-Mar-19 09:30:00,6.19,14.564
80,19-Mar-19 09:45:00,6.31,14.565
81,19-Mar-19 10:00:00,6.38,14.569
82,19-Mar-19 10:15:00,6.50,14.572
83,19-Mar-19 10:30:00,6.63,14.571
84,19-Mar-19 10:45:00,6.75,14.572
85,19-Mar-19 11:00:00,6.88,14.573
86,19-Mar-19 11:15:00,7.06,14.571
87,19-Mar-19 11:30:00,7.25,14.568
88,19-Mar-19 11:45:00,7.44,14.566
89,19-Mar-19 12:00:00,7.69,14.567
90,19-Mar-19 12:15:00,7.88,14.563
91,19-Mar-19 12:30:00,8.06,14.561
92,19-Mar-19 12:45:00,8.31,14.566
93,19-Mar-19 13:00:00,8.50,14.565
94,19-Mar-19 13:15:00,8.63,14.559
95,19-Mar-19 13:30:00,8.81,14.561
96,19-Mar-19 13:45:00,8.94,14.556
97,19-Mar-19 14:00:00,9.06,14.550
98,19-Mar-19 14:15:00,9.19,14.546
99,19-Mar-19 14:30:00,9.25,14.540
100,19-Mar-19 14:45:00,9.31,14.537
101,19-Mar-19 15:00:00,9.38,14.531
102,19-Mar-19 15:15:00,9.44,14.528
103,19-Mar-19 15:30:00,9.50,14.525
104,19-Mar-19 15:45:00,9.44,14.524
105,19-Mar-19 16:00:00,9.44,14.522
106,19-Mar-19 16:15:00,9.38,14.522
107,19-Mar-19 16:30:00,9.25,14.517
108,19-Mar-19 16:45:00,9.19,14.516
109,19-Mar-19 17:00:00,9.06,14.517
110,19-Mar-19 17:15:00,8.88,14.519
111,19-Mar-19 17:30:00,8.75,14.518
112,19-Mar-19 17:45:00,8.56,14.515
113,19-Mar-19 18:00:00,8.50,14.512
114,19-Mar-19 18:15:00,8.38,14.513
115,19-Mar-19 18:30:00,8.31,14.514
116,19-Mar-19 18:45:00,8.19,14.515
117,19-Mar-19 19:00:00,8.06,14.513
118,19-Mar-19 19:15:00,8.00,14.513
119,19-Mar-19 19:30:00,7.88,14.515
120,19-Mar-19 19:45:00,7.81,14.512
121,19-Mar-19 20:00:00,7.75,14.512
122,19-Mar-19 20:15:00,7.63,14.514
123,19-Mar-19 20:30:00,7.56,14.518
124,19-Mar-19 20:45:00,7.50,14.521
125,19-Mar-19 21:00:00,7.44,14.524
126,19-Mar-19 21:15:00,7.38,14.525
127,19-Mar-19 21:30:00,7.38,14.527
128,19-Mar-19 21:45:00,7.31,14.525
129,19-Mar-19 22:00:00,7.25,14.527
130,19-Mar-19 22:15:00,7.25,14.527
131,19-Mar-19 22:30:00,7.19,14.528
132,19-Mar-19 22:45:00,7.19,14.531
133,19-Mar-19 23:00:00,7.13,14.527
134,19-Mar-19 23:15:00,7.13,14.525
135,19-Mar-19 23:30:00,7.06,14.526
136,19-Mar-19 23:45:00,7.00,14.525
137,20-Mar-19 00:00:00,7.00,14.527
138,20-Mar-19 00:15:00,7.00,14.523
139,20-Mar-19 00:30:00,6.94,14.523
140,20-Mar-19 00:45:00,6.94,14.522
141,20-Mar-19 01:00:00,6.88,14.525
142,20-Mar-19 01:15:00,6.88,14.524
143,20-Mar-19 01:30:00,6.88,14.523
144,20-Mar-19 01:45:00,6.81,14.522
145,20-Mar-19 02:00:00,6.81,14.522
146,20-Mar-19 02:15:00,6.81,14.520
147,20-Mar-19 02:30:00,6.75,14.520
148,20-Mar-19 02:45:00,6.75,14.520
149,20-Mar-19 03:00:00,6.75,14.518
150,20-Mar-19 03:15:00,6.69,14.518
151,20-Mar-19 03:30:00,6.69,14.515
152,20-Mar-19 03:45:00,6.69,14.515
153,20-Mar-19 04:00:00,6.69,14.514
154,20-Mar-19 04:15:00,6.69,14.512
155,20-Mar-19 04:30:00,6.69,14.512
156,20-Mar-19 04:45:00,6.69,14.511
157,20-Mar-19 05:00:00,6.63,14.510
158,20-Mar-19 05:15:00,6.63,14.510
