"","DateTime","PHY_TCHLA_1"
"120",2013-09-12,5.96689752395161
"121",2013-09-13,5.98621435411843
"122",2013-09-14,5.92957007813544
"123",2013-09-15,5.97742604761002
"124",2013-09-16,6.02375515203724
"125",2013-09-17,6.10704640271026
"126",2013-09-18,6.18332100123382
"127",2013-09-19,6.24124353941225
"128",2013-09-20,6.27610991682234
"129",2013-09-21,6.23177165867058
"130",2013-09-22,6.19640287467873
"131",2013-09-23,6.18542156745243
"132",2013-09-24,6.16668719094621
"133",2013-09-25,6.15082913423294
"134",2013-09-26,6.12964655728356
"135",2013-09-27,6.10948139840033
"136",2013-09-28,6.11847278790488
"137",2013-09-29,6.1486184230839
"138",2013-09-30,6.16095419774471
"139",2013-10-01,6.15747753917183
"140",2013-10-02,6.14163228967332
"141",2013-10-03,6.12256799440291
"142",2013-10-04,6.09104161380276
"143",2013-10-05,6.06406092469069
"144",2013-10-06,6.02616758278068
"145",2013-10-07,5.95265644817682
"146",2013-10-08,5.74305611452212
"147",2013-10-09,5.95651011632741
"148",2013-10-10,5.86634535398673
"149",2013-10-11,5.93113320357859
"150",2013-10-12,6.07517160129162
"151",2013-10-13,6.17786836321028
"152",2013-10-14,6.24592600170881
"153",2013-10-15,6.20832682352711
"154",2013-10-16,6.22578734284177
"155",2013-10-17,6.21918061254247
"156",2013-10-18,6.18796444599634
"157",2013-10-19,6.16317694256979
"158",2013-10-20,6.15350999960078
"159",2013-10-21,6.01951834193999
"160",2013-10-22,6.03020034262267
"161",2013-10-23,5.86909432143892
"162",2013-10-24,5.42035129448088
"163",2013-10-25,5.47502510053273
"164",2013-10-26,5.54495256202555
"165",2013-10-27,5.60154019596552
"166",2013-10-28,5.69025901443024
"167",2013-10-29,5.80935087872009
"168",2013-10-30,5.86418199595779
"169",2013-10-31,5.94136808541139
"170",2013-11-01,6.0281256407116
"171",2013-11-02,6.01830281524527
"172",2013-11-03,5.8951398669005
"173",2013-11-04,5.78635101861016
"174",2013-11-05,5.77446000523772
"175",2013-11-06,5.80309417670693
"176",2013-11-07,5.87326204946154
"177",2013-11-08,5.82285218903524
"178",2013-11-09,5.7721160174831
"179",2013-11-10,5.75675008994915
"180",2013-11-11,5.73860592723101
"181",2013-11-12,5.71660445119461
"182",2013-11-13,5.68697948739129
"183",2013-11-14,5.65954638984622
"184",2013-11-15,5.63106479293992
"185",2013-11-16,5.59270637103496
"186",2013-11-17,5.54699266737186
"187",2013-11-18,5.50049800238919
"188",2013-11-19,5.46652183874673
"189",2013-11-20,5.43406272154617
"190",2013-11-21,5.39951205117912
"191",2013-11-22,5.37397395714231
"192",2013-11-23,5.34183060107385
"193",2013-11-24,5.30824934469079
"194",2013-11-25,5.27442692339927
"195",2013-11-26,5.2371483891871
"196",2013-11-27,5.09866981966495
"197",2013-11-28,5.00737604854295
"198",2013-11-29,4.87725503944058
"199",2013-11-30,4.79170323992981
"200",2013-12-01,4.75860718532412
"201",2013-12-02,4.73430906748633
"202",2013-12-03,4.71747335686327
"203",2013-12-04,4.68925249367695
"204",2013-12-05,4.67102476998403
"205",2013-12-06,4.65560631280339
"206",2013-12-07,4.61746128357406
"207",2013-12-08,4.62054266362504
"208",2013-12-09,4.56379614841498
"209",2013-12-10,4.54088363111022
"210",2013-12-11,4.46103450795801
"211",2013-12-12,4.42459346851362
"212",2013-12-13,4.37329928060797
"213",2013-12-14,4.3388466329486
"214",2013-12-15,4.3044465075136
"215",2013-12-16,4.2828476119468
"216",2013-12-17,4.25084117982538
"217",2013-12-18,4.22224290168313
"218",2013-12-19,4.20535886912923
"219",2013-12-20,4.18897129726153
"220",2013-12-21,4.17560861439324
"221",2013-12-22,4.16931973124255
"222",2013-12-23,4.15045730321554
"223",2013-12-24,4.11785354916127
"224",2013-12-25,4.10245830788863
"225",2013-12-26,4.07029907199644
"226",2013-12-27,4.05417509966834
"227",2013-12-28,4.04569394547233
"228",2013-12-29,4.03874935923124
"229",2013-12-30,3.9925877108127
"230",2013-12-31,3.97367620057734
"231",2014-01-01,3.94466411844906
"232",2014-01-02,3.92637816159098
"233",2014-01-03,3.90909551727329
"234",2014-01-04,3.89983266167393
"235",2014-01-05,3.88622974849915
"236",2014-01-06,3.86629244123589
"237",2014-01-07,3.85570558677389
"238",2014-01-08,3.83926262697131
"239",2014-01-09,3.82036280494089
"240",2014-01-10,3.79337877083363
"241",2014-01-11,3.75613559991071
"242",2014-01-12,3.71092504489974
"243",2014-01-13,3.68197344962536
"244",2014-01-14,3.65335725443925
"245",2014-01-15,3.63120912806291
"246",2014-01-16,3.62263290631426
"247",2014-01-17,3.61451006130636
"248",2014-01-18,3.60476415342653
"249",2014-01-19,3.59551369814106
"250",2014-01-20,3.58330717441101
"251",2014-01-21,3.57231794618377
"252",2014-01-22,3.55462745010999
"253",2014-01-23,3.54277952952449
"254",2014-01-24,3.5273445602155
"255",2014-01-25,3.50853143011518
"256",2014-01-26,3.47755792470921
"257",2014-01-27,3.44096334457307
"258",2014-01-28,3.41884746379639
"259",2014-01-29,3.40275016029267
"260",2014-01-30,3.38848155205183
"261",2014-01-31,3.3768016997035
"262",2014-02-01,3.35855972364183
"263",2014-02-02,3.34368142943459
"264",2014-02-03,3.33504500969715
"265",2014-02-04,3.27588653080889
"266",2014-02-05,3.25065523437174
"267",2014-02-06,3.21357160869722
"268",2014-02-07,3.19943823259644
"269",2014-02-08,3.18323497356394
"270",2014-02-09,3.17846384967309
"271",2014-02-10,3.16242574019296
"272",2014-02-11,3.15755999398104
"273",2014-02-12,3.15171490911412
"274",2014-02-13,3.12473222278516
"275",2014-02-14,3.07798372383096
"276",2014-02-15,3.03726838498669
"277",2014-02-16,2.99177838176102
"278",2014-02-17,2.97335650390711
"279",2014-02-18,2.96279036915888
"280",2014-02-19,2.9566486138374
"281",2014-02-20,2.95090344189312
"282",2014-02-21,2.94119274805459
"283",2014-02-22,2.91625388779159
"284",2014-02-23,2.89134165082697
"285",2014-02-24,2.86069053878339
"286",2014-02-25,2.84783044096537
"287",2014-02-26,2.84242603223101
"288",2014-02-27,2.83846134888001
"289",2014-02-28,2.83810017806602
"290",2014-03-01,2.83825717871362
"291",2014-03-02,2.83826240833293
"292",2014-03-03,2.83442501978525
"293",2014-03-04,2.81485404029059
"294",2014-03-05,2.81371099924582
"295",2014-03-06,2.80771551887825
"296",2014-03-07,2.80905932842201
"297",2014-03-08,2.81011114575964
"298",2014-03-09,2.81729552486674
"299",2014-03-10,2.82922015539665
"300",2014-03-11,2.84801697906368
"301",2014-03-12,2.87529533899404
"302",2014-03-13,2.90261202930009
"303",2014-03-14,2.92746095115993
"304",2014-03-15,2.94926561729891
"305",2014-03-16,2.97399453428574
"306",2014-03-17,2.98824765145873
"307",2014-03-18,3.00160607576232
"308",2014-03-19,3.01793945046852
"309",2014-03-20,3.03591760742646
"310",2014-03-21,3.05626587452041
"311",2014-03-22,3.07559462691084
"312",2014-03-23,3.09643125372621
"313",2014-03-24,3.11431128776786
"314",2014-03-25,3.1361015425674
"315",2014-03-26,3.13074065467843
"316",2014-03-27,3.13399849137583
"317",2014-03-28,3.13137078483175
"318",2014-03-29,3.12857667753212
"319",2014-03-30,3.10770944352404
"320",2014-03-31,3.10194606281825
"321",2014-04-01,3.09692194363466
"322",2014-04-02,3.09467876198101
"323",2014-04-03,3.10028736398343
"324",2014-04-04,3.12697516515992
"325",2014-04-05,3.10565383959315
"326",2014-04-06,3.14019203795986
"327",2014-04-07,3.18093807036893
"328",2014-04-08,3.15278669410633
"329",2014-04-09,3.1890538090612
"330",2014-04-10,3.20040824632295
"331",2014-04-11,3.22937331537918
"332",2014-04-12,3.25493164804753
"333",2014-04-13,3.23710508267111
"334",2014-04-14,3.29488261163891
"335",2014-04-15,3.34875634113672
"336",2014-04-16,3.15416010048166
"337",2014-04-17,3.10255028475778
"338",2014-04-18,3.08927372494809
"339",2014-04-19,3.07845483734792
"340",2014-04-20,3.06960886984067
"341",2014-04-21,3.06765883445515
"342",2014-04-22,3.06479968300613
"343",2014-04-23,3.1214111658015
"344",2014-04-24,3.06386154228333
"345",2014-04-25,3.06072993681308
"346",2014-04-26,3.05113872944828
"347",2014-04-27,3.05778025687616
"348",2014-04-28,3.15319367061314
"349",2014-04-29,3.22340134962537
"350",2014-04-30,3.1148447698726
"351",2014-05-01,3.16004244982911
"352",2014-05-02,3.10067403772308
"353",2014-05-03,3.10586485594842
"354",2014-05-04,3.12405599423178
"355",2014-05-05,3.14618050785733
"356",2014-05-06,3.18086771048933
"357",2014-05-07,3.306051725151
"358",2014-05-08,3.40690080015052
"359",2014-05-09,3.33832877998681
"360",2014-05-10,3.36122184589993
"361",2014-05-11,3.3348906388034
"362",2014-05-12,3.0265364126841
"363",2014-05-13,3.03000595533733
"364",2014-05-14,2.98027111397298
"365",2014-05-15,2.88115035850294
"366",2014-05-16,2.76004431740942
"367",2014-05-17,2.54465403526967
"368",2014-05-18,2.4785823629875
"369",2014-05-19,2.52455064391063
"370",2014-05-20,2.52260423743424
"371",2014-05-21,2.52940463169921
"372",2014-05-22,2.54759205596293
"373",2014-05-23,2.444023067932
"374",2014-05-24,2.36598797887388
"375",2014-05-25,2.32230967021399
"376",2014-05-26,2.28125122500334
"377",2014-05-27,2.29350278718523
"378",2014-05-28,2.28226570773284
"379",2014-05-29,2.19926963775068
"380",2014-05-30,2.11688218266596
"381",2014-05-31,2.05213759820458
"382",2014-06-01,1.99473820998348
"383",2014-06-02,1.95163028890966
"384",2014-06-03,1.91920357402637
"385",2014-06-04,1.8929800055038
"386",2014-06-05,1.85411199732145
"387",2014-06-06,1.82988617374695
"388",2014-06-07,1.80621867303748
"389",2014-06-08,1.79591853940663
"390",2014-06-09,1.79840045808256
"391",2014-06-10,1.79744119726976
"392",2014-06-11,1.79381138670795
"393",2014-06-12,1.81432315236149
"394",2014-06-13,1.8068363252961
"395",2014-06-14,1.81552988414383
"396",2014-06-15,1.83916373937655
"397",2014-06-16,1.87186714569222
"398",2014-06-17,1.89997858149173
"399",2014-06-18,1.91540273915849
"400",2014-06-19,1.92310477898015
"401",2014-06-20,1.92969383902111
"402",2014-06-21,1.91792743009821
"403",2014-06-22,1.91050125587623
"404",2014-06-23,1.89606729011938
"405",2014-06-24,1.88839885735859
"406",2014-06-25,1.88514462516366
"407",2014-06-26,1.88487431163534
"408",2014-06-27,1.89031732794916
"409",2014-06-28,1.88911481268059
"410",2014-06-29,1.8929371291569
"411",2014-06-30,1.89471134894768
"412",2014-07-01,1.90084171320273
"413",2014-07-02,1.90270557106334
"414",2014-07-03,1.89204906451821
"415",2014-07-04,1.83929139216774
"416",2014-07-05,1.86452544727179
"417",2014-07-06,2.24719699061173
"418",2014-07-07,2.28075157882616
"419",2014-07-08,2.32830114630373
"420",2014-07-09,2.3469300554081
"421",2014-07-10,2.41315577480052
"422",2014-07-11,2.4523699412019
"423",2014-07-12,2.43595929682987
"424",2014-07-13,2.42491940848753
"425",2014-07-14,2.42318242896825
"426",2014-07-15,2.42719273673843
"427",2014-07-16,2.44172354950262
"428",2014-07-17,2.48149420473295
"429",2014-07-18,2.75033736955376
"430",2014-07-19,2.82508664397274
"431",2014-07-20,2.85564612351539
"432",2014-07-21,2.97972206950956
"433",2014-07-22,3.04448878926082
"434",2014-07-23,3.09095733128475
"435",2014-07-24,3.20992788045637
"436",2014-07-25,3.16691427272137
"437",2014-07-26,3.14314348374275
"438",2014-07-27,3.25597610124815
"439",2014-07-28,3.20551512279598
"440",2014-07-29,3.37662909606851
"441",2014-07-30,3.44053683458448
"442",2014-07-31,3.50133036368576
"443",2014-08-01,3.54246854132305
"444",2014-08-02,3.54567384195708
"445",2014-08-03,3.57598938737621
"446",2014-08-04,3.68235804838469
"447",2014-08-05,3.76640241247926
"448",2014-08-06,3.75236139190807
"449",2014-08-07,3.56505436019422
"450",2014-08-08,3.54742879752729
"451",2014-08-09,3.52800863947676
"452",2014-08-10,3.43281460465683
"453",2014-08-11,3.42545293351785
"454",2014-08-12,3.4921523581183
"455",2014-08-13,3.58793387923021
"456",2014-08-14,3.5872469846123
"457",2014-08-15,3.62068062824276
"458",2014-08-16,3.67493906550405
"459",2014-08-17,3.72569942094295
"460",2014-08-18,3.76767139302395
"461",2014-08-19,3.77441352000036
"462",2014-08-20,3.86995019401606
"463",2014-08-21,3.76883881933145
"464",2014-08-22,3.68289164470062
"465",2014-08-23,3.62197303657976
"466",2014-08-24,3.49225300861895
"467",2014-08-25,3.4544698943624
"468",2014-08-26,3.7442809115908
"469",2014-08-27,3.75297247830334
"470",2014-08-28,3.78462455054068
"471",2014-08-29,3.92800240043737
"472",2014-08-30,3.92882867987909
"473",2014-08-31,3.93036853859498
"474",2014-09-01,4.00280416443166
"475",2014-09-02,4.08458145850675
"476",2014-09-03,4.14715369699462
"477",2014-09-04,4.21365435408923
"478",2014-09-05,4.31966203814817
"479",2014-09-06,4.33467908171404
"480",2014-09-07,4.4560942189754
"481",2014-09-08,4.57505505052028
"482",2014-09-09,4.53367629535703
"483",2014-09-10,4.61329750462225
"484",2014-09-11,4.67392794539725
"485",2014-09-12,4.71464562866907
"486",2014-09-13,4.74267676907911
"487",2014-09-14,4.7495937451694
"488",2014-09-15,4.76446270543506
"489",2014-09-16,4.76535321875342
"490",2014-09-17,4.77191879614871
"491",2014-09-18,4.77667173137149
"492",2014-09-19,4.77519618714244
"493",2014-09-20,4.78280747728899
"494",2014-09-21,4.79728664446754
"495",2014-09-22,4.81330802225348
"496",2014-09-23,4.97455593856196
"497",2014-09-24,5.08505640755975
"498",2014-09-25,5.09922240722482
"499",2014-09-26,5.2248859142053
"500",2014-09-27,5.38295440291349
"501",2014-09-28,5.4754564606603
"502",2014-09-29,5.5417270891678
"503",2014-09-30,5.5713035662119
"504",2014-10-01,5.56768049889139
"505",2014-10-02,5.54448007374883
"506",2014-10-03,5.51627411520559
"507",2014-10-04,5.37198342660027
"508",2014-10-05,5.22493963045646
"509",2014-10-06,5.19738417982773
"510",2014-10-07,5.15813501296285
"511",2014-10-08,5.09312111242128
"512",2014-10-09,5.21288708682582
"513",2014-10-10,5.28847607977834
"514",2014-10-11,5.2966122515686
"515",2014-10-12,5.37591681468685
"516",2014-10-13,5.35478637486578
"517",2014-10-14,5.31015855234287
"518",2014-10-15,5.28223917369207
"519",2014-10-16,5.18274450543643
"520",2014-10-17,5.12483069987152
"521",2014-10-18,5.01130375534837
"522",2014-10-19,4.89448247088762
"523",2014-10-20,4.77997919170915
"524",2014-10-21,4.80187720538784
"525",2014-10-22,4.70673534939188
"526",2014-10-23,4.61693413121107
"527",2014-10-24,4.58938008069617
"528",2014-10-25,4.57235294740161
"529",2014-10-26,4.54568169603488
"530",2014-10-27,4.53518218291557
"531",2014-10-28,4.52452951390083
"532",2014-10-29,4.53747206186892
"533",2014-10-30,4.58108770388854
"534",2014-10-31,4.5625009841016
"535",2014-11-01,4.54563281020445
"536",2014-11-02,4.47399820549882
"537",2014-11-03,4.45082040002918
"538",2014-11-04,4.42535883659995
"539",2014-11-05,4.40733606801632
"540",2014-11-06,4.39255412987212
"541",2014-11-07,4.37025438140116
"542",2014-11-08,4.35381726323595
"543",2014-11-09,4.33472051030771
"544",2014-11-10,4.31689047796512
"545",2014-11-11,4.29760009073573
"546",2014-11-12,4.2901453328932
"547",2014-11-13,4.2610110789937
"548",2014-11-14,4.24419383783995
"549",2014-11-15,4.23015050529257
"550",2014-11-16,4.21578774527819
"551",2014-11-17,4.19675986207686
"552",2014-11-18,4.14857106398883
"553",2014-11-19,4.12418136787805
"554",2014-11-20,4.09418831127015
"555",2014-11-21,4.07016990841312
"556",2014-11-22,4.05166247423472
"557",2014-11-23,4.03321011383961
"558",2014-11-24,3.99135970161507
"559",2014-11-25,3.9681556059026
"560",2014-11-26,3.93846757216406
"561",2014-11-27,3.8583556861997
"562",2014-11-28,3.82255031871285
"563",2014-11-29,3.77688190847259
"564",2014-11-30,3.74515784518037
"565",2014-12-01,3.72507933589802
"566",2014-12-02,3.70748266719992
"567",2014-12-03,3.66779877085409
"568",2014-12-04,3.64359362381398
"569",2014-12-05,3.64582856483417
"570",2014-12-06,3.63700063868276
"571",2014-12-07,3.57856340502741
"572",2014-12-08,3.53341850006543
"573",2014-12-09,3.50967870221419
"574",2014-12-10,3.48868512254623
"575",2014-12-11,3.468428545375
"576",2014-12-12,3.44867364823913
"577",2014-12-13,3.42923091560852
"578",2014-12-14,3.41038507406987
"579",2014-12-15,3.39246655746272
"580",2014-12-16,3.37550655079794
"581",2014-12-17,3.35704710582592
"582",2014-12-18,3.34076422813156
"583",2014-12-19,3.32409619611921
"584",2014-12-20,3.30623489204125
"585",2014-12-21,3.2839935981554
"586",2014-12-22,3.26429476212283
"587",2014-12-23,3.2398436316227
"588",2014-12-24,3.21093118581044
"589",2014-12-25,3.17074312134228
"590",2014-12-26,3.14226415499558
"591",2014-12-27,3.12888234103159
"592",2014-12-28,3.13862290836319
"593",2014-12-29,3.13858608146286
"594",2014-12-30,3.04189812479926
"595",2014-12-31,3.02202964413839
"596",2015-01-01,2.98879532678452
"597",2015-01-02,2.93615824223615
"598",2015-01-03,2.86181050147779
"599",2015-01-04,2.78856008931566
"600",2015-01-05,2.72063458936237
"601",2015-01-06,2.65862193262773
"602",2015-01-07,2.59886734809366
"603",2015-01-08,2.54085934399638
"604",2015-01-09,2.48403072010094
"605",2015-01-10,2.42892603229004
"606",2015-01-11,2.37395524394908
"607",2015-01-12,2.36594308733714
"608",2015-01-13,2.27121435754175
"609",2015-01-14,2.22598812982927
"610",2015-01-15,2.18395660455579
"611",2015-01-16,2.1430965520039
"612",2015-01-17,2.10847142031838
"613",2015-01-18,2.07533325978371
"614",2015-01-19,2.04387163121026
"615",2015-01-20,2.01550426834142
"616",2015-01-21,1.99061367592135
"617",2015-01-22,1.96770267933575
"618",2015-01-23,1.94583094646689
"619",2015-01-24,1.91484164566027
"620",2015-01-25,1.89241147090736
"621",2015-01-26,1.87008714506838
"622",2015-01-27,1.84590292689312
"623",2015-01-28,1.82777105167948
"624",2015-01-29,1.80967525353527
"625",2015-01-30,1.78943495095589
"626",2015-01-31,1.77688215672181
"627",2015-02-01,1.76781038009145
"628",2015-02-02,1.7626915740277
"629",2015-02-03,1.76080705324676
"630",2015-02-04,1.76259300241078
"631",2015-02-05,1.76129399391182
"632",2015-02-06,1.76297828788798
"633",2015-02-07,1.76415923583246
"634",2015-02-08,1.76675589255638
"635",2015-02-09,1.77343909026075
"636",2015-02-10,1.78169740735845
"637",2015-02-11,1.79484323702531
"638",2015-02-12,1.81090747008583
"639",2015-02-13,1.82357074952232
"640",2015-02-14,1.83278098571773
"641",2015-02-15,1.8378357277192
"642",2015-02-16,1.83969162296652
"643",2015-02-17,1.82878405357415
"644",2015-02-18,1.82374664961888
"645",2015-02-19,1.81476353588507
"646",2015-02-20,1.81739430086526
"647",2015-02-21,1.83659396308121
"648",2015-02-22,1.7951634400434
"649",2015-02-23,1.8018382242873
"650",2015-02-24,1.79129507728841
"651",2015-02-25,1.78478648398947
"652",2015-02-26,1.78242859576075
"653",2015-02-27,1.78623734104482
"654",2015-02-28,1.78726658204324
"655",2015-03-01,1.79236745737861
"656",2015-03-02,1.7908954516115
"657",2015-03-03,1.80272679101665
"658",2015-03-04,1.80552257421629
"659",2015-03-05,1.80454770215378
"660",2015-03-06,1.78245938794909
"661",2015-03-07,1.76180089555646
"662",2015-03-08,1.72114665389828
"663",2015-03-09,1.6959925465194
"664",2015-03-10,1.68490019970649
"665",2015-03-11,1.67082281556188
"666",2015-03-12,1.65717627178707
"667",2015-03-13,1.68830901946408
"668",2015-03-14,1.71123005912367
"669",2015-03-15,1.6351355262482
"670",2015-03-16,1.63799495133843
"671",2015-03-17,1.63698034192355
"672",2015-03-18,1.68430788004744
"673",2015-03-19,1.74071922246707
"674",2015-03-20,1.75308866123638
"675",2015-03-21,1.80616124469026
"676",2015-03-22,1.85175326023506
"677",2015-03-23,1.91902602581193
"678",2015-03-24,1.92423226620529
"679",2015-03-25,1.91427445093219
"680",2015-03-26,1.84819374107824
"681",2015-03-27,1.86735959025215
"682",2015-03-28,1.92976713613741
"683",2015-03-29,1.84242586902292
"684",2015-03-30,1.8371550437849
"685",2015-03-31,1.84143446819811
"686",2015-04-01,1.8541487111079
"687",2015-04-02,1.87783436552178
"688",2015-04-03,1.89690521167519
"689",2015-04-04,1.93301256096093
"690",2015-04-05,1.97870814377106
"691",2015-04-06,2.02340769604534
"692",2015-04-07,2.06318166537885
"693",2015-04-08,2.10735395301096
"694",2015-04-09,2.16567433617803
"695",2015-04-10,2.23357198090016
"696",2015-04-11,2.3097445553901
"697",2015-04-12,2.38265897167692
"698",2015-04-13,2.45200668861775
"699",2015-04-14,2.51034213657405
"700",2015-04-15,2.61243784027713
"701",2015-04-16,2.67618151238816
"702",2015-04-17,2.70619330412658
"703",2015-04-18,2.73393771664333
"704",2015-04-19,2.75555307255676
"705",2015-04-20,2.74737544674537
"706",2015-04-21,2.81048835467332
"707",2015-04-22,2.82299854278863
"708",2015-04-23,2.8250959822606
"709",2015-04-24,2.83393196100729
"710",2015-04-25,2.85372309813113
"711",2015-04-26,2.84530313193505
"712",2015-04-27,2.80219012220835
"713",2015-04-28,2.7985338845303
"714",2015-04-29,2.78441405009268
"715",2015-04-30,2.75605737149645
"716",2015-05-01,2.74338143459811
"717",2015-05-02,2.72612282934388
"718",2015-05-03,2.71835763601712
"719",2015-05-04,2.70545805848085
"720",2015-05-05,2.66865658504226
"721",2015-05-06,2.63895944746476
"722",2015-05-07,2.59902058558814
"723",2015-05-08,2.56779064475675
"724",2015-05-09,2.56992266016622
"725",2015-05-10,2.55198664174631
"726",2015-05-11,2.53416271150479
"727",2015-05-12,2.51600063557381
"728",2015-05-13,2.51004054123237
"729",2015-05-14,2.6092981837103
"730",2015-05-15,2.62894897328009
"731",2015-05-16,2.65018286445379
"732",2015-05-17,2.69611232519501
"733",2015-05-18,2.70218769742515
"734",2015-05-19,2.67941275221559
"735",2015-05-20,2.66251426566651
"736",2015-05-21,2.65692266484733
"737",2015-05-22,2.73217109311645
"738",2015-05-23,2.75775039565512
"739",2015-05-24,2.81423658575423
"740",2015-05-25,2.82165611599328
"741",2015-05-26,2.82220515933098
"742",2015-05-27,2.80994823919074
"743",2015-05-28,2.78545872952093
"744",2015-05-29,2.75033540275001
"745",2015-05-30,2.71073556023653
"746",2015-05-31,2.67180848809313
"747",2015-06-01,2.62081419711287
"748",2015-06-02,2.55536021356216
"749",2015-06-03,2.47413088660412
"750",2015-06-04,2.44162402129942
"751",2015-06-05,2.433173101906
"752",2015-06-06,2.44225898903686
"753",2015-06-07,2.46465910446715
"754",2015-06-08,2.4877152516818
"755",2015-06-09,2.49039429833039
"756",2015-06-10,2.4971411469996
"757",2015-06-11,2.49664525861572
"758",2015-06-12,2.49236264439533
"759",2015-06-13,2.5024908715815
"760",2015-06-14,2.51486779656932
"761",2015-06-15,2.51222893717609
"762",2015-06-16,2.51523698064432
"763",2015-06-17,2.52204395709257
"764",2015-06-18,2.48934817064813
"765",2015-06-19,2.46480422371372
"766",2015-06-20,2.44800680869439
"767",2015-06-21,2.44031099574727
"768",2015-06-22,2.45330034177198
"769",2015-06-23,2.46470269273075
"770",2015-06-24,2.47982390818287
"771",2015-06-25,2.48996106353759
"772",2015-06-26,2.50305769957281
"773",2015-06-27,2.51352848443735
"774",2015-06-28,2.51545652900848
"775",2015-06-29,2.59892387218175
