"Date","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","DOC_inf","SRP_inf","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","week_julian","week_series","week_cum"
2013-07-11,0.1,23.1061,6.2311,5.0782,8.9345,35.11698179,55.5,NA,25,18,4,NA,48.8,NA,11,31,NA,10,NA,NA,10.75,NA,4.2,0.0747558500953102,NA,3.64808548465114,0.822314351048412,2.31743135295462,0.747558500953102,NA,53.3388848173592,17.1228125,17.56,16.75,0.125380572940542,0.044134314983274,0.0676108175379501,27,11,11
2013-07-18,0.1,26.7469,6.842,3.1779,4.5873,36.98504767,30.9,NA,18.5,13.5,5,NA,43.26666667,NA,21,129,NA,11,NA,NA,6.4,NA,13.6363636363636,0.0250351390066214,NA,1.0831870144366,0.525737919139048,3.22953293185415,0.275386529072835,NA,143.593579858126,18.5863541666667,19.5,17.94,0.0270527854571274,0.0221628338211657,0.025057933003273,28,12,12
2013-07-25,0.1,25.5124,6.46523,3.0787,2.4556,37.26294452,36.2,NA,12,9,6,NA,59.8,NA,13,58,NA,12,NA,NA,3.5,NA,5.91666666666667,0.0170936830420883,NA,1.02220224591688,0.222217879547148,0.991433616441122,0.20512419650506,NA,210.356214139772,17.8819791666667,18.56,17.19,0.01893849610139,0.0154666693585706,0.0171733183958222,29,13,13
2013-08-01,0.1,23.2921,7.1313,2.9517,1.3478,37.68700257,51,NA,5,4,4,NA,79.3,NA,7,56,NA,13,NA,NA,2.25,NA,4.84615384615385,0.0148626738978324,NA,1.17861004009811,0.104038717284827,0.832309738278617,0.193214760671822,NA,242.593358584211,17.3035416666667,18.44,16.5,0.0176092023684709,0.0122375191991045,0.0150493911148339,30,14,14
2013-08-12,0.1,27.0352,5.39555,0.7737,1.566,38.24642281,23.5,NA,7,4,3,NA,36.6,NA,7,59.14285714,NA,15.14285714,NA,NA,3.66666666666667,NA,4.36792452893734,0.0139445474240279,NA,0.510370435719422,0.0976118319681955,0.824720376181239,0.21116028952401,NA,259.937637700969,19.0270833333333,19.94,18.38,0.0158877345258808,0.0110930403721039,0.014226335107487,31,15,15
2013-08-18,0.1,25.93753333,6.30392,1.296066667,1.297433333,38.70419208,19.8,NA,6.833333333,4.333333333,3.166666667,NA,37.3,NA,7,52.28571429,NA,14.28571429,NA,NA,3.52631578889197,NA,4.149999999055,0.019876396639082,NA,0.741389594637757,0.139134776473574,1.03925159578576,0.283948523500641,NA,191.807470885043,16.0686458333333,16.38,15.81,0.0349718552355526,0.014226335107487,0.0173912603821465,32,16,16
2013-08-23,0.1,24.83986667,7.21229,1.818433333,1.028866667,39.16196135,16.1,NA,6.666666667,4.666666667,3.333333333,NA,38,NA,7,45.42857143,NA,13.42857143,NA,NA,3.40000000054,NA,3.90425531883997,0.0101779850331711,NA,0.386763431260501,0.0712458952321976,0.462371320092883,0.136675799031409,NA,354.476198300863,18.065,18.88,17.38,0.013820629671959,0.00857307141360553,0.00998664707111392,33,17,17
2013-08-28,0.1,23.7422,8.12066,2.3408,0.7603,39.61973062,27.1,NA,6.5,5,3.5,NA,38.7,NA,7,38.57142857,NA,12.57142857,NA,NA,3.28571428571429,NA,3.6250000002983,0.00949447180293456,NA,0.367436058773567,0.0664613026205419,0.366215340956769,0.119359074080471,NA,382.301261993008,18.3145833333333,18.75,18,0.0146359344793006,0.00789371076278085,0.00927087523964406,34,18,18
2013-09-06,0.1,22.6039,8.020406667,2.3183,0.7603,40.1559606,24.5,NA,6.333333333,5.333333333,3.666666667,NA,39.4,NA,7,31.71428571,NA,11.71428571,NA,NA,3.18181818134711,NA,3.30487804962374,0.00622312402143811,NA,0.245191086444661,0.0435618681500668,0.197361933224652,0.0728994527958902,NA,582.997124621432,17.1275,17.94,16.19,0.00756110585621849,0.00479334413034044,0.00627949197825056,35,19,19
2013-09-13,0.1,21.4656,7.920153333,2.2958,0.7603,40.69219059,36,NA,6.166666667,5.666666667,3.833333333,NA,40.1,NA,7,24.85714286,NA,10.85714286,NA,NA,3.08695652218147,NA,2.93421052580679,0.0211107228021231,NA,0.846539984365137,0.147775059614862,0.524752252570234,0.22920213334051,NA,170.31553251031,19.1359375,20.13,17.56,0.0245672288112431,0.0189384961013892,0.0212244267122472,36,20,20
2013-09-18,0.1,20.3273,7.8199,2.2733,0.7603,41.22842058,28,NA,6,6,4,NA,40.8,NA,7,18,NA,10,NA,NA,3,NA,2.5,0.0197627379087984,NA,0.806319706678974,0.138339165361589,0.355729282358371,0.197627379087984,NA,181.861481406224,15.810625,16.63,14.81,0.0221628338211657,0.0176092023684709,0.0198424387431003,37,21,21
2013-09-25,0.1,19.4967,8.20233,3.162,1.3813,41.05397132,11.2,NA,13,4,5,NA,46.7,NA,7.25,14.5,NA,9.75,NA,NA,3.4,NA,2.23076923076923,0.0199446608690428,NA,0.931415662584298,0.14459879130056,0.28919758260112,0.194460443473167,NA,180.282856041249,16.4639583333333,17.06,15.75,0.0231146773464087,0.0180487129788194,0.0198424387431003,38,22,22
2013-10-04,0.1,18.85436667,8.344043333,3.820566667,1.437266667,41.10124779,12.03333333,NA,12,4,5,NA,NA,NA,7.5,11,NA,9.5,NA,NA,3.2,NA,1.94736842105263,0.0179059326728252,NA,NA,0.134294495046189,0.196965259401077,0.170106360391839,NA,200.964262471774,17.9701041666667,19.13,17.13,0.0198424387431003,0.0158877345258808,0.0180487129788187,39,23,23
2013-10-11,0.1,18.21203333,8.485756667,4.479133333,1.493233333,41.14852425,12.86666667,NA,11,4,5,NA,NA,NA,7.75,7.5,NA,9.25,NA,NA,3,NA,1.64864864864865,0.019571843381382,NA,NA,0.151681786205711,0.146788825360365,0.181039551277784,NA,183.79670440535,15.8492708333333,16.69,15.06,0.0245672288112431,0.0171733183958222,0.0193887113723248,40,24,24
2013-10-16,0.1,17.5697,8.62747,5.1377,1.5492,41.19580072,13.7,NA,10,4,5,NA,NA,NA,8,4,NA,9,NA,NA,2.8,NA,1.33333333333333,0.0173979368802731,NA,NA,0.139183495042185,0.0695917475210926,0.156581431922458,NA,207.058604579946,15.4340625,16.31,14.63,0.0202996512356182,0.0150493911148346,0.0171733183958222,41,25,25
2013-10-23,0.1,15.1589,8.43282,4.8838,2.6066,41.59702035,13.48333333,NA,8,5,5,NA,NA,NA,9,4,NA,9,NA,NA,2.6,NA,1.44444444444444,0.0179711984780757,NA,NA,0.161740786302681,0.0718847939123028,0.161740786302681,NA,201.755077939596,12.3072916666667,13.19,10.38,0.0275594058891763,0.014226335107487,0.0176092023684717,42,26,26
2013-10-30,0.1,13.3158,9.20845,5.4393,2.1702,42.26549537,13.26666667,NA,20,7,4,NA,NA,NA,14,8,NA,16,NA,NA,6.75,NA,1.375,0.0165826301949148,NA,NA,0.232156822728807,0.132661041559318,0.265322083118636,NA,217.278184720622,13.1554166666667,14.06,12.44,0.019388711372324,0.013820629671959,0.0163125528597479,43,27,27
2014-05-05,0.1,16.9798,8.70707,0.4959,1.5492,34.48449222,12.4,188,19,6,3,1.9,NA,NA,15,13,2,2,NA,15.1612903225806,8.33333333333333,NA,14,0.0926957866980175,NA,NA,1.39043680047026,1.20504522707423,0.185391573396035,0.185391573396035,38.7190246070515,13.6316666666667,14.88,13.06,0.096322978102235,0.0872182119157758,0.0924927460553685,17,1,28
2014-05-08,0.1,20.2692,8.73321,0.6229,0.9449,33.9512671,11.2,172.5,11.5,3,2.5,1.9,NA,NA,10,13,2,1.5,NA,15.4017857142857,5.8,NA,15.3333333333333,0.0963211472178552,NA,NA,0.963211472178552,1.25217491383212,0.144481720826783,0.19264229443571,37.2643472172596,14.9563541666667,16.5,14,0.10020466891002,0.093254642533544,0.0955527929721967,18,2,29
2014-05-19,0.1,17.4641,8.81669,0.8173,1.6331,32.12006,12.66,181,4,2,3,2,NA,NA,11,14,1.9,4,NA,14.2969984202212,2,NA,6.25,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235,19,3,30
2014-05-22,0.1,20.0705,8.80407,0.9284,0.9281,32.35753672,13.54,163,5.5,2,4,1.95,NA,NA,9.5,15,1.9,4,NA,12.0384047267356,1.875,NA,6.125,0.0960244825886252,NA,NA,0.91223258459194,1.44036723882938,0.384097930354501,0.182446516918388,37.3804806729819,17.1725,17.94,16.63,0.100987122404191,0.091732935868125,0.0955527929721967,20,4,31
2014-06-02,0.1,21.6818,8.95817,1.7893,0.6932,31.87351983,15.1,203,5,4,4,1.9,NA,NA,12,25,2.1,5,NA,13.4437086092715,2.25,NA,7.4,0.0994863108708914,NA,NA,1.1938357304507,2.48715777177229,0.497431554354457,0.208921252828872,36.0763086228125,18.2266666666667,19.13,17.38,0.103346618494695,0.094784671619937,0.0994242467499543,21,5,32
2014-06-05,0.1,21.8775,9.1684,2.1265,0.7267,31.66960641,13.9,180.8,5.6,2.8,4.6,1.9,NA,NA,13.2,39.4,1.98,8,NA,13.0071942446043,1.82608695652174,NA,6.575,0.101206421149249,NA,NA,1.33592475917009,3.98753299328041,0.809651369193993,0.200388713875513,35.4667487537951,19.0382291666667,19.56,18.5,0.107319255600019,0.096322978102235,0.101771601972531,22,6,33
2014-06-16,0.1,24.1882,8.27992,0.5594,0.5757,32.0795039,19.33333333,214.9,34,3,5,2.2,NA,NA,9,36,1.9,6,NA,11.1155172432958,7.4,NA,7.5,0.0956266297942159,NA,NA,0.860639668147943,3.44255867259177,0.573759778765295,0.18169059660901,37.543524365952,21.5202083333333,22.38,20.88,0.10020466891002,0.0902195973915888,0.0955527929721967,23,7,34
2014-06-23,0.1,24.9734,8.17872,2.4003,0.7939,32.42703188,20.2,151.6,9,4,5,2,NA,NA,8,29,1.8,5,NA,7.5049504950495,2.6,NA,7.4,0.0916347747657748,NA,NA,0.733078198126199,2.65740846820747,0.458173873828874,0.164942594578395,39.166747394096,22.2489583333333,22.75,21.69,0.0955527929721967,0.0879653820324372,0.091732935868125,24,8,35
2014-07-01,0.1,25.9951,8.10015,1.0553,0.3742,32.45343177,11.1,250.3333333,5,1,8,1.933333333,NA,NA,7,24,1.933333333,8,NA,22.5525525495495,0.75,NA,3.875,0.0966740986953195,NA,NA,0.676718690867237,2.32017836868767,0.773392789562556,0.186903257445393,37.1265597702715,24.0598958333333,24.69,23.38,0.103346618494695,0.0924927460553671,0.096322978102235,25,9,36
2014-07-07,0.1,24.5992,7.94662,1.2656,0.6932,32.4413869,13.8,311,5,1,8,1.8,NA,NA,11,24,2,8,NA,22.536231884058,0.75,NA,4.375,0.0970740840541477,NA,NA,1.06781492459562,2.32977801729954,0.776592672433181,0.194148168108295,36.9680095587365,23.4298958333333,24.19,22.69,0.10020466891002,0.0940186196053615,0.0970952214947295,26,10,37
2014-07-14,0.1,26.6282,7.87774,0.8967,0.4582,32.60067985,14.46666667,224,5,1,7,2.4,NA,NA,13,30,2.1,9,NA,15.4838709641742,0.857142857142857,NA,4.77777777777778,0.0959833015022117,NA,NA,1.24778291952875,2.87949904506635,0.863849713519905,0.201564933154645,37.3941075012409,24.3572916666667,25.31,23.88,0.099424246749955,0.091732935868125,0.0955527929721967,27,11,38
2014-07-16,0.1,25.6007,7.94724,1.4521,0.4917,32.45668643,14.8,181.8,2.5,1,10,2.35,NA,NA,18.5,41,2.2,7,NA,12.2837837837838,0.35,NA,8.5,0.0944207566842058,NA,NA,1.74678399865781,3.87125102405244,0.66094529678944,0.207725664705253,38.0079710374753,23.0546875,23.69,22.44,0.0994242467499536,0.0894660807348132,0.094784671619937,28,12,39
2014-07-23,0.1,25.0366,8.15769,1.337,0.4917,32.93717194,14,152.65,7.5,1.5,9.5,2.35,NA,NA,16,43,2.2,6,NA,10.9035714285714,0.947368421052632,NA,9.83333333333333,0.0879695976249528,NA,NA,1.40751356199924,3.78269269787297,0.527817585749717,0.193533114774896,40.8192185618382,24.39125,25.06,23.56,0.0970952214947282,0.0835143968885665,0.0872182119157758,29,13,40
2014-07-30,0.1,23.8457,7.80636,1.2616,0.7267,32.65811061,13.2,167.7333333,10.66666667,2.333333333,5.666666667,2.3,NA,NA,10,33.66666667,2.1,7.666666667,NA,12.7070707045455,2.29411764745329,NA,5.69565217410019,0.0871752820246486,NA,NA,0.871752820246486,2.93490116178709,0.668343828884698,0.183068092251762,41.16851062761,22.0233333333333,23,20.94,0.0902195973915888,0.0842508679117992,0.0872182119157758,30,14,41
2014-08-10,0.1,22.5459,7.43981,3.9753,3.5802,32.67723937,13,158.15,2,5.25,4.25,2.175,NA,NA,11,39.75,2.25,8.25,NA,12.1653846153846,1.70588235294118,NA,6.15151515151515,0.093182232415466,NA,NA,1.02500455657013,3.70399373851477,0.768753417427594,0.209660022934798,38.522228568682,21.2203125,21.44,21.06,0.0978695176783351,0.0894660807348132,0.0932546425335454,31,15,42
2014-08-18,0.1,23.205,8.23597,1.7734,6.1818,32.83170975,20.4,169.8,5,4,7,2.4,NA,NA,8,30,2.1,7,NA,8.32352941176471,1.28571428571429,NA,5.42857142857143,0.091525806299636,NA,NA,0.732206450397088,2.74577418898908,0.640680644097452,0.192204193229236,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759,32,16,43
2014-08-25,0.1,23.6362,8.46551,1.7893,0.8106,32.22111017,15.6,167.7,4,6,6,2.4,NA,NA,14,33,2.1,8,NA,10.75,1.66666666666667,NA,5.875,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671,33,17,44
2014-08-30,0.1,25.094,8.133495,2.07495,0.5169,32.52121723,15.7,165.2,4,4.5,6,2.25,NA,NA,13.5,53.5,1.95,10,NA,10.5222929936306,1.41666666666667,NA,6.7,0.0503805377652543,NA,NA,0.680137259830933,2.6953587704411,0.503805377652543,0.0982420486422458,71.2802169119652,23.1355208333333,23.88,22.56,0.0546182243219901,0.0465337621546402,0.0502114097238969,34,18,45
2014-09-03,0.1,26.5518,7.80148,2.3606,0.2232,32.8213243,10,162.7,4,3,6,2.1,NA,NA,13,74,1.8,12,NA,16.27,1.16666666666667,NA,7.25,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844,35,19,46
2014-09-15,0.1,21.6138,7.22819,3.7016,0.8274,34.23531565,15.9,165,4,1,3,2.6,NA,NA,33,62,2,5,NA,10.377358490566,1.66666666666667,NA,19,0.0415554157020126,NA,NA,1.37132871816642,2.57643577352478,0.207777078510063,0.0831108314040252,86.3744305686271,19.4267708333333,20.19,18.63,0.0435410982365784,0.0394643720079464,0.0417775886246348,36,20,47
2014-09-22,0.1,21.1751,8.40662,2.1067,1.2974,34.51905924,16.9,213,4,1,6,2.2,NA,NA,12,73,1.9,9,NA,12.603550295858,0.833333333333333,NA,9.44444444444444,0.0284912771498036,NA,NA,0.341895325797643,2.07986323193566,0.256421494348232,0.0541334265846268,126.082552756442,18.0533333333333,19.38,17.25,0.0306640703229447,0.0265493080186143,0.0285819985718644,37,21,48
2014-09-29,0.1,19.9163,8.89591,4.4911,1.2638,35.01759046,18.4,193,3,1,6,2.4,NA,NA,8,84,1.7,13,NA,10.4891304347826,0.666666666666667,NA,7.07692307692308,0.0237231089974947,NA,NA,0.189784871979958,1.99274115578956,0.308400416967431,0.040329285295741,151.310819652682,18.13625,18.69,17.75,0.0245672288112439,0.0221628338211657,0.0235955790054464,38,22,49
2014-10-04,0.1,20.2158,8.97054,3.4556,1.801,35.17684883,32.6,200.3333333,3.666666667,0.666666667,5.333333333,2.5,NA,NA,7.666666667,57.33333333,2.233333333,10.33333333,-0.69372737,6.14519427300613,0.812500000175781,NA,6.29032258238398,0.0229127835266602,NA,NA,0.175664673712032,1.31366625545214,0.236765429699113,0.0511718832019035,156.967231157928,16.0615053763441,18.75,13.88,0.0255518614760849,0.0202996512356173,0.0231146773464087,39,23,50
2014-10-10,0.1,18.9416,8.71935,7.0123,2.229,35.12394758,16.3,207.6666667,4.333333333,0.333333333,4.666666667,2.6,NA,NA,7.333333333,30.66666667,2.766666667,7.666666667,NA,12.7402863006135,0.999999999785714,NA,4.95652173930624,0.0247277746955109,NA,NA,0.181337014425504,0.758318424078094,0.18957960600716,0.0684135099991561,145.184135151805,16.2240625,16.5,15.88,0.0265493080186143,0.0231146773464087,0.0245672288112431,40,24,51
2014-10-15,0.1,17.6674,8.46816,10.569,2.657,35.07104633,17.2,215,5,0,4,2.7,NA,NA,7,4,3.3,5,NA,12.5,1.25,NA,2.2,0.0540536618122633,NA,NA,0.378375632685843,0.216214647249053,0.270268309061316,0.178377083980469,67.5727830237589,16.5773958333333,17.69,16,0.0741390742050086,0.041195173649817,0.0520849055434737,41,25,52
2014-10-23,0.1,14.2302,8.78651,4.3165,3.6977,38.50484885,17.9,218,3,6,4,2.1,NA,NA,3,0,1.7,7,NA,12.1787709497207,2.25,NA,0.428571428571429,0.0269925834834281,NA,NA,0.0809777504502844,0,0.188948084383997,0.0458873919218278,135.128696324669,12.18375,13.13,11.56,0.0355234757597263,0.0193887113723248,0.0270527854571274,42,26,53
2014-10-30,0.1,12.35055,9.508475,5.05245,2.9927,37.95182393,17.8,207.5,3,4,4,2.25,NA,NA,5,0.5,2.5,7.5,NA,11.6573033707865,1.75,NA,0.733333333333333,0.00586089470378328,NA,NA,0.0293044735189164,0.00293044735189164,0.0439567102783746,0.0146522367594582,616.344174570354,11.4784375,12.38,10.44,0.00691038961739269,0.00479334413033993,0.00597167368493185,43,27,54
2015-05-05,0.1,18.0305,9.23404,0.7221,5.7558,30.91463544,12.7,139,18,4,8,1.9,22.6,164,14,28,2,8,NA,10.9448818897638,2.75,7.25663716814159,5.25,0.0793713170318312,13.0168959932203,1.79379176491939,1.11119843844564,2.22239687689127,0.63497053625465,0.158742634063662,45.2457600704766,17.6367708333333,19.25,16.31,0.0842508679117992,0.0713300175093225,0.0791411245074759,17,1,55
2015-05-07,0.1,19.6856,8.80926,1.8964,6.7171,30.93056415,12.2,167.5,15.5,3.5,7.5,1.9,22.05,166.5,13.75,37.25,1.9,7.75,NA,13.7295081967213,2.53333333333333,7.55102040816327,6.58064516129032,0.0724430588985965,12.0617693066163,1.59736944871405,0.996092059855702,2.69850394397272,0.561433706464123,0.137641811907333,49.5506432194821,19.0932291666667,20.19,18.13,0.0755571070311578,0.067869943172817,0.0727300251484147,18,2,56
2015-05-18,0.1,23.4154,8.46905,0.6983,3.6615,32.4626098,12,129.5,12,2,6,2,20.4,174,13,65,1.6,7,-0.877117754,10.7916666666667,2.33333333333333,8.52941176470588,11.1428571428571,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413,19,3,57
2015-05-25,0.1,20.5473,9.32915,1.2616,1.9449,32.94822339,13.6,106,4,3,5,2.3,20.4,171,6,43,1.4,6,-0.839805523,7.79411764705882,1.4,8.38235294117647,8.16666666666667,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163,20,4,58
2015-05-28,0.1,25.3744,6.82375,0.9006,1.5844,33.63130718,13.6,128,8,3,6.5,2.3,17.8,173.5,10,59.5,1.5,7,-1.234068106,9.41176470588235,1.69230769230769,9.74719101123596,9.92857142857143,0.035355644655063,6.13420434765343,0.629330474860121,0.35355644655063,2.10366085697625,0.247489512585441,0.0530334669825945,101.565699871855,21.1655208333333,22.06,20.25,0.0377585128825374,0.0333343660077466,0.0355234757597263,21,5,59
2015-06-08,0.1,23.1557,8.76291,1.3331,2.1509,33.64206267,13.6,150,12,3,8,2.3,15.2,176,14,76,1.6,8,-0.931404092,11.0294117647059,1.875,11.5789473684211,11.25,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069,22,6,60
2015-06-15,0.1,27.3688,7.63455,0.6467,2.8375,33.67246529,18.4,155,9,2,7,2.2,22,165,11,70,1.68,9,-0.950839445,8.42391304347826,1.57142857142857,7.5,9,0.0452420438423139,7.46493723398179,0.995324964530905,0.497662482265452,3.16694306896197,0.407178394580825,0.0760066336550873,79.4458748710944,24.2290625,25.19,23.31,0.0495920121405451,0.041195173649816,0.0453287461141535,23,7,61
2015-06-18,0.1,28.4684,7.50185,20.3327,1092.9897,27.79135,17.15,156.6666667,10,3.666666667,7,2.433333333,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,9.135082606414,1.95238095242857,7.5975975990991,9.07692307661243,0.0541957435274154,9.14101541009725,1.20314550630862,0.523892187449747,3.73950630339166,0.469696443922332,0.0932166788671544,66.536231302917,23.9052083333333,25.25,22.56,0.0706334225427261,0.0495920121405451,0.0527144706847638,24,8,62
2015-06-25,0.1,27.9371,7.36609,2.555,519.3573,28.76951708,14.925,166,12,4.333333333,6.333333333,2.633333333,18.2,178.6666667,5.666666667,71.66666667,1.88,10,-0.85796645,11.1222780569514,2.57894736850416,9.81684981868132,7.7333333337,0.0292065250770401,5.21823248140471,0.531558756402129,0.165503642112963,2.09313429728523,0.292065250770401,0.0549082671448353,123.002548310312,23.83375,25.19,22.56,0.0311921682051478,0.0270527854571265,0.0290979331161037,25,9,63
2015-07-06,0.1,24.1157,10.02384,2.551,5.0348,36.47051067,20.2,357,7,4,5,2.9,25.1,200,6,46,2,11,-1.238009621,17.6732673267327,2.2,7.96812749003984,4.72727272727273,0.0450028877222503,9.00057754445006,1.12957248182848,0.270017326333502,2.07013283522351,0.495031764944753,0.0900057754445006,80.4165696743945,21.9238541666667,22.63,21.5,0.0611242854363081,0.0388929629640152,0.0447302015787999,26,10,64
2015-07-13,0.1,25.6647,8.58867,2.0353,15.8497,35.69142982,25.3,732.9,253,12,8,7.6,25.7,223,7,31,3.2,12,NA,28.9683794466403,33.125,8.67704280155642,3.16666666666667,0.0733470650836086,16.3563955136447,1.88501957264874,0.51342945558526,2.27375901759186,0.880164781003303,0.234710608267547,50.2311795967034,22.8191666666667,24.63,21.19,0.112964201786517,0.0459299368382844,0.0730817241384313,27,11,65
2015-07-16,0.1,25.876,7.58102,2.2376,2.7689,28.6713347,24.8,496.45,133,8,8,5.45,22.4,207.5,6,49.5,2.45,10,-0.874264932,20.0181451612903,17.625,9.26339285714286,5.55,0.0474328754796483,9.84232166202701,1.06249641074412,0.28459725287789,2.34792733624259,0.474328754796483,0.116210544925138,75.8381708956997,23.3446875,24.06,22.81,0.0520849055434748,0.0429505634092423,0.0477492709302511,28,12,66
2015-07-27,0.1,27.3527,8.26152,2.2495,1.6874,35.72258075,18.9,230.5,134,5,6,3.1,20.7,305,5,105,1.6,10,NA,12.1957671957672,23.1666666666667,14.7342995169082,11,0.0206104876115763,6.28619872153076,0.426637093559629,0.103052438057881,2.16410119921551,0.206104876115763,0.032976780178522,174.291159925875,23.6628125,24.38,22.81,0.0221628338211657,0.019388711372324,0.0202996512356182,29,13,67
