"date","runoff_m3s","Site"
2018-07-14,0,"wetland"
2018-07-15,0.00010625,"wetland"
2018-07-16,0.00227443003541667,"wetland"
2018-07-17,0.00382534001770833,"wetland"
2018-07-18,0.00165715998229167,"wetland"
2018-07-19,0,"wetland"
2018-07-20,0,"wetland"
2018-07-21,0,"wetland"
2018-07-22,0.00548402998229167,"wetland"
2018-07-23,0.0137818999822917,"wetland"
2018-07-24,0.0143303200354167,"wetland"
2018-07-25,0.01315664010625,"wetland"
2018-07-26,0.00712419007083333,"wetland"
2018-07-27,0.00020536,"wetland"
2018-07-28,0.00020536,"wetland"
2018-07-29,1.02e-06,"wetland"
2018-07-30,0.002587060265625,"wetland"
2018-07-31,0.00443173024791667,"wetland"
2018-08-01,0.005194180053125,"wetland"
2018-08-02,0.0100429201947917,"wetland"
2018-08-03,0.00945888514166667,"wetland"
2018-08-04,0.00286407501770833,"wetland"
2018-08-05,0.00010931,"wetland"
2018-08-06,0.00038386,"wetland"
2018-08-07,0.00112166,"wetland"
2018-08-08,0.00158746,"wetland"
2018-08-09,0.00084014,"wetland"
2018-08-10,1.7e-07,"wetland"
2018-08-11,0.00105008998229167,"wetland"
2018-08-12,0.00174113996458333,"wetland"
2018-08-13,0.00107830998229167,"wetland"
2018-08-14,0.00052343,"wetland"
2018-08-15,0.00013617,"wetland"
2018-08-16,6.698e-05,"wetland"
2018-08-17,0.00020434,"wetland"
2018-08-18,0.003776550053125,"wetland"
2018-08-19,0.004449580053125,"wetland"
2018-08-20,0.00244613,"wetland"
2018-08-21,0.008558480053125,"wetland"
2018-08-22,0.0107562401239583,"wetland"
2018-08-23,0.00383350007083333,"wetland"
2018-08-24,0,"wetland"
2018-08-25,0,"wetland"
2018-08-26,0.000359635,"wetland"
2018-08-27,0.000484245,"wetland"
2018-08-28,0.00036839,"wetland"
2018-08-29,0.00024378,"wetland"
2018-08-30,0.00104005998229167,"wetland"
2018-08-31,0.00205835996458333,"wetland"
2018-09-01,0.00249466501770833,"wetland"
2018-09-02,0.00158499503541667,"wetland"
2018-09-03,0.00013515,"wetland"
2018-09-04,2.652e-05,"wetland"
2018-09-05,0,"wetland"
2018-09-06,0.00020774,"wetland"
2018-09-07,0.00020774,"wetland"
2018-09-08,0.00033745,"wetland"
2018-09-09,0.008204709946875,"wetland"
2018-09-10,0.01165060989375,"wetland"
2018-09-11,0.00473347996458333,"wetland"
2018-09-12,0.013176869734375,"wetland"
2018-09-13,0.0129415897166667,"wetland"
2018-09-14,0.00088842,"wetland"
2018-09-15,0.006323830159375,"wetland"
2018-09-16,0.018898390584375,"wetland"
2018-09-17,0.0352767008854167,"wetland"
2018-09-18,0.0235433004604167,"wetland"
2018-09-19,0.00116586,"wetland"
2018-09-20,0.00026775,"wetland"
2018-09-21,0.00011781,"wetland"
2018-09-22,0.003138370053125,"wetland"
2018-09-23,0.0253096007083333,"wetland"
2018-09-24,0.0225897706552083,"wetland"
2018-09-25,0.00179316,"wetland"
2018-09-26,0.00172006,"wetland"
2018-09-27,0.00551947498229167,"wetland"
2018-09-28,0.01307351,"wetland"
2018-09-29,0.00794138001770833,"wetland"
2018-09-30,4.3095e-05,"wetland"
2018-10-01,8.585e-06,"wetland"
2018-10-02,0.00106054498229167,"wetland"
2018-10-03,0.00108561998229167,"wetland"
2018-10-04,8.075e-05,"wetland"
2018-10-05,0.000852634982291667,"wetland"
2018-10-06,0.000812344982291667,"wetland"
2018-10-07,0.00161891001770833,"wetland"
2018-10-08,0.00161483001770833,"wetland"
2018-10-09,0.00097495,"wetland"
2018-10-10,0.00792590992916667,"wetland"
2018-10-11,0.038646950159375,"wetland"
2018-10-12,0.0322460252302083,"wetland"
2018-10-13,0.00055471,"wetland"
2018-10-14,0.000603840017708333,"wetland"
2018-10-15,0.00101073501770833,"wetland"
2018-10-16,0.001125995,"wetland"
2018-10-17,0.001713685,"wetland"
2018-10-18,0.00099654,"wetland"
2018-10-19,0,"wetland"
2018-10-20,4.029e-05,"wetland"
2018-10-21,5.321e-05,"wetland"
2018-10-22,1.292e-05,"wetland"
2018-10-23,0,"wetland"
2018-10-24,0,"wetland"
2018-10-25,0,"wetland"
2018-10-26,0.00956241503541667,"wetland"
2018-10-27,0.0103170450354167,"wetland"
2018-10-28,0.00151946,"wetland"
2018-10-29,0.0015028,"wetland"
2018-10-30,0.00073797,"wetland"
2018-10-31,0,"wetland"
2018-11-01,0,"wetland"
2018-11-02,0.00535597742916667,"wetland"
2018-11-03,0.00540782742916667,"wetland"
2018-11-04,5.185e-05,"wetland"
2018-11-05,0.00076092,"wetland"
2018-11-06,0.00259266996458333,"wetland"
2018-11-07,0.00183183496458333,"wetland"
2018-11-08,8.5e-08,"wetland"
2018-11-09,0.00388067503541667,"wetland"
2018-11-10,0.00388067503541667,"wetland"
2018-11-11,0,"wetland"
2018-11-12,0.00629680008854167,"wetland"
2018-11-13,0.012420710159375,"wetland"
2018-11-14,0.00612391007083333,"wetland"
2018-11-15,0.0165472051239583,"wetland"
2018-11-16,0.016711963475,"wetland"
2018-11-17,0.000164758351041667,"wetland"
2018-11-18,0,"wetland"
2018-11-19,0,"wetland"
2018-11-20,0,"wetland"
2018-11-21,0,"wetland"
2018-11-22,0,"wetland"
2018-11-23,0,"wetland"
2018-11-24,0.0100398602302083,"wetland"
2018-11-25,0.0100398602302083,"wetland"
2018-11-26,6.29e-06,"wetland"
2018-11-27,6.29e-06,"wetland"
2018-11-28,0,"wetland"
2018-11-29,0,"wetland"
2018-11-30,0.00255900998229167,"wetland"
2018-12-01,0.00446300998229167,"wetland"
2018-12-02,0.00250274001770833,"wetland"
2018-12-03,0.000598740017708333,"wetland"
2018-12-04,0,"wetland"
2018-12-05,4.2755e-05,"wetland"
2018-12-06,4.2755e-05,"wetland"
2018-12-07,0,"wetland"
2018-12-08,0,"wetland"
2018-12-09,2.50963803028516e-06,"wetland"
2018-12-10,0.000199783384313884,"wetland"
2018-12-11,0.000323770675536074,"wetland"
2018-12-12,0.000661597632079321,"wetland"
2018-12-13,0.00173882171452747,"wetland"
2018-12-14,0.0112581361330639,"wetland"
2018-12-15,0.0321111311458645,"wetland"
2018-12-16,0.0229835560067929,"wetland"
2018-12-17,0.000926839982291667,"wetland"
2018-12-18,0,"wetland"
2018-12-19,0,"wetland"
2018-12-20,0.008184394946875,"wetland"
2018-12-21,0.0194891399822917,"wetland"
2018-12-22,0.0113654775354167,"wetland"
2018-12-23,6.07325e-05,"wetland"
2018-12-24,0,"wetland"
2018-12-25,0,"wetland"
2018-12-26,0,"wetland"
2018-12-27,0,"wetland"
2018-12-28,0.0160837001239583,"wetland"
2018-12-29,0.0160837001239583,"wetland"
2018-12-30,0,"wetland"
2018-12-31,0.000729809982291667,"wetland"
