"Date","Depth","Chla_ugL","Chla_ARlag1","Temp_C","DO_mgL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","DOC_inf","SRP_inf","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","AirTemp_max","AirTemp_mean","AirTemp_median","Rain_sum","RelHum_max","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","WindSpeed_max","WindSpeed_mean","WindSpeed_median","week_julian","week_series","week_cum"
"2014-09-22",1,2.9954,4.7053,21.1675,8.4199,1.2638,34.64028915,13.825,201,6,0,6,NA,NA,NA,12,73,1.9,9,NA,14.5388788426763,1,NA,9.44444444444444,0.0284912771498036,NA,NA,0.341895325797643,2.07986323193566,0.256421494348232,0.0541334265846268,126.082552756442,18.0533333333333,19.38,17.25,0.0306640703229447,0.0265493080186143,0.0285819985718644,23.45998535,17.4275032045833,16.78000793,0,74.74317117,56.2236840491667,59.481683545,777.8309937,240.335876625833,7.252806214,5.31405692291667,5.4110067645,37,21,48
"2014-09-29",1,6.4946,2.9954,19.8779,8.81753,1.566,35.0699591,14.25,209,6,1,4,NA,NA,NA,8,84,1.7,13,NA,14.6666666666667,1.75,NA,7.07692307692308,0.0237231089974947,NA,NA,0.189784871979958,1.99274115578956,0.308400416967431,0.040329285295741,151.310819652682,18.13625,18.69,17.75,0.0245672288112439,0.0221628338211657,0.0235955790054464,24.80999146,19.9108406070833,19.26499329,0.013968,92.77398512,72.5850187741667,70.05174937,486.3340149,130.337834239125,3.375203592,2.3568186305,2.3930776525,38,22,49
"2014-10-04",1,5.1258,6.4946,20.2138,8.97227,2.0024,35.20729816,14.675,214.3333333,6,1,5,NA,NA,NA,7.666666667,57.33333333,2.233333333,10.33333333,-0.69372737,14.6053378739353,1.4,NA,6.29032258238398,0.0229127835266602,NA,NA,0.175664673712032,1.31366625545214,0.236765429699113,0.0511718832019035,156.967231157928,16.0615053763441,18.75,13.88,0.0255518614760849,0.0202996512356173,0.0231146773464087,18.7499939,13.918340301875,14.670007325,0,92.23537641,58.3237380508333,53.17675094,715.526001,196.920751892083,8.376407369,7.18587726966667,7.674417698,39,23,50
"2014-10-10",1,9.2082,5.1258,18.91265,8.686445,2.3129,35.16082778,15.1,219.6666667,6,1,6,NA,NA,NA,7.333333333,30.66666667,2.766666667,7.666666667,NA,14.5474613708609,1.16666666666667,NA,4.95652173930624,0.0247277746955109,NA,NA,0.181337014425504,0.758318424078094,0.18957960600716,0.0684135099991561,145.184135151805,16.2240625,16.5,15.88,0.0265493080186143,0.0231146773464087,0.0245672288112431,25.4500061,19.9112564079167,20.13001404,0.195144001,87.16395447,67.58926997,66.784057475,465.4289856,131.160998980833,4.879846406,2.60855804533333,2.493398611,40,24,51
"2014-10-15",1,13.2906,9.2082,17.6115,8.40062,2.6234,35.11435741,16.3,225,6,1,7,NA,NA,NA,7,4,3.3,5,NA,13.8036809815951,1,NA,2.2,0.0540536618122633,NA,NA,0.378375632685843,0.216214647249053,0.270268309061316,0.178377083980469,67.5727830237589,16.5773958333333,17.69,16,0.0741390742050086,0.041195173649817,0.0520849055434737,22.22002563,18.9054211933333,18.404992675,0.60174239,100,86.588239365,86.82495616,562.3150024,137.9584585825,7.348503171,4.17696629616667,4.1515416565,41,25,52
"2014-10-23",1,9.0734,13.2906,14.2266,8.802,4.218,38.35227126,18.5,206,4,2,6,NA,NA,NA,3,0,1.7,7,NA,11.1351351351351,1,NA,0.428571428571429,0.0269925834834281,NA,NA,0.0809777504502844,0,0.188948084383997,0.0458873919218278,135.128696324669,12.18375,13.13,11.56,0.0355234757597263,0.0193887113723248,0.0270527854571274,19.08001099,11.9562571204583,11.249993895,0,90.10282618,67.1420892904167,68.964087285,640.2999878,180.820038792917,7.856417668,6.20255481783333,6.1038166395,42,26,53
"2014-10-30",1,10.7496,9.0734,12.29015,9.494975,3.32,37.90356404,17.76666667,215,4,1,4.5,NA,NA,NA,5,0.5,2.5,7.5,NA,12.1013133185551,1.11111111111111,NA,0.733333333333333,0.00586089470378328,NA,NA,0.0293044735189164,0.00293044735189164,0.0439567102783746,0.0146522367594582,616.344174570354,11.4784375,12.38,10.44,0.00691038961739269,0.00479334413033993,0.00597167368493185,15.40004883,9.70876083395833,9.125024414,0.0019872,81.43909221,61.7884129095833,60.779322925,621.25,170.475711342083,3.837186542,2.942215635875,3.2520754165,43,27,54
"2015-05-05",1,0.7856,10.7496,18.0908,9.26843,5.9962,30.9376549,NA,135,NA,NA,NA,NA,22.6,164,14,28,2,8,NA,NA,NA,7.25663716814159,5.25,0.0793713170318312,13.0168959932203,1.79379176491939,1.11119843844564,2.22239687689127,0.63497053625465,0.158742634063662,45.2457600704766,17.6367708333333,19.25,16.31,0.0842508679117992,0.0713300175093225,0.0791411245074759,26.77001343,21.1920944220833,21.184991455,0,72.67356758,60.4509768954167,60.606015995,906.7919922,309.247709573667,3.977851071,2.73585190204167,2.7163473525,17,1,55
"2015-05-07",1,2.6542,0.7856,18.3285,9.47735,6.7343,31.18264593,NA,NA,NA,NA,NA,NA,22.05,166.5,13.75,37.25,1.9,7.75,NA,NA,NA,7.55102040816327,6.58064516129032,0.0724430588985965,12.0617693066163,1.59736944871405,0.996092059855702,2.69850394397272,0.561433706464123,0.137641811907333,49.5506432194821,19.0932291666667,20.19,18.13,0.0755571070311578,0.067869943172817,0.0727300251484147,26.74001465,21.7275088008333,21.29000244,0,82.59729969,70.67153089375,72.5151827,895.7269897,290.262040969167,3.483001467,2.33220261316667,2.8673454115,18,2,56
"2015-05-18",1,1.0752,3.166,23.1876,8.51929,3.9534,32.64750029,NA,NA,NA,NA,NA,NA,20.4,174,13,65,1.6,7,-0.877117754,NA,NA,8.52941176470588,11.1428571428571,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413,28.42000732,23.8366701758333,23.52001343,0.145574396,84.8331757,74.837934265,77.31391051,828.8040161,246.210750421667,4.079338061,2.96966914583333,3.257318727,19,3,57
"2015-05-18",1,1.0752,2.6542,23.1876,8.51929,3.9534,32.64750029,NA,NA,NA,NA,NA,NA,20.4,174,13,65,1.6,7,-0.877117754,NA,NA,8.52941176470588,11.1428571428571,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413,28.42000732,23.8366701758333,23.52001343,0.145574396,84.8331757,74.837934265,77.31391051,828.8040161,246.210750421667,4.079338061,2.96966914583333,3.257318727,19,3,57
"2015-05-25",1,1.4362,1.0752,20.1069,9.6345,2.065,32.77501636,NA,NA,NA,NA,NA,NA,20.4,171,6,43,1.4,6,-0.839805523,NA,NA,8.38235294117647,8.16666666666667,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163,27.61998901,21.2983362841667,21.225,0,84.75550001,71.1811661108333,75.79416728,925.5419922,328.627624753333,5.717569211,4.18890903166667,3.973710846,20,4,58
"2015-05-28",1,0.5793,1.4362,23.6969,8.50384,1.2411,27.46671688,NA,NA,NA,NA,NA,NA,17.8,173.5,10,59.5,1.5,7,-1.234068106,NA,NA,9.74719101123596,9.92857142857143,0.035355644655063,6.13420434765343,0.629330474860121,0.35355644655063,2.10366085697625,0.247489512585441,0.0530334669825945,101.565699871855,21.1655208333333,22.06,20.25,0.0377585128825374,0.0333343660077466,0.0355234757597263,28.58999023,23.9191731770833,24.12999878,0.021215999,80.94940981,71.1502867279167,75.245295785,914.7319946,295.8560408725,3.166322701,1.83987517325,1.804196078,21,5,59
"2015-06-08",1,2.1702,0.5793,22.6485,9.17435,2.065,33.79240003,NA,NA,NA,NA,NA,NA,15.2,176,14,76,1.6,8,-0.931404092,NA,NA,11.5789473684211,11.25,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069,29.82000122,24.3975120541667,23.980004885,0.36015361,96.69969496,81.0888792920833,87.20988145,908.2579956,307.14816761375,7.706601014,5.45747280125,4.7398981765,22,6,60
"2015-06-11",1,0.5237,2.1702,24.5333,7.42471,1.5157,27.71979139,NA,NA,NA,NA,NA,NA,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,NA,NA,9.16666666666667,10.0588235294118,0.0562733752392978,9.59461047830028,1.04668477945094,0.703417190491223,4.10795639246874,0.478323689534031,0.0922883353924484,63.8841783223564,22.9148958333333,24.06,21.81,0.0604627541158776,0.0508333647798162,0.0571913333907661,31.04000244,25.6487543733333,25.505014035,0.020102401,82.48725862,71.00407357625,75.35103021,906.2670288,317.29742018375,4.159627313,2.97848342970833,2.8785976905,23,7,61
"2015-06-19",1,1.5235,0.5237,26.8839,7.25724,2.2195,27.9282645,NA,NA,NA,NA,NA,NA,22.4,172.3333333,8.333333333,68,1.76,8.333333333,-0.876689951,NA,NA,7.69345237946429,9.1600000003264,0.0519985358736661,8.96108101382851,1.16476720357012,0.433321132263218,3.5359004394093,0.433321132263218,0.0915174231376523,69.1480841424426,24.0015625,24.81,23.25,0.0571913333907661,0.0477492709302511,0.0527144706847627,29.73000488,25.8441673270833,25.94500122,0.0354912,85.32015545,71.8782432475,72.087811815,649.71698,240.466417309583,4.272856371,2.97831161154167,3.584153639,24,8,62
"2015-06-25",1,2.5709,1.5235,27.7069,7.32066,515.2546,28.68532819,NA,NA,NA,NA,NA,NA,18.2,178.6666667,5.666666667,71.66666667,1.88,10,-0.85796645,NA,NA,9.81684981868132,7.7333333337,0.0292065250770401,5.21823248140471,0.531558756402129,0.165503642112963,2.09313429728523,0.292065250770401,0.0549082671448353,123.002548310312,23.83375,25.19,22.56,0.0311921682051478,0.0270527854571265,0.0290979331161037,32.05999146,26.2045837404167,25.83500061,3.84e-05,70.84005277,62.0599579304167,63.16005044,903.9569702,317.634623688333,4.093555878,2.35957725283333,2.8594858915,25,9,63
"2015-07-06",1,2.801,2.5709,23.8343,10.14091,5.5842,36.23707169,NA,NA,NA,NA,NA,NA,25.1,200,6,46,2,11,-1.238009621,NA,NA,7.96812749003984,4.72727272727273,0.0450028877222503,9.00057754445006,1.12957248182848,0.270017326333502,2.07013283522351,0.495031764944753,0.0900057754445006,80.4165696743945,21.9238541666667,22.63,21.5,0.0611242854363081,0.0388929629640152,0.0447302015787999,24.27999268,21.7945889791667,21.765008545,0.679958404,95.55268602,89.9989833916667,91.47123522,509.6239929,163.561124643333,3.448275016,2.233414408,2.808791105,26,10,64
"2015-07-13",1,3.4278,2.801,24.9101,11.17495,15.5922,37.85281569,NA,NA,NA,NA,NA,NA,25.7,223,7,31,3.2,12,NA,NA,NA,8.67704280155642,3.16666666666667,0.0733470650836086,16.3563955136447,1.88501957264874,0.51342945558526,2.27375901759186,0.880164781003303,0.234710608267547,50.2311795967034,22.8191666666667,24.63,21.19,0.112964201786517,0.0459299368382844,0.0730817241384313,30.50002441,25.6279248554167,25.05500183,0.796809597,92.49369581,79.63446424125,80.67996939,688.8610229,235.817502335,3.396998715,2.35914433066667,2.375604843,27,11,65
"2015-07-20",1,3.8246,3.4278,26.2839,9.62625,2.8547,35.29115208,NA,NA,NA,NA,NA,NA,19.1,192,5,68,1.7,8,-1.133891576,NA,NA,10.0523560209424,9.125,0.0384393815491728,7.38036125744118,0.734192187589201,0.192196907745864,2.61387794534375,0.307515052393383,0.0653469486335938,93.5568660071409,25.028125,25.75,24.38,0.0417775886246358,0.034423119894442,0.0388929629640163,33.05001221,27.5233423870833,27.48002014,0,86.34211762,69.6285476804167,71.49679114,874.4390259,304.909207974583,4.369633985,3.524001052375,3.5089615375,28,12,66
"2015-07-27",1,2.1107,3.8246,27.2539,8.18468,1.5844,35.59661872,NA,NA,NA,NA,NA,NA,20.7,305,5,105,1.6,10,NA,NA,NA,14.7342995169082,11,0.0206104876115763,6.28619872153076,0.426637093559629,0.103052438057881,2.16410119921551,0.206104876115763,0.032976780178522,174.291159925875,23.6628125,24.38,22.81,0.0221628338211657,0.019388711372324,0.0202996512356182,31.76000366,26.8175013233333,26.775003055,0.0117216,86.33659868,73.2690817783333,75.12690309,779.4639893,233.7368740175,3.322679584,2.55192607645833,2.4137751405,29,13,67
"2015-08-03",1,2.7256,2.1107,26.0258,8.16165,2.477,36.0151344,NA,NA,NA,NA,NA,NA,22.375,219,7,109,1.5,11,-0.963636392,NA,NA,9.7877094972067,10.5454545454545,0.0163686299524753,3.58472995959209,0.366248095186635,0.114580409667327,1.78418066481981,0.180054929477229,0.024552944928713,220.298685654436,21.6954444444444,23.44,20.38,0.0184918205447863,0.0142263351074863,0.016741091490136,31.77999268,25.0270846045833,24.779992675,0,68.5360818,57.6077326595833,57.98858739,954.973999,328.630580579167,4.177140132,2.36800976875,2.8751553815,30,14,68
"2015-08-08",1,6.6972,2.7256,25.6128,8.12084,3.0602,36.18031424,NA,NA,NA,NA,NA,NA,23.2125,216.5666667,5.5,107.25,1.5,10.75,NA,NA,NA,9.32974331502423,10.4883720930233,0.0129245922176786,2.79903585503942,0.300012096852865,0.0710852571972324,1.38616251534603,0.138939366340045,0.0193868883265179,278.429176814173,21.2711458333333,22.13,20.56,0.0146359344793013,0.0114703647093252,0.01302105268443,28.64998779,22.8070910133333,22.24501953,0.0200448,100,81.5903016191667,82.54257773,888.5739746,265.925830723333,4.009638407,2.80499005525,2.7140206265,31,15,69
"2015-08-15",1,7.2684,6.6972,25.2139,8.53985,3.286166667,36.44012894,NA,NA,NA,NA,NA,NA,24.05,214.1333333,4,105.5,1.5,10.5,NA,NA,NA,8.9036729022869,10.4285714285714,0.0191952170274786,4.11033580551092,0.461644969510861,0.0767808681099146,2.025095396399,0.201549778788526,0.028792825541218,187.417010911946,22.1501041666667,23.44,20.88,0.0216919387116459,0.0176092023684709,0.0189384961013892,30.32000122,25.1866711933333,24.939996335,0.019689601,77.28535365,66.7172591208333,70.220792235,870.1220093,295.790915806375,3.115541626,1.84848878966667,1.9611813435,32,16,70
"2015-08-22",1,7.8396,7.2684,24.815,8.95886,3.512133333,36.69994364,NA,NA,NA,NA,NA,NA,24.8875,211.7,2.5,103.75,1.5,10.25,NA,NA,NA,8.5062782521346,10.3658536585366,0.0129347070727672,2.73827748730482,0.321912522273495,0.0323367676819181,1.3419758587996,0.132580747495864,0.0194020606091509,277.942307059508,20.7739583333333,21.81,19.88,0.014226335107487,0.0114703647093252,0.01302105268443,28.28005371,23.03291727625,23.18500671,0,76.17672472,63.0193496816667,64.16246319,838.8640137,269.799626506667,3.236309587,2.13500692516667,2.1721006955,33,17,71
"2015-08-31",1,8.4108,7.8396,24.4161,9.37787,3.7381,36.95975834,NA,NA,NA,NA,NA,NA,25.725,209.2666667,1,102,1.5,10,-0.595076502,NA,NA,8.13475866666667,10.3,0.00963021298010886,2.01528256995845,0.2477372289133,0.00963021298010886,0.982281723971104,0.0963021298010886,0.0144453194701633,374.27783354933,20.2428125,21.38,19.25,0.0110930403721045,0.00823105450091129,0.00962654343645429,28.39000854,24.5354248058333,24.16500244,0.0013248,75.82186756,64.5248809820833,67.252484365,574.539978,174.256792425333,2.109241494,1.349934587875,1.2636060725,34,18,72
"2015-09-04",1,1.1835,8.4108,26.594,6.79477,1.5437,31.02198428,NA,NA,NA,NA,NA,NA,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398,NA,NA,7.78666666541176,8.8571428517551,0.0138614433157938,2.86700852535464,0.368194588075773,0.0277228866315876,1.40462625553839,0.161716838730466,0.0207921649736907,380.40342618307,20.7429166666667,22.38,19.06,0.112964201786518,0.00659242470965407,0.0082310545009119,31.39000854,25.6087572733333,25.03998718,0.441484809,86.87302138,69.3061670833333,75.70611686,748.8129883,210.618123434417,3.649712379,3.19924143508333,3.3286814355,35,19,73
"2015-09-14",1,6.1057,1.1835,22.7473,6.60744,4.571,37.84382185,NA,NA,NA,NA,NA,NA,13.4,181.2,4,100,1.5,15,-0.560677915,NA,NA,13.5223880597015,6.93333333333333,0.00730477828984668,1.32362582612022,0.0978840290839455,0.0292191131593867,0.730477828984668,0.1095716743477,0.01095716743477,498.202532641992,15.3682291666667,17.13,13.69,0.00891969849972844,0.00597167368493185,0.00723330828613375,24.27999268,16.465420024,17.155007935,0,77.38398795,52.83914042,47.13625589,818.3740234,258.4996687475,3.98874659,2.841754836625,3.0241330705,36,20,74
"2015-09-21",1,6.8493,6.1057,21.7603,7.31811,4.2139,37.79878225,NA,NA,NA,NA,NA,NA,74.1,461.1,9,62,NA,15,-0.822866031,NA,NA,6.22267206477733,4.73333333333333,0.0170496585076351,7.86159753787053,1.26337969541576,0.153446926568716,1.05707882747337,0.255744877614526,NA,413.674376812587,16.820625,18.06,15.88,0.0429505634092434,0.00295183099968175,0.0176092023684709,19.99004517,17.2625048316667,17.12000427,0.848908793,99.73333552,94.6017902008333,94.570793505,380.7980042,110.571249325833,5.105389498,4.21137888570833,4.3264723435,37,21,75
"2015-09-28",1,8.1277,6.8493,19.803,7.06046,3.7271,37.8559298,17.6,NA,NA,NA,NA,NA,10.4,148.5,2,10,NA,4,-0.716756427,NA,NA,14.2788461538462,3,0.0666404865134865,9.89611224725274,0.69306105974026,0.133280973026973,0.666404865134865,0.266561946053946,NA,53.8575837983059,18.6292708333333,18.94,18.25,0.0699391100599034,0.0631232161942424,0.0665020510423933,24.54000244,20.5079208379167,19.855004885,0.1269888,100,92.86164434875,96.579958065,519.190979,124.582457113625,5.401564683,4.490544153625,4.7326072215,38,22,76
"2015-10-02",1,3.6845,8.1277,18.8855,7.7912,4.2311,29.89287013,14.1,NA,NA,NA,NA,NA,12.35,164.25,2,9.5,NA,4.5,NA,NA,NA,13.2995951417004,2.55555555555556,0.0867986522809385,14.2566786371441,1.07196335566959,0.173597304561877,0.824587196668916,0.390593935264223,NA,41.5791444335337,16.8729166666667,17.69,15.94,0.100987122404191,0.0748469712069483,0.0864731693262228,12.42998657,11.1129254665417,11.340005495,0.649747194,98.96048525,97.50973314125,97.580778435,252.529007,59.4131250425,8.930022518,7.94730681283333,8.000911114,39,23,77
"2015-10-12",1,1.4915,3.6845,15.7932,6.730095,4.39575,37.54318332,NA,NA,NA,NA,NA,NA,12.05,166,2.2,8.6,NA,5.214285714,NA,NA,NA,13.7759336099585,2.07123287682582,0.0758408041214781,12.5895734841654,0.913881689663811,0.166849769067252,0.652230915444712,0.395455621468896,NA,47.3165662201763,16.8934375,17.69,16.19,0.0784198988106969,0.0734334231284466,0.0759132908363289,22.49001465,16.1941747029167,15.54500732,0,88.06754513,76.0265186529167,79.366654165,686.0349731,200.820750231667,3.951265553,2.83610372495833,2.8368927825,40,24,78
"2015-10-19",1,0.6743,1.4915,14.7874,6.62646,3.971,38.38185496,15.7,NA,NA,NA,NA,NA,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672,NA,NA,15.5102040816327,1.95263157879321,0.0777279827708578,11.8146533811704,0.761734231154406,0.186547158650059,0.637369458721034,0.421951906503683,NA,46.2036292149245,13.2733333333333,14.19,12.5,0.0827800843904094,0.0741390742050073,0.077342472236194,13.00002441,5.90250676429167,5.6900268555,0,69.44774464,60.9360848579167,63.792172575,671.1380005,192.169166563333,3.655571017,2.52973738304167,2.580136179,41,25,79
"2015-10-23",1,1.2161,0.6743,15.5354,9.1218,3.1537,30.57399145,21.5,NA,NA,NA,NA,NA,10.73333333,155.6666667,2.6,7.8,NA,5.642857143,-1.055956773,NA,NA,14.5031055976718,1.84303797463689,0.0528813282967034,8.23186010661621,0.567592923541679,0.137491453571429,0.412474360714287,0.298401781110381,NA,68.1257514049776,15.36375,16.31,14.56,0.0578407562620057,0.0465337621546413,0.0533465521606578,24.33999023,18.0475021358333,16.82000122,0,89.42730788,69.6479083758333,72.71363252,629.1030273,176.994416869167,3.955452013,3.30326225945833,3.6888489515,42,26,80
"2015-10-30",1,1.80165,1.2161,11.84995,9.651025,4.25895,32.27847377,NA,NA,NA,NA,NA,NA,11.66666667,159.3333333,2.8,7.4,NA,5.857142857,NA,NA,NA,13.6571428503837,1.74146341467662,0.0767961709509018,12.2361899022838,0.895955328016508,0.215029278662525,0.568291665036673,0.449806144130025,NA,46.7959597478647,12.8684375,13.5,12.31,0.0857302603565357,0.0699391100599022,0.0762694746415,13.73000488,9.68208719854167,8.915002441,0,80.48063351,66.8079466091667,67.367505285,618.0219727,169.684498632917,5.571086008,3.85297843729167,4.2209240305,43,27,81
"2016-05-12",1,1.6916,1.80165,18.7971,9.23511,1.96,32.13599108,NA,NA,NA,NA,NA,NA,14.65,167.25,3.555555556,11.55555556,NA,6.285714286,-1.475012526,NA,NA,11.4163822525597,2.40404040470891,0.085739735865699,14.3399708235382,1.25608713043249,0.304852394227259,0.99077028149581,0.538935482608891,NA,41.8973675402659,18.4710416666667,19.5,17.81,0.0955527929721967,0.0798645477784424,0.0857302603565371,25.92998657,20.9916765858333,21.010003665,0.316492808,98.85270203,87.79687669875,89.6533614,876.9329834,268.179542545417,3.791318994,2.533047713,2.66488242,18,2,83
"2016-05-16",1,0.7761,1.6916,17.2801,7.56796,1.6135,32.31900523,NA,NA,NA,NA,NA,NA,16.7,171.5,4.111111111,16.11111111,NA,6.5,-1.444077541,NA,NA,10.2694610778443,3.11111111092308,0.077838367694619,13.3492800596272,1.29990074050014,0.320002178291452,1.25406259054904,0.505949390015023,NA,46.1851411022813,15.396875,16.13,14.63,0.0849894911521232,0.0706334225427261,0.0777008774046282,16.57000122,11.6345929462917,12.66504822,0,76.33231038,64.5157057383333,65.16438261,933.6099854,286.80391288,4.514376892,2.83281513991667,2.824895757,19,3,84
"2016-05-26",1,0.9799,0.7761,18.5767,10.02061,1.5499,31.96595631,NA,NA,NA,NA,NA,NA,23.5,189.3333333,5.777777778,29.77777778,NA,7.142857143,-1.11796292,NA,NA,8.05673758723404,4.97777777802045,0.079717851962685,15.0932466356111,1.8733695211231,0.460592033579895,2.37382048084377,0.569413228316281,NA,45.0480518971289,19.6797916666667,20.56,18.81,0.0879653820324385,0.0748469712069483,0.0798645477784424,27.49004517,23.3554257708333,23.00499878,0.0335808,79.16489471,68.51268425375,67.34796318,755.9349976,250.920168802917,3.549380229,1.96411632045833,1.7115531655,20,4,85
"2016-05-30",1,2.3628,0.9799,20.0494,10.27419,1.9512,32.0119154,15.9,NA,NA,NA,NA,NA,32.4,222,8,48,1.6,8,-1.120517688,NA,NA,6.85185185185185,7,0.0777985144013953,17.2712701971098,2.52067186660521,0.622388115211162,3.73432869126697,0.622388115211162,0.124477623042232,46.2210529766575,20.866875,22.19,19.63,0.094784671619937,0.0713300175093212,0.0769840670677599,26.7000061,22.6758387245833,22.639993285,0.0243648,95.87730104,85.3132454054167,87.08391729,870.1550293,254.161919279167,3.520056799,1.91857547691667,1.854014846,21,5,86
"2016-06-08",1,2.6212,2.3628,23.567,8.16947,2.0401,32.41170201,NA,NA,NA,NA,NA,NA,23.55,190.5,5,53,1.425,10.75,-1.122399582,NA,NA,8.08917197452229,5.3953488372093,0.0475332042434239,9.05507540837226,1.11940695993263,0.23766602121712,2.51925982490147,0.510981945616807,0.0677348160468791,75.6650521209573,19.9370833333333,20.75,19.13,0.0533465521606578,0.041195173649817,0.0477492709302511,20.86000977,16.8741750075,16.654992675,0,81.21498635,65.8497224979167,66.2846057,950.75,335.96453762,9.884462257,6.04798029383333,5.195114816,22,6,87
"2016-06-13",1,1.5957,2.6212,23.3888,6.52242,1.4868,33.61316794,20.6,NA,NA,NA,NA,NA,19.4,176,5,50,1.45,11.5,-1.25691578,NA,NA,9.07216494845361,4.78260869565217,0.0376381013561509,6.62430583868255,0.730179166309326,0.188190506780754,1.88190506780754,0.432838165595735,0.0545752469664187,95.5722680902703,20.6175824175824,21.81,19.25,0.0423627227370104,0.0322573390763716,0.0377585128825374,26.02001343,20.6383377075,20.185006715,0,72.71828771,61.18467360125,62.532500715,944.5349731,337.2503329875,4.361765751,3.26788942666667,3.164053095,23,7,88
"2016-06-20",1,1.6471,1.5957,24.245,9.23437,1.9461,33.62636601,NA,NA,NA,NA,NA,NA,31.5,254,5,48.5,1.4625,11.875,-1.105319328,NA,NA,8.06349206349206,4.50526315789474,0.0471249191788537,11.9697294714288,1.48443495413389,0.235624595894268,2.2855585801744,0.559608415248887,0.0689201942990735,76.3082919993299,22.0353513513514,23.56,20.5,0.0527144706847638,0.041195173649817,0.0471402106178069,29.35,22.8737541183333,23.299996945,0,79.94205139,65.67852608375,62.50928334,916.4949951,327.631748047917,3.969206516,3.09557186420833,3.0468330025,24,8,89
"2016-06-27",1,3.9727,1.6471,23.7451,6.01448,1.3937,32.80119336,NA,NA,NA,NA,NA,NA,27,191,5,44,1.5,13,NA,NA,NA,7.07407407407407,3.76923076923077,0.0588118722118933,11.2330675924716,1.58792054972112,0.294059361059467,2.5877223773233,0.764554338754613,0.0882178083178399,61.0904083888338,22.7982080924855,23.88,21.81,0.063794276984912,0.0533465521606578,0.0591469119580127,29.21999512,24.3500063570833,25.00002441,0.1796736,90.25632768,81.3440541545833,86.08684832,797.6719971,257.241456826667,3.508275971,2.74354941375,2.766828495,25,9,90
"2016-07-07",1,3.683,3.9727,24.7528,6.93425,1.43,33.94276143,NA,NA,NA,NA,NA,NA,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,NA,NA,8.70619946091644,5.12738853347073,0.0514782110228858,8.31373108019605,0.954920814474531,0.463303899205972,2.72438532166818,0.6216983948194,0.0756333715678987,69.8952972869877,23.2465363128492,23.63,22.69,0.0571913333907661,0.0417775886246348,0.051457866834927,29.43999634,25.4679199220833,25.29999695,0.043103999,89.91722777,77.6948158066667,78.867090495,670.9829712,244.989416911667,4.748262612,4.04369120183333,3.9983809355,26,10,91
"2016-07-14",1,1.9388,3.683,25.4231,8.29214,1.1384,33.60651966,NA,NA,NA,NA,NA,NA,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,NA,NA,14.9521531100478,5.88741721580632,0.049123883010353,15.3512134407353,1.02668915491638,0.540362713113884,2.81895513252123,0.570592795193134,0.0714185683841477,73.4148088236414,24.026797752809,24.94,23.25,0.0571913333907661,0.040038552312828,0.0495920121405451,31.67998657,26.7866709383333,26.610025025,0.017913601,85.56727386,75.4435785670833,79.423984425,853.973999,299.051458040833,4.479698802,3.60652584258333,3.5255845205,27,11,92
"2016-07-21",1,1.0511,1.9388,26.8642,6.98554,1.4048,34.37273291,NA,NA,NA,NA,NA,NA,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786,NA,NA,15.4219948829384,6.71034483024495,0.0294718849435903,11.8476977473233,0.768233800961161,0.383134504266674,1.82272273047079,0.328724870411308,0.042394172943716,122.138279028171,24.1844943820225,25.38,22.94,0.0333343660077466,0.0255518614760858,0.0296169352202114,30.92998657,25.2804186508333,25.09501038,0,78.97599383,69.9887801241667,70.679072315,910.5020142,323.508124197917,3.336495211,1.809068486125,1.775245233,28,12,93
