Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent.Rate..m.s.,Density_mg_m3,Flag,Pressure..PSI.
2019-02-08T17:24:06Z,0.306,4.8869,1.0419,1.9813,18.477735,30.917,10.3427,80.782,7.329,32.7724,18.021,0.0139,1,999.9811,0,NA
2019-02-08T17:24:06Z,0.317,4.8868,1.0953,2.0102,18.537386,31.011,10.3417,80.775,7.304,28.8731,18.001,0.0139,1,999.9812,0,NA
2019-02-08T17:24:06Z,0.318,4.8872,1.0609,2.0102,18.477168,30.917,10.3433,80.786,7.278,33.6053,17.981,0.0139,1,999.9812,0,NA
2019-02-08T17:24:06Z,0.31,4.8883,1.2326,2.0823,18.493456,30.917,10.344,80.791,7.255,34.4003,17.973,0.0139,1,999.9811,0,NA
2019-02-08T17:24:06Z,0.305,4.8892,1.2402,2.0102,18.517116,31.011,10.3374,80.744,7.223,29.7817,17.848,0.0139,1,999.9811,0,NA
2019-02-08T17:24:06Z,0.311,4.8922,1.2555,2.039,18.506943,30.916,10.3394,80.763,7.198,32.2046,17.764,0.0139,1,999.9811,0,NA
2019-02-08T17:24:06Z,0.318,4.8946,1.2593,1.9669,18.565336,31.102,10.341,80.778,7.174,33.681,17.784,0.0139,1,999.9812,0,NA
2019-02-08T17:24:06Z,0.322,4.8955,1.1906,1.7506,18.503666,30.912,10.3393,80.766,7.148,32.6589,17.796,0.0139,1,999.9811,0,NA
2019-02-08T17:24:06Z,0.33,4.8965,1.183,1.7506,18.524469,31.003,10.3377,80.753,7.126,32.9617,17.781,0.0139,1,999.9811,0,NA
2019-02-08T17:24:06Z,0.335,4.8969,1.1945,1.7073,18.539448,31.002,10.3394,80.766,7.103,27.5103,17.778,0.0139,1,999.9811,0,NA
2019-02-08T17:24:06Z,0.337,4.8974,1.1868,1.7218,18.485026,30.908,10.3516,80.863,7.078,22.7781,17.771,0.0139,1,999.9811,0,NA
2019-02-08T17:24:06Z,0.34,4.8977,1.183,1.9813,18.532974,31,10.3593,80.923,7.059,26.3367,17.753,0.0139,1,999.9811,0,NA
2019-02-08T17:24:06Z,0.344,4.897,1.1563,1.9236,18.509386,30.953,10.3602,80.929,7.032,30.0846,17.775,0.0139,1,999.9811,0,NA
2019-02-08T17:24:06Z,0.362,4.8971,1.1639,2.0246,18.484772,30.906,10.361,80.936,7.015,28.4567,17.763,0.0139,1,999.9812,0,NA
2019-02-08T17:24:06Z,0.387,4.899,1.2173,1.9813,18.533997,31,10.3574,80.907,6.998,26.0338,17.72,0.0139,1,999.9814,0,NA
2019-02-08T17:24:06Z,0.406,4.9008,1.0686,2.0534,18.536958,31,10.3549,80.888,6.98,22.3995,17.727,0.0139,1,999.9815,0,NA
2019-02-08T17:24:06Z,0.423,4.9017,1.0342,1.9813,18.481087,30.905,10.3564,80.899,6.963,19.7117,17.713,0.0139,1,999.9815,0,NA
2019-02-08T17:24:06Z,0.438,4.9022,1.0419,1.9813,18.485085,30.903,10.3493,80.84,6.951,1.5781,17.693,0.0139,1,999.9815,0,NA
2019-02-08T17:24:06Z,0.45,4.9024,1.0609,2.0102,18.531981,30.996,10.3473,80.824,6.934,24.9738,17.693,0.0139,1,999.9816,0,NA
2019-02-08T17:24:06Z,0.458,4.9024,1.0419,2.0678,18.541166,30.995,10.3476,80.828,6.921,28.8731,17.701,0.0139,1,999.9816,0,NA
2019-02-08T17:24:06Z,0.467,4.9028,1.0876,1.9525,18.532874,30.995,10.3507,80.847,6.908,31.6367,17.678,0.0139,1,999.9817,0,NA
2019-02-08T17:24:06Z,0.481,4.9027,1.1258,1.9525,18.48308,30.901,10.3529,80.862,6.898,36.8232,17.666,0.0139,1,999.9817,0,NA
2019-02-08T17:24:06Z,0.497,4.9026,1.0953,2.0102,18.484696,30.901,10.3608,80.929,6.89,39.6625,17.687,0.0139,1,999.9818,0,NA
2019-02-08T17:24:06Z,0.513,4.9026,1.1258,2.0102,18.530863,30.994,10.361,80.931,6.877,40.1167,17.667,0.0139,1,999.9819,0,NA
2019-02-08T17:24:06Z,0.531,4.9024,1.1792,1.9525,18.544062,30.995,10.3545,80.878,6.863,37.9589,17.62,0.0139,1,999.982,0,NA
2019-02-08T17:24:06Z,0.551,4.9025,1.1525,1.8948,18.527489,30.994,10.3528,80.862,6.855,40.041,17.606,0.0139,1,999.9821,0,NA
2019-02-08T17:24:06Z,0.566,4.9023,1.1678,1.9813,18.49227,30.901,10.3512,80.849,6.841,40.306,17.623,0.0139,1,999.9821,0,NA
2019-02-08T17:24:06Z,0.574,4.901,1.1906,2.0246,18.528674,30.995,10.3491,80.831,6.821,44.0539,17.659,0.0139,1,999.9822,0,NA
2019-02-08T17:24:06Z,0.585,4.9004,1.1639,2.0102,18.541406,30.995,10.3413,80.765,6.805,45.7575,17.629,0.0139,1,999.9822,0,NA
2019-02-08T17:24:06Z,0.6,4.9009,1.1754,1.9092,18.506034,30.95,10.3384,80.737,6.807,47.1582,17.474,0.0139,1,999.9823,0,NA
2019-02-08T17:24:06Z,0.612,4.8988,1.1716,1.9236,18.483864,30.904,10.3385,80.739,6.791,48.8239,17.448,0.0139,1,999.9824,0,NA
2019-02-08T17:24:06Z,0.623,4.8976,1.1678,1.9957,18.480167,30.903,10.342,80.766,6.78,45.606,17.487,0.0139,1,999.9824,0,NA
2019-02-08T17:24:06Z,0.636,4.8997,1.2517,1.9957,18.481025,30.905,10.3437,80.778,6.765,45.1896,17.423,0.0139,1,999.9825,0,NA
2019-02-08T17:24:06Z,0.653,4.9004,1.244,1.9525,18.482797,30.906,10.3418,80.763,6.753,49.2782,17.42,0.0139,1,999.9826,0,NA
2019-02-08T17:24:06Z,0.67,4.8993,1.2326,2.039,18.537182,30.997,10.3397,80.742,6.738,45.606,17.448,0.0139,1,999.9827,0,NA
2019-02-08T17:24:06Z,0.687,4.8982,1.2517,2.039,18.531784,30.997,10.3444,80.777,6.728,46.0225,17.449,0.0139,1,999.9828,0,NA
2019-02-08T17:24:06Z,0.703,4.8977,1.1525,1.9813,18.489515,30.904,10.3552,80.857,6.721,31.7124,17.423,0.0139,1,999.9828,0,NA
2019-02-08T17:24:06Z,0.719,4.897,1.1678,2.0102,18.500955,30.952,10.3444,80.771,6.712,44.3189,17.295,0.0139,1,999.9829,0,NA
2019-02-08T17:24:06Z,0.739,4.8946,1.1639,2.0102,18.487936,30.906,10.3505,80.819,6.703,40.3439,17.214,0.0139,1,999.983,0,NA
2019-02-08T17:24:06Z,0.757,4.8923,1.2059,1.9669,18.476105,30.907,10.3515,80.823,6.702,32.5453,17.22,0.0139,1,999.9831,0,NA
2019-02-08T17:24:06Z,0.775,4.8926,1.1868,1.8948,18.486068,30.909,10.3516,80.821,6.694,35.271,17.2,0.0139,1,999.9832,0,NA
2019-02-08T17:24:06Z,0.792,4.8924,1.1792,2.039,18.475539,30.912,10.3582,80.87,6.692,34.741,17.184,0.0139,1,999.9834,0,NA
2019-02-08T17:24:06Z,0.806,4.8918,1.1906,1.9813,18.42999,30.818,10.361,80.888,6.692,26.6017,17.217,0.0138,1,999.9834,0,NA
2019-02-08T17:24:06Z,0.824,4.8915,1.183,1.9669,18.424314,30.818,10.3615,80.887,6.698,16.5695,17.159,0.0138,1,999.9835,0,NA
2019-02-08T17:24:06Z,0.841,4.8896,1.1868,1.9813,18.482604,30.912,10.3617,80.885,6.704,18.3488,17.186,0.0139,1,999.9836,0,NA
2019-02-08T17:24:06Z,0.857,4.8884,1.1067,2.0102,18.505499,30.959,10.3628,80.89,6.715,20.7717,17.325,0.0139,1,999.9837,0,NA
2019-02-08T17:24:06Z,0.873,4.8869,1.1029,1.9525,18.484651,30.915,10.3633,80.89,6.727,19.0681,17.268,0.0139,1,999.9838,0,NA
2019-02-08T17:24:06Z,0.889,4.886,1.1067,2.0823,18.478939,30.916,10.3625,80.878,6.746,23.9895,17.241,0.0139,1,999.9839,0,NA
2019-02-08T17:24:06Z,0.905,4.8861,1.1258,1.9957,18.482998,30.917,10.3636,80.884,6.77,15.5852,17.274,0.0139,1,999.984,0,NA
2019-02-08T17:24:06Z,0.922,4.8844,1.0686,1.9813,18.479601,30.918,10.3605,80.857,6.797,-4.6684,17.212,0.0139,1,999.9841,0,NA
2019-02-08T17:24:06Z,0.941,4.883,1.0228,1.8948,18.483167,30.918,10.3576,80.833,6.823,23.9895,17.165,0.0139,1,999.9842,0,NA
2019-02-08T17:24:06Z,0.957,4.8817,1.0457,2.0534,18.478559,30.92,10.351,80.781,6.858,7.2945,17.113,0.0139,1,999.9843,0,NA
2019-02-08T17:24:06Z,0.974,4.8798,1.0533,1.9813,18.485335,30.921,10.3551,80.812,6.893,7.5595,17.15,0.0139,1,999.9844,0,NA
2019-02-08T17:24:06Z,0.991,4.8777,1.019,1.866,18.504346,30.97,10.3547,80.805,6.932,12.4809,17.38,0.0139,1,999.9845,0,NA
2019-02-08T17:24:06Z,1.008,4.8756,0.9923,1.9669,18.484511,30.925,10.3565,80.809,6.97,14.8281,17.387,0.0139,1,999.9846,0,NA
2019-02-08T17:24:06Z,1.025,4.8739,1.0113,2.0678,18.48041,30.927,10.3582,80.806,7.01,0.7073,17.323,0.0139,1,999.9847,0,NA
2019-02-08T17:24:06Z,1.046,4.8721,0.9923,2.0534,18.47984,30.929,10.3649,80.837,7.053,-19.2434,17.326,0.0139,1,999.9848,0,NA
2019-02-08T17:24:06Z,1.065,4.8698,1.1029,1.9813,18.426001,30.837,10.3751,80.891,7.099,-50.4757,17.245,0.0138,1,999.9849,0,NA
2019-02-08T17:24:06Z,1.083,4.868,1.1182,1.9525,18.428973,30.839,10.3765,80.888,7.141,-15.2684,17.227,0.0138,1,999.985,0,NA
2019-02-08T17:24:06Z,1.101,4.8668,1.1029,1.9669,18.416922,30.842,10.3757,80.878,7.19,-88.7493,17.223,0.0138,1,999.9851,0,NA
2019-02-08T17:24:06Z,1.117,4.8662,1.1182,2.0678,18.381778,30.75,10.3822,80.923,7.239,-25.6413,17.212,0.0138,1,999.9852,0,NA
2019-02-08T17:24:06Z,1.134,4.866,1.0991,1.9236,18.413489,30.845,10.3796,80.897,7.285,-35.9385,17.232,0.0138,1,999.9853,0,NA
2019-02-08T17:24:06Z,1.154,4.8657,1.183,1.9525,18.466288,30.892,10.3828,80.916,7.336,-114.8709,17.287,0.0138,1,999.9855,0,NA
2019-02-08T17:24:06Z,1.173,4.8637,1.1678,2.0678,18.46412,30.939,10.3822,80.903,7.377,-56.495,17.295,0.0139,1,999.9856,0,NA
2019-02-08T17:24:06Z,1.189,4.8589,1.1792,1.9236,18.386579,30.752,10.378,80.863,7.414,-84.2065,17.283,0.0138,1,999.9856,0,NA
2019-02-08T17:24:06Z,1.201,4.8513,1.2059,1.8371,18.414739,30.848,10.3806,80.88,7.455,-110.063,17.309,0.0138,1,999.9857,0,NA
2019-02-08T17:24:06Z,1.213,4.8407,1.2326,1.8948,18.429076,30.853,10.3862,80.926,7.493,-123.313,17.285,0.0138,1,999.9858,0,NA
2019-02-08T17:24:06Z,1.229,4.8289,1.2517,1.9813,18.427959,30.861,10.3874,80.937,7.53,-111.653,17.227,0.0138,1,999.986,0,NA
2019-02-08T17:24:06Z,1.244,4.822,1.2402,2.039,18.416132,30.872,10.378,80.864,7.565,-76.7486,17.225,0.0138,1,999.9862,0,NA
2019-02-08T17:24:06Z,1.256,4.8201,1.244,1.9957,18.384577,30.791,10.3858,80.93,7.598,-85.0393,17.201,0.0138,1,999.9864,0,NA
2019-02-08T17:24:06Z,1.266,4.8176,1.3356,1.9669,18.437621,30.938,10.3817,80.907,7.635,-140.2731,17.177,0.0138,1,999.9866,0,NA
2019-02-08T17:24:06Z,1.276,4.815,1.347,1.9092,18.43895,30.893,10.3785,80.888,7.664,-158.6717,17.176,0.0138,1,999.9867,0,NA
2019-02-08T17:24:06Z,1.286,4.8119,1.3852,2.0678,18.412532,30.896,10.3804,80.908,7.691,-160.2996,17.163,0.0138,1,999.9867,0,NA
2019-02-08T17:24:06Z,1.297,4.8079,1.3814,1.9813,18.381668,30.805,10.3754,80.868,7.722,-171.4296,17.146,0.0138,1,999.9868,0,NA
2019-02-08T17:24:06Z,1.307,4.8044,1.3432,1.9957,18.358923,30.808,10.3817,80.903,7.745,-169.3853,17.147,0.0138,1,999.9869,0,NA
2019-02-08T17:24:06Z,1.32,4.8032,1.3699,1.9813,18.381621,30.812,10.3828,80.903,7.768,-155.681,17.142,0.0138,1,999.987,0,NA
2019-02-08T17:24:06Z,1.33,4.8043,1.3547,1.9669,18.412641,30.909,10.3819,80.878,7.796,-150.7595,17.136,0.0138,1,999.9871,0,NA
2019-02-08T17:24:06Z,1.343,4.805,1.3699,2.0102,18.379539,30.817,10.3918,80.901,7.816,-162.8738,17.116,0.0138,1,999.9872,0,NA
2019-02-08T17:24:06Z,1.362,4.8051,1.4272,2.0246,18.393207,30.863,10.4034,80.944,7.828,-173.5496,17.109,0.0138,1,999.9873,0,NA
2019-02-08T17:24:06Z,1.381,4.8073,1.4195,1.9525,18.425242,30.909,10.4064,80.946,7.857,-139.9324,17.102,0.0138,1,999.9874,0,NA
2019-02-08T17:24:06Z,1.4,4.8115,1.4233,2.0534,18.369282,30.815,10.4059,80.936,7.877,-177.4867,17.061,0.0138,1,999.9874,0,NA
2019-02-08T17:24:06Z,1.416,4.8149,1.4119,2.0823,18.374018,30.813,10.4034,80.914,7.893,-179.7582,17.082,0.0138,1,999.9875,0,NA
2019-02-08T17:24:06Z,1.431,4.8172,1.4157,1.9669,18.419346,30.902,10.4105,80.968,7.911,-172.9817,17.085,0.0138,1,999.9875,0,NA
2019-02-08T17:24:06Z,1.446,4.8164,1.4806,1.8804,18.43131,30.899,10.4078,80.951,7.923,-162.6846,17.065,0.0138,1,999.9875,0,NA
2019-02-08T17:24:06Z,1.461,4.8103,1.5149,2.0678,18.41835,30.896,10.4118,80.981,7.939,-162.3438,17.041,0.0138,1,999.9876,0,NA
2019-02-08T17:24:06Z,1.477,4.8059,1.4767,2.0534,18.376256,30.803,10.4052,80.913,7.947,-153.6367,17.056,0.0138,1,999.9876,0,NA
2019-02-08T17:24:06Z,1.494,4.7964,1.4882,2.0246,18.394866,30.857,10.4184,80.979,7.966,-162.9117,17.127,0.0138,1,999.9878,0,NA
2019-02-08T17:24:06Z,1.508,4.7718,1.5263,1.866,18.365581,30.814,10.4199,80.95,7.979,-152.1224,17.128,0.0138,1,999.9879,0,NA
2019-02-08T17:24:06Z,1.522,4.7488,1.553,1.9957,18.294263,30.683,10.4313,81.014,7.989,-142.3174,17.126,0.0137,1,999.9881,0,NA
2019-02-08T17:24:06Z,1.536,4.7391,1.534,1.9813,18.276354,30.709,10.4341,81.017,7.994,-131.3766,17.165,0.0137,1,999.9885,0,NA
2019-02-08T17:24:06Z,1.548,4.7359,1.5607,1.9813,18.299044,30.733,10.434,81.002,8.007,-148.4124,17.122,0.0137,1,999.9888,0,NA
2019-02-08T17:24:06Z,1.561,4.7345,1.5378,2.0534,18.354861,30.883,10.4281,80.95,8.016,-136.8281,17.082,0.0138,1,999.989,0,NA
2019-02-08T17:24:06Z,1.575,4.7343,1.5416,1.9525,18.384552,30.887,10.4339,80.99,8.022,-149.5481,17.105,0.0138,1,999.9891,0,NA
2019-02-08T17:24:06Z,1.588,4.7359,1.5683,1.9813,18.410143,30.982,10.4347,80.99,8.036,-114.7951,17.109,0.0138,1,999.9892,0,NA
2019-02-08T17:24:06Z,1.602,4.7355,1.5378,1.9525,18.382233,30.889,10.4297,80.955,8.041,-118.6187,17.097,0.0138,1,999.9893,0,NA
2019-02-08T17:24:06Z,1.616,4.7275,1.6026,1.9381,18.389675,30.934,10.4315,80.984,8.045,-101.9237,17.053,0.0138,1,999.9893,0,NA
2019-02-08T17:24:06Z,1.629,4.7099,1.6179,1.9813,18.371272,30.887,10.4227,80.93,8.051,-107.2237,17.078,0.0138,1,999.9894,0,NA
2019-02-08T17:24:06Z,1.644,4.691,1.6293,1.9525,18.286698,30.755,10.4322,81.011,8.062,-63.6121,17.114,0.0137,1,999.9895,0,NA
2019-02-08T17:24:06Z,1.659,4.679,1.6446,2.0102,18.287661,30.773,10.4309,81.006,8.065,-63.8771,17.088,0.0137,1,999.9898,0,NA
2019-02-08T17:24:06Z,1.674,4.6706,1.6332,1.9236,18.281249,30.793,10.4266,80.976,8.068,-63.3093,17.129,0.0137,1,999.9901,0,NA
2019-02-08T17:24:06Z,1.69,4.6637,1.6789,2.1111,18.294681,30.805,10.4247,80.963,8.073,-84.2443,17.142,0.0137,1,999.9903,0,NA
2019-02-08T17:24:06Z,1.705,4.6603,1.6675,2.0102,18.359777,30.955,10.4232,80.953,8.077,-92.4215,17.161,0.0137,1,999.9905,0,NA
2019-02-08T17:24:06Z,1.719,4.6581,1.6522,1.9381,18.3779,30.962,10.4164,80.905,8.08,-121.0794,17.101,0.0137,1,999.9906,0,NA
2019-02-08T17:24:06Z,1.733,4.6553,1.698,1.9525,18.390568,31.013,10.4148,80.898,8.086,-99.6144,16.852,0.0138,1,999.9908,0,NA
2019-02-08T17:24:06Z,1.745,4.6571,1.6751,1.9381,18.373623,30.968,10.4086,80.855,8.086,-104.8008,16.817,0.0137,1,999.9908,0,NA
2019-02-08T17:24:06Z,1.757,4.6644,1.6827,2.0678,18.28055,30.83,10.4031,80.816,8.091,-129.8623,16.921,0.0137,1,999.9909,0,NA
2019-02-08T17:24:06Z,1.769,4.6708,1.6713,2.0102,18.299127,30.828,10.4059,80.834,8.09,-123.3509,16.912,0.0137,1,999.9909,0,NA
2019-02-08T17:24:06Z,1.782,4.6743,1.6827,1.866,18.350504,30.961,10.4079,80.837,8.094,-114.2273,16.871,0.0137,1,999.9909,0,NA
2019-02-08T17:24:06Z,1.794,4.6769,1.7247,2.039,18.305441,30.813,10.415,80.878,8.09,-120.0194,16.868,0.0137,1,999.9909,0,NA
2019-02-08T17:24:06Z,1.807,4.6786,1.74,2.0534,18.355205,30.951,10.4159,80.881,8.099,-113.0537,16.985,0.0137,1,999.991,0,NA
2019-02-08T17:24:06Z,1.821,4.6792,1.7667,1.9525,18.377401,30.948,10.4169,80.891,8.097,-103.8544,16.941,0.0137,1,999.991,0,NA
2019-02-08T17:24:06Z,1.838,4.6803,1.7629,2.0534,18.337037,30.899,10.4112,80.848,8.097,-94.8444,16.707,0.0137,1,999.991,0,NA
2019-02-08T17:24:06Z,1.854,4.6826,1.7438,1.9813,18.286998,30.805,10.4185,80.906,8.099,-98.7815,16.711,0.0137,1,999.9911,0,NA
2019-02-08T17:24:06Z,1.869,4.6852,1.7362,1.9525,18.291624,30.804,10.426,80.965,8.096,-108.473,16.746,0.0137,1,999.9911,0,NA
2019-02-08T17:24:06Z,1.89,4.6876,1.7323,2.0246,18.360889,30.942,10.4184,80.905,8.093,-101.2044,16.744,0.0137,1,999.9913,0,NA
2019-02-08T17:24:06Z,1.907,4.6894,1.74,2.0102,18.378458,30.94,10.4247,80.953,8.09,-95.4122,16.719,0.0137,1,999.9913,0,NA
2019-02-08T17:24:06Z,1.919,4.6873,1.9193,2.0246,18.358589,30.937,10.4262,80.972,8.085,-85.1908,16.666,0.0137,1,999.9913,0,NA
2019-02-08T17:24:06Z,1.925,4.6813,1.9193,2.0102,18.296786,30.794,10.4202,80.948,8.087,-88.2193,16.749,0.0137,1,999.9913,0,NA
2019-02-08T17:24:06Z,1.933,4.6751,1.9154,1.9957,18.277713,30.796,10.4243,80.99,8.084,-75.4236,16.788,0.0137,1,999.9914,0,NA
2019-02-08T17:24:06Z,1.95,4.6728,1.8964,1.9236,18.293496,30.803,10.4222,80.974,8.084,-101.1287,16.792,0.0137,1,999.9915,0,NA
2019-02-08T17:24:06Z,1.97,4.6736,1.9116,2.0534,18.277144,30.809,10.4174,80.94,8.081,-72.4329,16.774,0.0137,1,999.9917,0,NA
2019-02-08T17:24:06Z,1.986,4.6743,1.9498,2.0823,18.298064,30.812,10.4183,80.954,8.075,-77.2407,16.776,0.0137,1,999.9918,0,NA
2019-02-08T17:24:06Z,2.002,4.6749,1.9765,2.0534,18.356291,30.952,10.4122,80.916,8.075,-56.3814,16.786,0.0137,1,999.9919,0,NA
2019-02-08T17:24:06Z,2.015,4.6751,1.9841,1.9092,18.293511,30.81,10.4123,80.922,8.073,-65.3914,16.773,0.0137,1,999.9919,0,NA
2019-02-08T17:24:06Z,2.026,4.6747,1.9727,1.866,18.287366,30.809,10.4126,80.921,8.068,-66.3,16.762,0.0137,1,999.992,0,NA
2019-02-08T17:24:06Z,2.047,4.6741,1.9765,1.9525,18.363939,30.95,10.4205,80.974,8.064,-70.1236,16.781,0.0137,1,999.9921,0,NA
2019-02-08T17:24:06Z,2.07,4.6783,1.9879,2.0534,18.287044,30.81,10.4151,80.911,8.062,-54.5264,16.741,0.0137,1,999.9922,0,NA
2019-02-08T17:24:06Z,2.089,4.6884,2.007,1.9525,18.294231,30.81,10.4229,80.948,8.062,-49.7564,16.743,0.0137,1,999.9923,0,NA
2019-02-08T17:24:06Z,2.106,4.6935,1.9765,1.9092,18.384607,30.994,10.4245,80.943,8.059,-33.0613,16.848,0.0138,1,999.9924,0,NA
2019-02-08T17:24:06Z,2.125,4.6937,2.0909,2.0246,18.293012,30.795,10.4193,80.894,8.058,-36.6956,16.836,0.0137,1,999.9923,0,NA
2019-02-08T17:24:06Z,2.14,4.6951,2.1024,2.0102,18.289777,30.79,10.428,80.957,8.055,-25.4142,16.822,0.0137,1,999.9923,0,NA
2019-02-08T17:24:06Z,2.155,4.6984,2.1024,2.1111,18.359022,30.931,10.4248,80.921,8.053,-41.0871,16.827,0.0138,1,999.9924,0,NA
2019-02-08T17:24:06Z,2.17,4.7029,2.1176,2.0967,18.295669,30.788,10.4249,80.887,8.049,-28.8213,16.808,0.0137,1,999.9924,0,NA
2019-02-08T17:24:06Z,2.184,4.7053,2.2931,1.9813,18.368617,30.926,10.4304,80.908,8.052,-25.0734,16.784,0.0138,1,999.9925,0,NA
2019-02-08T17:24:06Z,2.198,4.7044,2.2817,2.0823,18.357066,30.921,10.4303,80.914,8.051,-18.6377,16.76,0.0138,1,999.9925,0,NA
2019-02-08T17:24:06Z,2.214,4.6999,2.2817,1.8948,18.310044,30.777,10.4298,80.908,8.051,-7.5834,16.77,0.0137,1,999.9925,0,NA
2019-02-08T17:24:06Z,2.233,4.69,2.2817,1.9236,18.367915,30.967,10.4363,80.945,8.054,-21.742,16.769,0.0138,1,999.9927,0,NA
2019-02-08T17:24:06Z,2.249,4.6786,2.255,2.2409,18.314656,30.783,10.432,80.9,8.049,-5.5391,16.727,0.0137,1,999.9928,0,NA
2019-02-08T17:24:06Z,2.264,4.6706,2.2855,2.1976,18.346714,30.935,10.4291,80.87,8.055,4.8716,16.719,0.0137,1,999.993,0,NA
2019-02-08T17:24:06Z,2.278,4.6664,2.3046,2.2986,18.387241,30.946,10.4395,80.931,8.057,6.8781,16.715,0.0137,1,999.9932,0,NA
2019-02-08T17:24:06Z,2.29,4.6644,2.255,2.1688,18.353054,30.955,10.4403,80.913,8.056,-0.3905,16.671,0.0137,1,999.9933,0,NA
2019-02-08T17:24:06Z,2.305,4.6583,2.2702,2.1832,18.300433,30.818,10.4491,80.961,8.06,8.9981,16.657,0.0137,1,999.9934,0,NA
2019-02-08T17:24:06Z,2.318,4.6428,2.4075,2.0678,18.27507,30.82,10.4454,80.916,8.058,5.9316,16.651,0.0137,1,999.9935,0,NA
2019-02-08T17:24:06Z,2.332,4.6326,2.3961,2.0246,18.295788,30.826,10.449,80.934,8.059,12.0267,16.648,0.0137,1,999.9936,0,NA
2019-02-08T17:24:06Z,2.345,4.6348,2.419,2.0102,18.333872,30.937,10.4519,80.949,8.06,18.9924,16.676,0.0137,1,999.9938,0,NA
2019-02-08T17:24:06Z,2.359,4.6346,2.3885,1.8948,18.286899,30.854,10.4566,80.981,8.061,19.8631,16.669,0.0137,1,999.994,0,NA
2019-02-08T17:24:06Z,2.373,4.628,2.77,1.9381,18.235807,30.757,10.4565,80.978,8.064,30.9931,16.619,0.0136,1,999.994,0,NA
2019-02-08T17:24:06Z,2.388,4.6224,2.7967,1.866,18.279017,30.851,10.4534,80.951,8.057,28.1538,16.602,0.0137,1,999.9941,0,NA
2019-02-08T17:24:06Z,2.405,4.6184,2.7623,1.9813,18.292346,30.858,10.4554,80.967,8.057,24.406,16.61,0.0137,1,999.9943,0,NA
2019-02-08T17:24:06Z,2.42,4.6097,2.7623,1.9381,18.278439,30.864,10.4537,80.953,8.053,16.721,16.565,0.0137,1,999.9944,0,NA
2019-02-08T17:24:06Z,2.434,4.5983,2.8768,2.2986,18.296326,30.868,10.4501,80.926,8.054,17.0617,16.558,0.0137,1,999.9945,0,NA
2019-02-08T17:24:06Z,2.448,4.5884,2.9187,2.2409,18.270087,30.877,10.4493,80.92,8.052,20.961,16.524,0.0137,1,999.9947,0,NA
2019-02-08T17:24:06Z,2.462,4.5807,2.8806,2.1688,18.251875,30.795,10.4526,80.943,8.053,19.7874,16.549,0.0136,1,999.9948,0,NA
