Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag,DOY
2018-06-18 15:21:00,3.467,14.2238,2.1593,0.8365,31.202357,39.756,4.6232,44.673,6.889,318.254,80.009,0.0222,0.063,0,169.6395833
2018-06-18 15:21:00,3.466,14.252,2.1553,0.8097,31.247611,39.851,4.6764,45.067,6.887,318.254,79.664,0.0222,0.052,0,169.6395833
2018-06-18 15:21:00,3.466,14.305,2.0663,0.7559,31.196521,39.766,4.712,45.33,6.885,320.4875,81.317,0.0222,0.037,0,169.6395833
2018-06-18 15:21:00,3.469,14.3459,2.1229,0.8231,31.147325,39.664,4.7424,45.616,6.883,321.3204,81.187,0.0222,0.022,0,169.6395833
2018-06-18 15:21:00,3.474,14.369,2.1149,0.8231,31.190211,39.684,4.763,45.829,6.883,321.3204,80.49,0.0222,0.012,0,169.6395833
2018-06-18 15:21:00,3.476,14.3506,2.0906,0.8902,31.202436,39.637,4.7753,45.929,6.879,321.2447,80.45,0.0222,0.008,0,169.6395833
2018-06-18 15:21:00,3.486,14.239,2.0906,0.8365,31.1914,39.622,4.8031,46.042,6.879,320.9418,79.957,0.0222,0.009,0,169.6395833
2018-06-18 15:21:00,3.501,14.1445,2.0259,1.0111,31.144633,39.558,4.8254,46.028,6.879,320.6011,79.124,0.0222,0.015,0,169.6395833
2018-06-18 15:21:00,3.523,14.0684,2.0057,1.0245,31.142041,39.683,4.8264,45.85,6.874,318.0268,78.09,0.0222,0.025,0,169.6395833
2018-06-18 15:21:00,3.546,13.9405,2.0259,1.1185,31.194664,39.843,4.8233,45.666,6.873,319.049,77.955,0.0222,0.037,0,169.6395833
2018-06-18 15:21:00,3.566,13.8058,2.0542,1.0648,31.2571,39.994,4.7939,45.271,6.871,319.1625,76.443,0.0222,0.049,0,169.6395833
2018-06-18 15:21:00,3.586,13.6838,2.1755,0.9976,31.301597,40.197,4.7303,44.599,6.863,319.4654,76.675,0.0223,0.06,0,169.6395833
2018-06-18 15:21:00,3.601,13.6073,2.1391,1.0916,31.376556,40.41,4.6544,43.839,6.863,321.0175,76.313,0.0223,0.068,0,169.6395833
2018-06-18 15:21:00,3.606,13.5967,2.1674,1.0379,31.430746,40.644,4.5929,43.216,6.856,320.7147,75.922,0.0224,0.07,0,169.6395833
2018-06-18 15:21:00,3.608,13.6144,2.1715,1.1051,31.441779,40.692,4.5314,42.645,6.852,314.9982,76.173,0.0223,0.066,0,169.6395833
2018-06-18 15:21:00,3.618,13.5909,2.4343,1.0245,31.422164,40.735,4.5005,42.348,6.85,316.7018,74.443,0.0224,0.058,0,169.6395833
2018-06-18 15:21:00,3.637,13.4422,2.402,1.0648,31.484818,40.719,4.5168,42.413,6.848,316.8154,72.777,0.0224,0.051,0,169.6395833
2018-06-18 15:21:00,3.671,13.2234,2.41,1.0916,31.749294,41.173,4.5486,42.625,6.844,320.4497,71.066,0.0225,0.052,0,169.6395833
2018-06-18 15:21:00,3.706,13.0381,2.4424,1.0916,31.864026,41.408,4.6083,43.122,6.837,321.1311,69.755,0.0226,0.059,0,169.6395833
2018-06-18 15:21:00,3.735,12.8883,2.7901,1.0782,31.905505,41.757,4.6858,43.822,6.829,321.7747,68.169,0.0226,0.07,0,169.6395833
2018-06-18 15:21:00,3.753,12.7729,2.7942,0.9574,31.875679,41.886,4.7864,44.727,6.822,317.4968,67.551,0.0226,0.081,0,169.6395833
2018-06-18 15:21:00,3.761,12.7023,2.7942,1.0111,31.782612,41.942,4.8866,45.609,6.821,317.5725,67.921,0.0226,0.089,0,169.6395833
2018-06-18 15:21:00,3.768,12.6548,2.8184,1.0648,31.784164,42.069,4.9809,46.446,6.818,317.989,67.819,0.0226,0.089,0,169.6395833
2018-06-18 15:21:00,3.778,12.6136,2.685,1.0916,31.784838,42.149,5.0586,47.132,6.817,318.8975,67.012,0.0226,0.083,0,169.6395833
2018-06-18 15:21:00,3.79,12.6189,2.6527,1.0782,31.722501,42.125,5.1397,47.837,6.815,318.8975,65.782,0.0226,0.071,0,169.6395833
2018-06-18 15:21:00,3.804,12.6091,2.6769,0.9842,31.743149,42.175,5.2014,48.389,6.813,319.1247,65.222,0.0226,0.058,0,169.6395833
2018-06-18 15:21:00,3.82,12.5221,2.681,1.1319,31.788808,42.279,5.2588,48.875,6.808,319.9197,64.66,0.0226,0.049,0,169.6395833
2018-06-18 15:21:00,3.835,12.4288,2.8144,1.0379,31.695338,42.1,5.3089,49.292,6.807,317.7618,63.369,0.0225,0.046,0,169.6395833
2018-06-18 15:21:00,3.847,12.3684,2.7942,1.1588,31.711215,42.279,5.3415,49.545,6.805,318.1404,63.85,0.0226,0.047,0,169.6395833
2018-06-18 15:21:00,3.857,12.3391,2.8346,1.0379,31.68012,42.305,5.3645,49.726,6.8,317.9133,63.917,0.0226,0.05,0,169.6395833
2018-06-18 15:21:00,3.865,12.3057,2.8023,1.1588,31.674765,42.378,5.3808,49.846,6.8,317.7618,62.589,0.0226,0.05,0,169.6395833
2018-06-18 15:21:00,3.877,12.2523,2.8144,1.1588,31.717906,42.481,5.3829,49.837,6.796,318.0268,62.209,0.0226,0.049,0,169.6395833
2018-06-18 15:21:00,3.891,12.213,3.2794,0.8634,31.685757,42.447,5.3921,49.902,6.794,318.8218,61.046,0.0226,0.048,0,169.6395833
2018-06-18 15:21:00,3.907,12.1737,3.2794,0.8768,31.685138,42.544,5.4131,50.091,6.79,321.2447,60.264,0.0226,0.048,0,169.6395833
2018-06-18 15:21:00,3.925,12.132,3.239,0.8902,31.629736,42.478,5.4575,50.502,6.786,320.1847,60.347,0.0225,0.049,0,169.6395833
2018-06-18 15:21:00,3.94,12.1055,3.2916,0.8902,31.606456,42.519,5.5168,51.066,6.784,320.6011,59.346,0.0225,0.051,0,169.6395833
2018-06-18 15:21:00,3.952,12.0675,3.4048,0.9842,31.684473,42.648,5.6164,51.974,6.782,318.784,58.891,0.0226,0.054,0,169.6395833
2018-06-18 15:21:00,3.962,12.0205,3.3805,1.0111,31.710581,42.748,5.7238,52.92,6.777,318.6325,58.744,0.0226,0.055,0,169.6395833
2018-06-18 15:21:00,3.972,11.9796,3.3765,1.0782,31.633286,42.646,5.8302,53.794,6.774,318.9733,58.175,0.0226,0.055,0,169.6395833
2018-06-18 15:21:00,3.989,11.9485,3.3967,1.0379,31.57311,42.658,5.9334,54.607,6.771,325.4847,57.525,0.0225,0.054,0,169.6395833
2018-06-18 15:21:00,4.01,11.9234,3.4937,1.2662,31.577916,42.671,6.0025,55.147,6.768,324.9168,56.144,0.0225,0.054,0,169.6395833
2018-06-18 15:21:00,4.032,11.8963,3.4654,1.3199,31.59767,42.78,6.0485,55.555,6.767,324.9926,55.323,0.0226,0.057,0,169.6395833
2018-06-18 15:21:00,4.051,11.8804,3.4695,1.2125,31.578194,42.735,6.081,55.842,6.764,323.0618,55.148,0.0225,0.06,0,169.6395833
2018-06-18 15:21:00,4.061,11.8736,3.4493,1.2393,31.602165,42.841,6.1131,56.097,6.757,322.5318,54.751,0.0226,0.063,0,169.6395833
2018-06-18 15:21:00,4.067,11.8758,3.4048,1.4542,31.627156,42.861,6.1362,56.208,6.754,322.8726,54.814,0.0226,0.063,0,169.6395833
2018-06-18 15:21:00,4.072,11.8858,3.3967,1.4945,31.576753,42.829,6.1444,56.187,6.75,326.3176,54.866,0.0225,0.06,0,169.6395833
2018-06-18 15:21:00,4.086,11.8772,3.4048,1.5348,31.63524,42.867,6.1551,56.228,6.75,327.0368,53.416,0.0226,0.056,0,169.6395833
2018-06-18 15:21:00,4.108,11.8342,3.3886,1.5213,31.643328,42.927,6.1935,56.394,6.743,328.059,52.362,0.0226,0.052,0,169.6395833
2018-06-18 15:21:00,4.133,11.7475,3.3724,1.4945,31.537033,42.713,6.2818,56.982,6.738,327.2261,51.97,0.0225,0.052,0,169.6395833
2018-06-18 15:21:00,4.149,11.6359,3.2754,1.5213,31.58961,42.912,6.4083,57.994,6.727,328.0211,51.217,0.0226,0.054,0,169.6395833
2018-06-18 15:21:00,4.156,11.563,3.2592,1.5079,31.577918,42.939,6.604,59.666,6.726,328.059,51.272,0.0225,0.056,0,169.6395833
2018-06-18 15:21:00,4.159,11.5475,3.2592,1.5885,31.581272,43.108,6.871,62.012,6.718,326.7718,51.303,0.0226,0.056,0,169.6395833
2018-06-18 15:21:00,4.16,11.5399,3.2713,1.5616,31.615131,43.235,7.1499,64.488,6.711,328.6269,50.87,0.0226,0.053,0,169.6395833
2018-06-18 15:21:00,4.169,11.5075,3.2309,1.4408,31.565466,43.173,7.4385,67.068,6.709,329.1947,50.366,0.0226,0.048,0,169.6395833
2018-06-18 15:21:00,4.189,11.4297,3.2794,1.4945,31.494826,43.107,7.7094,69.497,6.707,329.5733,49.682,0.0225,0.043,0,169.6395833
2018-06-18 15:21:00,4.21,11.359,3.2633,1.4945,31.317559,42.876,7.941,71.573,6.705,329.8761,48.81,0.0224,0.041,0,169.6395833
2018-06-18 15:21:00,4.23,11.3079,3.2511,1.4945,31.252335,42.891,8.1167,73.149,6.701,329.649,48.111,0.0224,0.042,0,169.6395833
2018-06-18 15:21:00,4.25,11.1712,2.9802,1.6153,31.309147,43.056,8.2265,74.138,6.698,325.0683,47.327,0.0224,0.05,0,169.6395833
2018-06-18 15:21:00,4.272,11.0081,3.0004,1.6422,31.246886,43.031,8.2945,74.763,6.699,327.8319,46.229,0.0224,0.06,0,169.6395833
2018-06-18 15:21:00,4.293,10.9061,3.0045,1.7093,31.151935,43.045,8.318,74.981,6.694,327.6047,45.148,0.0223,0.07,0,169.6395833
2018-06-18 15:21:00,4.315,10.8355,2.9762,1.6959,31.190145,43.319,8.3144,74.955,6.687,328.2483,44.231,0.0224,0.078,0,169.6395833
2018-06-18 15:21:00,4.336,10.7883,2.9478,1.9242,31.199397,43.439,8.294,74.805,6.684,330.5197,43.725,0.0224,0.082,0,169.6395833
2018-06-18 15:21:00,4.35,10.7615,2.9559,2.0047,31.14047,43.449,8.256,74.516,6.683,330.7469,43.27,0.0224,0.081,0,169.6395833
2018-06-18 15:21:00,4.364,10.7465,2.9276,1.9645,31.1449,43.505,8.2165,74.206,6.675,326.1283,42.113,0.0224,0.078,0,169.6395833
2018-06-18 15:21:00,4.389,10.7377,2.9438,2.0047,31.193902,43.616,8.1903,73.955,6.676,327.1126,40.834,0.0224,0.077,0,169.6395833
2018-06-18 15:21:00,4.419,10.7312,2.7254,1.857,31.19811,43.634,8.1501,73.589,6.669,327.6804,40.024,0.0224,0.079,0,169.6395833
2018-06-18 15:21:00,4.442,10.7266,2.7578,1.8436,31.139672,43.566,8.1016,73.138,6.662,328.059,39.278,0.0224,0.081,0,169.6395833
2018-06-18 15:21:00,4.455,10.7265,2.7376,1.857,31.148021,43.574,8.0578,72.74,6.658,330.1411,39.115,0.0224,0.08,0,169.6395833
2018-06-18 15:21:00,4.457,10.7336,2.7457,1.9242,31.187722,43.658,8.0198,72.399,6.653,330.2547,39.312,0.0224,0.076,0,169.6395833
2018-06-18 15:21:00,4.455,10.7364,2.7538,1.8973,31.149572,43.58,7.975,71.976,6.65,330.3683,39.34,0.0224,0.067,0,169.6395833
2018-06-18 15:21:00,4.453,10.7411,2.4343,2.045,31.136191,43.571,7.9495,71.73,6.648,327.7183,39.405,0.0224,0.056,0,169.6395833
2018-06-18 15:21:00,4.448,10.7593,2.4383,1.9645,31.145067,43.568,7.9277,71.507,6.647,327.6047,39.697,0.0224,0.04,0,169.6395833
2018-06-18 15:21:00,4.443,10.7922,2.4222,2.139,31.197832,43.641,7.9186,71.402,6.646,328.0969,39.717,0.0224,0.021,0,169.6395833
2018-06-18 15:21:00,4.446,10.8157,2.4343,2.1524,31.248438,43.696,7.9102,71.318,6.644,328.5511,39.306,0.0224,0.006,0,169.6395833
2018-06-18 15:21:00,4.455,10.8114,2.3453,1.9107,31.20069,43.579,7.9244,71.427,6.642,328.4754,39.223,0.0224,-0.001,0,169.6395833
2018-06-18 15:21:00,4.463,10.8066,2.3453,1.9242,31.138633,43.469,7.9308,71.46,6.643,328.324,39.012,0.0224,0,0,169.6395833
2018-06-18 15:21:00,4.47,10.8006,2.3453,1.8839,31.147744,43.479,7.9517,71.629,6.638,330.2547,38.547,0.0224,0.005,0,169.6395833
2018-06-18 15:21:00,4.48,10.7983,2.3534,1.951,31.189349,43.559,7.9627,71.717,6.638,329.649,38.113,0.0224,0.013,0,169.6395833
2018-06-18 15:21:00,4.492,10.7995,2.4343,1.8436,31.205468,43.569,7.9676,71.755,6.637,329.8383,37.797,0.0224,0.021,0,169.6395833
2018-06-18 15:21:00,4.5,10.7893,2.406,1.857,31.186992,43.571,7.9809,71.87,6.636,328.324,37.659,0.0224,0.029,0,169.6395833
2018-06-18 15:21:00,4.508,10.7787,2.4181,1.8839,31.153039,43.49,7.9925,71.969,6.634,328.6269,37.379,0.0224,0.034,0,169.6395833
2018-06-18 15:21:00,4.521,10.7631,2.4262,1.951,31.188418,43.582,7.9988,72.022,6.632,328.7404,36.928,0.0224,0.036,0,169.6395833
2018-06-18 15:21:00,4.535,10.7495,2.4788,2.139,31.202271,43.594,8.0098,72.115,6.634,333.094,36.324,0.0224,0.039,0,169.6395833
2018-06-18 15:21:00,4.548,10.7438,2.4586,2.1122,31.135804,43.536,8.0194,72.2,6.629,331.8069,36.108,0.0224,0.042,0,169.6395833
2018-06-18 15:21:00,4.553,10.7331,2.4667,2.139,31.093226,43.474,8.009,72.115,6.628,331.9204,36.127,0.0223,0.042,0,169.6395833
2018-06-18 15:21:00,4.559,10.7182,2.4869,2.045,31.136654,43.558,8.0183,72.214,6.627,332.2233,35.807,0.0224,0.041,0,169.6395833
2018-06-18 15:21:00,4.569,10.707,2.2968,2.139,31.141069,43.572,8.0148,72.191,6.623,331.9204,35.366,0.0224,0.039,0,169.6395833
2018-06-18 15:21:00,4.578,10.7001,2.2847,2.0853,31.147042,43.59,7.9987,72.046,6.623,331.0119,35.11,0.0224,0.039,0,169.6395833
2018-06-18 15:21:00,4.589,10.6964,2.2847,2.1256,31.188529,43.682,8.0019,72.078,6.619,334.2297,34.799,0.0224,0.037,0,169.6395833
2018-06-18 15:21:00,4.599,10.6934,2.3009,2.1122,31.148748,43.612,7.9973,72.043,6.619,333.8512,34.343,0.0224,0.036,0,169.6395833
2018-06-18 15:21:00,4.61,10.6903,2.224,2.139,31.137247,43.617,7.9972,72.041,6.617,334.0783,34.031,0.0224,0.035,0,169.6395833
2018-06-18 15:21:00,4.621,10.6879,2.224,2.139,31.14354,43.62,7.9956,72.026,6.614,333.9647,33.647,0.0224,0.037,0,169.6395833
2018-06-18 15:21:00,4.632,10.6846,2.224,2.2196,31.14092,43.624,7.9959,72.027,6.613,332.7154,33.239,0.0224,0.04,0,169.6395833
2018-06-18 15:21:00,4.645,10.6835,2.2281,2.1122,31.140509,43.627,7.9859,71.934,6.609,332.6776,32.736,0.0224,0.042,0,169.6395833
2018-06-18 15:21:00,4.663,10.689,2.2119,2.1122,31.144053,43.631,7.9725,71.816,6.608,334.6462,32.191,0.0224,0.045,0,169.6395833
2018-06-18 15:21:00,4.679,10.6981,2.2362,2.1122,31.136512,43.632,7.9794,71.871,6.608,335.6304,31.83,0.0224,0.048,0,169.6395833
2018-06-18 15:21:00,4.694,10.703,2.2443,2.1122,31.149893,43.626,7.9688,71.77,6.604,336.539,31.216,0.0224,0.052,0,169.6395833
2018-06-18 15:21:00,4.71,10.7031,2.2523,2.139,31.127396,43.615,7.9661,71.735,6.603,336.9176,30.622,0.0224,0.055,0,169.6395833
2018-06-18 15:21:00,4.724,10.7047,2.1998,2.1122,31.1052,43.53,7.9732,71.789,6.598,336.9554,30.286,0.0223,0.058,0,169.6395833
2018-06-18 15:21:00,4.739,10.7082,2.0259,2.1793,31.118209,43.608,7.9811,71.849,6.595,337.334,29.777,0.0224,0.06,0,169.6395833
2018-06-18 15:21:00,4.753,10.7082,2.0259,2.139,31.111207,43.528,7.984,71.865,6.593,337.1826,29.385,0.0223,0.06,0,169.6395833
2018-06-18 15:21:00,4.762,10.7078,2.0704,2.1256,31.173219,43.68,7.9981,71.991,6.591,335.1762,29.17,0.0224,0.058,0,169.6395833
2018-06-18 15:21:00,4.772,10.7064,2.034,2.0853,31.159646,43.602,8.0069,72.075,6.585,336.274,28.794,0.0224,0.055,0,169.6395833
2018-06-18 15:21:00,4.784,10.7054,1.7752,2.2733,31.128099,43.603,8.0065,72.074,6.585,336.5769,28.353,0.0224,0.052,0,169.6395833
2018-06-18 15:21:00,4.796,10.7056,1.7792,2.2196,31.153173,43.604,8.0153,72.155,6.583,338.394,28.025,0.0224,0.049,0,169.6395833
2018-06-18 15:21:00,4.806,10.7025,1.7388,2.233,31.128441,43.606,8.0139,72.141,6.582,338.4319,27.633,0.0224,0.046,0,169.6395833
2018-06-18 15:21:00,4.817,10.6985,1.7671,2.2599,31.099573,43.527,8.0036,72.045,6.579,338.394,27.14,0.0223,0.045,0,169.6395833
2018-06-18 15:21:00,4.829,10.6926,1.8803,2.2464,31.129794,43.61,8.007,72.075,6.576,334.3433,26.873,0.0224,0.043,0,169.6395833
2018-06-18 15:21:00,4.84,10.6862,1.8803,2.1659,31.150138,43.614,8.0069,72.074,6.574,335.214,26.617,0.0224,0.043,0,169.6395833
2018-06-18 15:21:00,4.849,10.6801,1.9046,2.2196,31.133562,43.622,8.0031,72.039,6.573,335.4033,26.378,0.0224,0.043,0,169.6395833
2018-06-18 15:21:00,4.859,10.6741,1.9086,2.2062,31.150425,43.629,7.998,71.991,6.572,337.0312,26.098,0.0224,0.043,0,169.6395833
2018-06-18 15:21:00,4.868,10.6732,1.9005,2.2599,31.188461,43.715,8.0017,72.02,6.571,337.1447,25.798,0.0224,0.041,0,169.6395833
2018-06-18 15:21:00,4.877,10.6758,1.7792,2.2599,31.145534,43.644,7.9996,72.002,6.57,337.6369,25.442,0.0224,0.04,0,169.6395833
2018-06-18 15:21:00,4.892,10.6773,1.7671,2.3673,31.11489,43.606,8.0053,72.055,6.565,333.8133,24.802,0.0224,0.04,0,169.6395833
2018-06-18 15:21:00,4.909,10.6783,1.7833,2.2062,31.137641,43.642,8.0092,72.103,6.564,334.5704,24.377,0.0224,0.042,0,169.6395833
2018-06-18 15:21:00,4.924,10.6776,1.7348,2.1927,31.146874,43.64,8.0179,72.189,6.563,334.7219,24,0.0224,0.045,0,169.6395833
2018-06-18 15:21:00,4.937,10.6758,1.7914,2.3136,31.133052,43.639,8.0206,72.211,6.561,334.9869,23.735,0.0224,0.048,0,169.6395833
2018-06-18 15:21:00,4.947,10.6753,1.7833,2.2733,31.095537,43.561,8.0197,72.198,6.558,335.214,23.567,0.0223,0.05,0,169.6395833
2018-06-18 15:21:00,4.956,10.6754,1.755,2.1927,31.134254,43.642,8.027,72.256,6.556,337.4855,23.382,0.0224,0.051,0,169.6395833
2018-06-18 15:21:00,4.962,10.6752,1.7833,2.2464,31.144175,43.643,8.0205,72.197,6.553,335.5169,23.234,0.0224,0.049,0,169.6395833
2018-06-18 15:21:00,4.967,10.6735,1.7631,2.2464,31.142499,43.642,8.0218,72.211,6.548,335.214,23.07,0.0224,0.045,0,169.6395833
2018-06-18 15:21:00,4.97,10.6718,1.7792,2.3002,31.136341,43.643,8.0222,72.215,6.549,334.9869,23.099,0.0224,0.038,0,169.6395833
2018-06-18 15:21:00,4.968,10.6714,1.7671,2.3136,31.092533,43.566,8.0276,72.261,6.546,335.3276,23.106,0.0223,0.03,0,169.6395833
2018-06-18 15:21:00,4.972,10.6736,1.7833,2.2599,31.137712,43.647,8.0316,72.297,6.543,335.3654,22.838,0.0224,0.022,0,169.6395833
2018-06-18 15:21:00,4.987,10.6805,1.7671,2.1793,31.139422,43.647,8.0265,72.267,6.543,335.5926,22.349,0.0224,0.02,0,169.6395833
2018-06-18 15:21:00,5.007,10.6849,1.755,2.2867,31.120057,43.606,8.0279,72.3,6.54,338.2426,21.879,0.0224,0.023,0,169.6395833
2018-06-18 15:21:00,5.024,10.684,1.7752,2.3136,31.132158,43.636,8.0275,72.29,6.539,337.4855,21.392,0.0224,0.029,0,169.6395833
2018-06-18 15:21:00,5.043,10.6807,1.7711,2.2867,31.094708,43.553,8.0251,72.255,6.534,337.6747,21.071,0.0223,0.038,0,169.6395833
2018-06-18 15:21:00,5.055,10.6764,1.5447,2.3807,31.077703,43.553,8.0297,72.291,6.532,337.5612,20.895,0.0223,0.047,0,169.6395833
2018-06-18 15:21:00,5.065,10.6757,1.5649,2.421,31.094016,43.558,8.0299,72.296,6.528,336.6904,20.564,0.0223,0.053,0,169.6395833
2018-06-18 15:21:00,5.078,10.6774,1.5932,2.4479,31.133714,43.641,8.0238,72.249,6.524,336.7283,20.232,0.0224,0.058,0,169.6395833
2018-06-18 15:21:00,5.091,10.6772,1.5851,2.5553,31.146911,43.642,8.0241,72.254,6.522,336.7662,19.966,0.0224,0.059,0,169.6395833
2018-06-18 15:21:00,5.104,10.6756,1.5771,2.515,31.136898,43.64,8.0243,72.259,6.52,341.1197,19.653,0.0224,0.056,0,169.6395833
2018-06-18 15:21:00,5.118,10.676,1.5487,2.5284,31.146175,43.64,8.0174,72.186,6.519,340.4762,19.28,0.0224,0.053,0,169.6395833
2018-06-18 15:21:00,5.132,10.6857,1.5609,2.5016,31.135366,43.642,8.0164,72.164,6.518,340.3626,19.031,0.0224,0.051,0,169.6395833
2018-06-18 15:21:00,5.143,10.6967,1.6013,2.515,31.15035,43.642,8.0082,72.083,6.515,338.6212,18.778,0.0224,0.05,0,169.6395833
2018-06-18 15:21:00,5.155,10.6934,1.5932,2.4881,31.186832,43.708,8.0077,72.074,6.516,338.9619,18.386,0.0224,0.05,0,169.6395833
2018-06-18 15:21:00,5.173,10.6861,1.4962,2.5016,31.149267,43.616,7.9976,71.976,6.511,339.1512,18.126,0.0224,0.052,0,169.6395833
2018-06-18 15:21:00,5.185,10.6828,1.4921,2.4881,31.137791,43.621,8.0064,72.05,6.51,341.7633,18.093,0.0224,0.052,0,169.6395833
2018-06-18 15:21:00,5.187,10.6842,1.4962,2.4747,31.141808,43.629,8.0094,72.075,6.508,341.9526,18.038,0.0224,0.05,0,169.6395833
2018-06-18 15:21:00,5.19,10.6886,1.5002,2.515,31.084964,43.555,8.0038,72.023,6.504,341.9526,17.869,0.0223,0.045,0,169.6395833
2018-06-18 15:21:00,5.197,10.6909,1.4638,2.4747,31.089923,43.554,8.0073,72.052,6.504,341.0062,17.83,0.0223,0.04,0,169.6395833
2018-06-18 15:21:00,5.202,10.6915,1.4355,2.3941,31.135637,43.626,8.0189,72.153,6.501,341.0819,17.679,0.0224,0.035,0,169.6395833
2018-06-18 15:21:00,5.213,10.6859,1.4598,2.421,31.146684,43.624,8.0218,72.178,6.502,341.309,17.293,0.0224,0.031,0,169.6395833
2018-06-18 15:21:00,5.233,10.6781,1.4436,2.4479,31.13548,43.622,8.017,72.138,6.501,341.309,16.883,0.0224,0.031,0,169.6395833
2018-06-18 15:21:00,5.255,10.6744,1.5164,2.5284,31.14958,43.63,8.0145,72.117,6.499,342.369,16.483,0.0224,0.035,0,169.6395833
2018-06-18 15:21:00,5.275,10.6713,1.4881,2.421,31.129139,43.639,8.0169,72.138,6.495,342.9369,16.088,0.0224,0.043,0,169.6395833
2018-06-18 15:21:00,5.294,10.6673,1.4881,2.4479,31.101616,43.565,8.0168,72.139,6.491,343.0883,15.727,0.0223,0.054,0,169.6395833
2018-06-18 15:21:00,5.31,10.6641,1.5366,2.5284,31.124529,43.647,8.0275,72.235,6.488,342.8612,15.506,0.0224,0.063,0,169.6395833
2018-06-18 15:21:00,5.323,10.6625,1.6215,2.421,31.100627,43.574,8.0253,72.217,6.484,342.9369,15.354,0.0223,0.067,0,169.6395833
2018-06-18 15:21:00,5.337,10.6614,1.6296,2.4479,31.131364,43.656,8.0238,72.204,6.484,341.3469,14.989,0.0224,0.069,0,169.6395833
2018-06-18 15:21:00,5.36,10.6601,1.6094,2.4747,31.145584,43.658,8.0237,72.204,6.479,342.4069,14.605,0.0224,0.07,0,169.6395833
2018-06-18 15:21:00,5.381,10.6583,1.6377,2.4881,31.142237,43.66,8.0269,72.233,6.48,342.3312,14.387,0.0224,0.069,0,169.6395833
2018-06-18 15:21:00,5.397,10.6577,1.7226,2.7433,31.135529,43.661,8.0165,72.144,6.475,342.634,14.123,0.0224,0.068,0,169.6395833
2018-06-18 15:21:00,5.412,10.659,1.7145,2.7164,31.094626,43.585,8.0156,72.138,6.471,343.8833,13.804,0.0223,0.068,0,169.6395833
2018-06-18 15:21:00,5.432,10.6597,1.6701,2.6224,31.133836,43.664,8.0115,72.102,6.47,343.9212,13.379,0.0224,0.069,0,169.6395833
2018-06-18 15:21:00,5.461,10.6603,1.6862,2.6896,31.14604,43.662,8.0132,72.119,6.467,340.5897,12.932,0.0224,0.073,0,169.6395833
2018-06-18 15:21:00,5.492,10.6613,1.7145,2.7433,31.138744,43.661,8.0119,72.108,6.46,341.6497,12.546,0.0224,0.08,0,169.6395833
2018-06-18 15:21:00,5.516,10.6614,1.5043,2.421,31.142917,43.661,8.0102,72.09,6.457,341.839,12.304,0.0224,0.085,0,169.6395833
2018-06-18 15:21:00,5.533,10.6617,1.484,2.421,31.140848,43.66,8.0099,72.084,6.454,341.9526,12.106,0.0224,0.088,0,169.6395833
2018-06-18 15:21:00,5.549,10.6625,1.5043,2.5016,31.141318,43.66,8.0086,72.068,6.454,343.5805,11.835,0.0224,0.088,0,169.6395833
2018-06-18 15:21:00,5.568,10.6627,1.5083,2.5419,31.14233,43.659,8.0099,72.078,6.451,343.5805,11.571,0.0224,0.089,0,169.6395833
2018-06-18 15:21:00,5.587,10.6635,1.5811,2.5016,31.139589,43.658,8.0043,72.026,6.45,343.694,11.292,0.0224,0.087,0,169.6395833
2018-06-18 15:21:00,5.607,10.6656,1.5771,2.5284,31.144731,43.658,8.011,72.087,6.448,340.5897,11.052,0.0224,0.083,0,169.6395833
2018-06-18 15:21:00,5.627,10.6669,1.6094,2.5016,31.13593,43.657,8.0143,72.117,6.447,340.5897,10.808,0.0224,0.077,0,169.6395833
2018-06-18 15:21:00,5.648,10.6674,1.5528,2.4479,31.091235,43.576,8.0133,72.109,6.445,340.5519,10.544,0.0223,0.075,0,169.6395833
2018-06-18 15:21:00,5.668,10.6684,1.4315,2.7701,31.141047,43.653,8.026,72.224,6.442,341.7633,10.298,0.0224,0.075,0,169.6395833
2018-06-18 15:21:00,5.689,10.6688,1.4557,2.7164,31.192549,43.73,8.0314,72.27,6.44,342.2176,10.133,0.0224,0.077,0,169.6395833
2018-06-18 15:21:00,5.707,10.6675,1.4355,2.6761,31.145753,43.651,8.0303,72.258,6.439,342.1798,9.9804,0.0224,0.078,0,169.6395833
2018-06-18 15:21:00,5.723,10.6653,1.4355,2.6359,31.139978,43.65,8.0327,72.282,6.435,341.309,9.7656,0.0224,0.077,0,169.6395833
2018-06-18 15:21:00,5.74,10.663,1.4962,2.5016,31.140431,43.652,8.034,72.294,6.439,341.1955,9.6101,0.0224,0.076,0,169.6395833
2018-06-18 15:21:00,5.754,10.6619,1.5164,2.515,31.145192,43.655,8.0273,72.23,6.438,341.0062,9.4391,0.0224,0.073,0,169.6395833
2018-06-18 15:21:00,5.773,10.661,1.4962,2.4747,31.134054,43.658,8.0254,72.209,6.434,340.8926,9.2265,0.0224,0.071,0,169.6395833
2018-06-18 15:21:00,5.796,10.6608,1.5083,2.4747,31.094987,43.581,8.0177,72.141,6.432,341.044,8.9772,0.0223,0.07,0,169.6395833
