"Reservoir","Site","Date","Depth_m","Temp_C","DO_mgL","Cond_uScm","Spec_Cond_uScm","Chla_ugL","Turb_NTU","pH","ORP_mV"
"FCR",50,"2014-06-25",3.811,13.2614,5.00965,29.612194,NA,8.6409,2.187,NA,NA
"FCR",50,"2014-06-25",5.001,11.0692,5.20823,28.095153,NA,4.0031,3.8823,NA,NA
"FCR",50,"2014-06-25",5.198,10.835,4.5927,29.241666,NA,4.0031,2.8584,NA,NA
"FCR",50,"2014-06-25",5.496,10.5824,4.82356,29.421743,NA,2.2575,8.1792,NA,NA
"FCR",50,"2014-06-25",5.805,10.4002,4.39829,30.640941,NA,1.7972,8.6996,NA,NA
"FCR",50,"2014-06-25",6,10.2903,4.75173,29.375418,NA,1.5989,12.0901,NA,NA
"FCR",50,"2014-06-25",6.191,10.1762,5.11169,28.300061,NA,1.4918,12.0901,NA,NA
"FCR",50,"2014-06-25",7.998,9.8537,2.63656,31.028036,NA,1.1426,6.8196,NA,NA
"FCR",50,"2014-06-25",8.992,9.6781,0.23425,37.898705,NA,0.607,21.2043,NA,NA
"FCR",50,"2014-06-25",9.308,9.6561,0.18309,72.578308,NA,1.0791,27.8176,NA,NA
"FCR",50,"2014-06-29",0.099,25.5807,8.11423,35.187797,NA,1.3053,0.8274,NA,NA
"FCR",50,"2014-06-29",0.796,25.0254,8.19479,32.849036,NA,1.7774,0.7267,NA,NA
"FCR",50,"2014-06-29",1.602,24.0172,8.97907,31.920922,NA,2.5312,1.2638,NA,NA
"FCR",50,"2014-06-29",2.801,19.1253,6.45657,33.05621,NA,5.6138,1.6163,NA,NA
"FCR",50,"2014-06-29",3.801,14.1253,4.47589,30.696268,NA,6.6652,2.187,NA,NA
"FCR",50,"2014-06-29",5.007,11.2114,5.12679,28.654423,NA,4.257,4.3858,NA,NA
"FCR",50,"2014-06-29",5.195,11.4088,4.81364,30.189607,NA,3.2533,3.4123,NA,NA
"FCR",50,"2014-06-29",5.495,10.6009,5.5147,27.834162,NA,2.432,3.8487,NA,NA
"FCR",50,"2014-06-29",5.8,10.4781,5.3175,27.820218,NA,2.6621,3.0263,NA,NA
"FCR",50,"2014-06-29",6.004,10.4812,4.80218,30.415692,NA,2.0988,2.8752,NA,NA
"FCR",50,"2014-06-29",6.2,10.1383,4.72129,28.340647,NA,1.5751,4.688,NA,NA
"FCR",50,"2014-06-29",8.001,9.9971,2.69834,33.200256,NA,0.7737,20.1972,NA,NA
"FCR",50,"2014-06-29",8.998,9.9393,2.62417,33.301556,NA,0.9601,18.9887,NA,NA
"FCR",50,"2014-06-29",9.306,9.7268,0.22152,82.434776,NA,1.0315,23.7389,NA,NA
"FCR",50,"2014-06-30",0.127,24.6683,8.18659,32.426576,NA,1.2061,0.6932,NA,NA
"FCR",50,"2014-06-30",0.813,24.4943,8.24368,32.449538,NA,1.702,0.9953,NA,NA
"FCR",50,"2014-06-30",1.593,23.6789,9.675,32.342244,NA,2.0829,1.0456,NA,NA
"FCR",50,"2014-06-30",2.795,19.8032,6.57085,33.057488,NA,3.2175,1.2135,NA,NA
"FCR",50,"2014-06-30",3.809,14.433,4.47078,30.711472,NA,6.3914,2.0695,NA,NA
"FCR",50,"2014-06-30",5.005,10.9813,4.93708,28.26815,NA,4.2967,3.0766,NA,NA
"FCR",50,"2014-06-30",5.199,10.7011,4.69836,28.441449,NA,3.6024,2.6234,NA,NA
"FCR",50,"2014-06-30",5.499,10.2945,4.47448,29.216826,NA,2.2217,3.362,NA,NA
"FCR",50,"2014-06-30",5.825,10.1808,4.37617,29.564511,NA,1.583,8.3303,NA,NA
"FCR",50,"2014-06-30",5.977,10.1532,4.34062,29.577483,NA,1.4521,9.9081,NA,NA
"FCR",50,"2014-06-30",6.215,10.1421,4.32884,29.704814,NA,1.2775,10.5123,NA,NA
"FCR",50,"2014-06-30",8.011,10.1231,4.24813,29.828775,NA,1.2616,11.4523,NA,NA
"FCR",50,"2014-06-30",8.995,10.0784,4.24332,29.653028,NA,1.1387,11.7376,NA,NA
"FCR",50,"2014-06-30",9.139,10.0777,4.23071,29.750109,NA,1.2497,11.7376,NA,NA
"FCR",50,"2014-07-01",0.064,25.9951,8.10015,33.070255,NA,1.0553,0.3742,NA,NA
"FCR",50,"2014-07-01",0.804,25.0176,8.41094,32.321528,NA,1.3767,0.5421,NA,NA
"FCR",50,"2014-07-01",1.597,24.194,9.55338,32.232003,NA,1.3727,0.5589,NA,NA
"FCR",50,"2014-07-01",2.803,19.2577,6.84922,32.791726,NA,3.531,0.8778,NA,NA
"FCR",50,"2014-07-01",3.79,13.845,4.213,30.620193,NA,6.5739,1.7002,NA,NA
"FCR",50,"2014-07-01",5.009,11.238,4.32906,28.484671,NA,3.8404,2.9927,NA,NA
"FCR",50,"2014-07-01",5.211,10.7805,4.40427,28.808081,NA,3.5587,2.8416,NA,NA
"FCR",50,"2014-07-01",5.511,10.419,4.51058,29.205414,NA,2.3884,4.9901,NA,NA
"FCR",50,"2014-07-01",5.777,10.3175,4.53841,29.320614,NA,2.2098,7.1386,NA,NA
"FCR",50,"2014-07-01",5.997,10.2754,4.55732,29.370275,NA,1.8806,8.6828,NA,NA
"FCR",50,"2014-07-01",6.204,10.2591,4.54904,29.334018,NA,1.829,9.7738,NA,NA
"FCR",50,"2014-07-01",8.015,10.2141,4.52088,29.379237,NA,1.6346,10.5963,NA,NA
"FCR",50,"2014-07-01",8.994,10.2118,4.50505,29.488122,NA,1.6425,10.5627,NA,NA
"FCR",50,"2014-07-01",9.307,10.193,4.45235,29.440686,NA,1.8885,10.5291,NA,NA
"FCR",50,"2014-07-02",0.598,26.5658,8.18846,33.872847,NA,0.9205,0.391,NA,NA
"FCR",50,"2014-07-02",0.807,26.1854,8.26689,33.601053,NA,0.8014,0.5085,NA,NA
"FCR",50,"2014-07-02",1.598,24.2371,9.19955,32.301227,NA,1.3291,0.8778,NA,NA
"FCR",50,"2014-07-02",2.811,19.4497,7.11255,32.967157,NA,2.9081,1.2638,NA,NA
"FCR",50,"2014-07-02",3.793,14.1591,4.65679,30.888896,NA,6.9945,2.0863,NA,NA
"FCR",50,"2014-07-02",4.991,11.0682,4.29756,29.22291,NA,4.1102,3.278,NA,NA
"FCR",50,"2014-07-02",5.212,10.4322,4.6923,29.854473,NA,3.5389,3.8151,NA,NA
"FCR",50,"2014-07-02",5.489,10.3741,4.68269,29.756264,NA,1.952,11.2005,NA,NA
"FCR",50,"2014-07-02",5.794,10.3451,4.66963,29.779021,NA,1.8369,11.1837,NA,NA
"FCR",50,"2014-07-02",6.002,10.3164,4.68362,29.808546,NA,1.9599,11.1334,NA,NA
"FCR",50,"2014-07-02",6.206,10.2986,4.70361,29.733455,NA,1.8845,11.5026,NA,NA
"FCR",50,"2014-07-02",8.002,10.2836,4.64564,29.765672,NA,1.829,11.8048,NA,NA
"FCR",50,"2014-07-02",8.991,10.2657,4.66865,29.805402,NA,1.8925,11.8216,NA,NA
"FCR",50,"2014-07-02",9.299,10.2408,4.62162,29.78365,NA,1.71,11.7208,NA,NA
"FCR",50,"2014-07-07",0.096,24.5992,7.94662,32.193039,NA,1.2656,0.6932,NA,NA
"FCR",50,"2014-07-07",0.797,24.3354,7.93432,32.033268,NA,1.3291,0.9953,NA,NA
"FCR",50,"2014-07-07",1.599,24.0621,7.58728,32.277387,NA,1.464,0.9953,NA,NA
"FCR",50,"2014-07-07",2.805,19.5855,7.1047,33.675497,NA,2.6502,2.187,NA,NA
"FCR",50,"2014-07-07",3.765,15.3055,5.2605,31.798666,NA,3.6302,1.8177,NA,NA
"FCR",50,"2014-07-07",5.001,10.7348,5.01211,30.615236,NA,3.9991,6.7861,NA,NA
"FCR",50,"2014-07-07",5.19,10.594,5.11783,30.547343,NA,2.9676,9.5556,NA,NA
"FCR",50,"2014-07-07",5.491,10.544,5.23231,30.527806,NA,3.2533,11.9894,NA,NA
"FCR",50,"2014-07-07",5.803,10.5402,5.24825,30.528773,NA,2.5272,13.0804,NA,NA
"FCR",50,"2014-07-07",6.005,10.5367,5.24789,30.532048,NA,2.9121,13.0636,NA,NA
"FCR",50,"2014-07-07",6.2,10.5343,5.25172,30.532942,NA,2.7097,13.0636,NA,NA
"FCR",50,"2014-07-07",8,10.4864,5.23322,30.503902,NA,2.5312,13.3658,NA,NA
"FCR",50,"2014-07-07",9.006,10.4811,5.24866,30.464268,NA,2.8407,13.6343,NA,NA
"FCR",50,"2014-07-07",9.292,10.4785,5.24704,30.538699,NA,2.4717,13.4329,NA,NA
"FCR",50,"2014-07-09",0.319,25.3279,7.79643,32.858967,NA,1.0672,0.4917,NA,NA
"FCR",50,"2014-07-09",0.811,24.9888,8.00809,32.582894,NA,1.3965,0.7939,NA,NA
"FCR",50,"2014-07-09",1.593,24.3357,7.96645,32.160343,NA,1.5949,0.8106,NA,NA
"FCR",50,"2014-07-09",2.795,20.2503,5.31609,35.526241,NA,3.0311,1.9017,NA,NA
"FCR",50,"2014-07-09",3.812,15.651,4.82076,32.853401,NA,4.1261,1.3142,NA,NA
"FCR",50,"2014-07-09",4.987,10.7714,5.40837,31.136092,NA,4.8481,5.6951,NA,NA
"FCR",50,"2014-07-09",5.213,10.6942,5.43161,31.054609,NA,3.043,12.5769,NA,NA
"FCR",50,"2014-07-09",5.493,10.6562,5.45382,31.019065,NA,2.8605,13.7015,NA,NA
"FCR",50,"2014-07-09",5.798,10.6386,5.47268,31.043682,NA,2.6502,14.0372,NA,NA
"FCR",50,"2014-07-09",6.009,10.6322,5.46206,31.102806,NA,2.5193,14.1379,NA,NA
"FCR",50,"2014-07-09",6.203,10.6295,5.43666,31.03038,NA,2.5907,14.1714,NA,NA
"FCR",50,"2014-07-09",7.996,10.6066,5.39242,30.862498,NA,2.5986,14.4232,NA,NA
"FCR",50,"2014-07-09",8.996,10.585,5.45296,30.932182,NA,2.8049,14.5071,NA,NA
"FCR",50,"2014-07-09",9.147,10.5796,5.44991,30.84628,NA,2.5391,14.5071,NA,NA
"FCR",50,"2014-07-14",0.096,26.6282,7.87774,33.614516,NA,0.8967,0.4582,NA,NA
"FCR",50,"2014-07-14",0.787,26.2398,8.09602,33.268239,NA,1.1466,0.5924,NA,NA
"FCR",50,"2014-07-14",1.6,24.8051,8.35267,32.712355,NA,1.6584,0.7771,NA,NA
"FCR",50,"2014-07-14",2.801,20.9951,5.83554,35.9886,NA,3.9555,1.2638,NA,NA
"FCR",50,"2014-07-14",3.789,15.3617,4.33405,32.76257,NA,5.4908,1.3478,NA,NA
"FCR",50,"2014-07-14",4.988,11.591,5.06701,32.127958,NA,4.6339,5.5104,NA,NA
"FCR",50,"2014-07-14",5.187,11.1644,5.77638,31.912167,NA,5.0505,8.6828,NA,NA
"FCR",50,"2014-07-14",5.516,10.9147,5.93604,31.795989,NA,2.8843,15.4471,NA,NA
"FCR",50,"2014-07-14",5.798,10.8822,5.91611,31.725757,NA,2.7534,16.2528,NA,NA
"FCR",50,"2014-07-14",6.009,10.8712,5.93208,31.74043,NA,2.7216,16.236,NA,NA
"FCR",50,"2014-07-14",6.212,10.8531,5.93481,31.66128,NA,2.6264,16.5045,NA,NA
"FCR",50,"2014-07-14",7.993,10.7978,5.94806,31.677969,NA,2.4122,16.622,NA,NA
"FCR",50,"2014-07-14",8.991,10.7946,5.93921,31.661469,NA,2.6859,16.622,NA,NA
"FCR",50,"2014-07-14",9.287,10.7913,5.94095,31.698882,NA,2.3487,16.5549,NA,NA
"FCR",50,"2014-07-16",0.288,25.6007,7.94724,32.829074,NA,1.4521,0.4917,NA,NA
"FCR",50,"2014-07-16",0.807,25.5824,7.91255,32.900743,NA,1.6504,0.8274,NA,NA
"FCR",50,"2014-07-16",1.616,25.5669,7.94621,32.946626,NA,1.8964,0.4917,NA,NA
"FCR",50,"2014-07-16",2.785,21.9623,6.68157,35.693959,NA,2.9716,1.0288,NA,NA
"FCR",50,"2014-07-16",3.814,15.1535,3.71116,33.943201,NA,6.7128,1.8177,NA,NA
"FCR",50,"2014-07-16",5.01,11.599,5.19913,32.58954,NA,4.864,7.5582,NA,NA
"FCR",50,"2014-07-16",5.194,11.1642,5.91187,32.188264,NA,4.3641,11.6201,NA,NA
"FCR",50,"2014-07-16",5.484,10.9735,6.11621,32.123193,NA,3.3485,15.7828,NA,NA
"FCR",50,"2014-07-16",5.791,10.9369,6.13282,32.061939,NA,2.7375,17.5956,NA,NA
"FCR",50,"2014-07-16",6.006,10.9349,6.14934,32.084585,NA,2.7375,17.5116,NA,NA
"FCR",50,"2014-07-16",6.186,10.9328,6.16739,31.999237,NA,2.4558,17.6291,NA,NA
"FCR",50,"2014-07-16",8.003,10.8697,6.18309,31.947565,NA,2.3527,17.9145,NA,NA
"FCR",50,"2014-07-16",9.012,10.8603,6.18551,32.052324,NA,1.8964,17.8473,NA,NA
"FCR",50,"2014-07-16",9.213,10.8566,6.19889,32.102321,NA,2.1503,17.8977,NA,NA
"FCR",50,"2014-07-21",0.099,24.0229,8.25049,32.337759,NA,1.9758,0.4582,NA,NA
"FCR",50,"2014-07-21",0.8,23.9271,8.21722,32.210813,NA,2.8605,0.7267,NA,NA
"FCR",50,"2014-07-21",1.604,23.8556,8.01172,32.161683,NA,3.2334,0.7771,NA,NA
"FCR",50,"2014-07-21",2.805,21.2391,6.6797,36.241759,NA,6.4628,1.3813,NA,NA
"FCR",50,"2014-07-21",3.799,16.2764,4.18073,34.660797,NA,7.9427,1.6499,NA,NA
"FCR",50,"2014-07-21",4.996,11.7065,5.17595,33.24734,NA,4.257,7.8603,NA,NA
"FCR",50,"2014-07-21",5.205,11.1826,6.1677,32.822139,NA,4.86,12.1069,NA,NA
"FCR",50,"2014-07-21",5.503,11.0635,6.27857,32.634387,NA,2.7851,20.5833,NA,NA
"FCR",50,"2014-07-21",5.788,11.048,6.40688,32.7416,NA,2.8049,20.6672,NA,NA
"FCR",50,"2014-07-21",5.994,11.0502,6.4159,32.801143,NA,2.7494,21.2211,NA,NA
"FCR",50,"2014-07-21",6.201,11.0379,6.42817,32.701567,NA,2.7097,21.2547,NA,NA
"FCR",50,"2014-07-21",7.996,10.9968,6.45776,32.724131,NA,2.3566,21.1875,NA,NA
"FCR",50,"2014-07-21",8.997,10.9852,6.44905,32.702732,NA,2.5352,21.389,NA,NA
"FCR",50,"2014-07-21",9.298,10.982,6.45671,32.638211,NA,2.7891,21.3722,NA,NA
"FCR",50,"2014-07-23",0.158,25.0366,8.15769,32.960197,NA,1.337,0.4917,NA,NA
"FCR",50,"2014-07-23",0.791,24.7956,8.10929,32.867086,NA,1.7695,0.7771,NA,NA
"FCR",50,"2014-07-23",1.598,24.0342,7.82021,31.468237,NA,2.0234,0.5085,NA,NA
"FCR",50,"2014-07-23",2.794,21.4047,7.13175,36.737624,NA,3.9912,1.2974,NA,NA
"FCR",50,"2014-07-23",3.821,16.5761,3.8546,34.59168,NA,9.6883,1.3142,NA,NA
"FCR",50,"2014-07-23",4.987,11.4528,6.23828,33.201836,NA,4.2292,7.2896,NA,NA
"FCR",50,"2014-07-23",5.211,11.1959,6.34162,32.978349,NA,3.6302,18.3173,NA,NA
"FCR",50,"2014-07-23",5.479,11.1534,6.44322,32.971357,NA,3.4953,20.9861,NA,NA
"FCR",50,"2014-07-23",5.802,11.1257,6.454,32.943499,NA,3.4794,21.7918,NA,NA
"FCR",50,"2014-07-23",5.994,11.1168,6.45823,32.993089,NA,3.3009,21.9764,NA,NA
"FCR",50,"2014-07-23",6.195,11.1134,6.46736,33.065455,NA,3.5032,22.2786,NA,NA
"FCR",50,"2014-07-23",7.988,11.0669,6.49083,33.082095,NA,3.3802,22.4968,NA,NA
"FCR",50,"2014-07-23",8.984,11.05,6.48286,33.002786,NA,3.4556,22.5471,NA,NA
"FCR",50,"2014-07-23",9.285,11.0462,6.49682,32.976376,NA,3.3128,22.5136,NA,NA
"FCR",50,"2014-07-28",0.092,24.9737,7.85678,32.357621,NA,1.5989,1.0121,NA,NA
"FCR",50,"2014-07-28",0.803,24.9583,7.87614,32.347617,NA,1.9559,0.7771,NA,NA
"FCR",50,"2014-07-28",1.612,24.4842,7.83236,33.005878,NA,2.0869,1.0121,NA,NA
"FCR",50,"2014-07-28",2.826,21.6967,6.24625,37.881153,NA,3.9912,1.6331,NA,NA
"FCR",50,"2014-07-28",3.804,16.6429,2.93808,36.244097,NA,9.2955,2.6066,NA,NA
"FCR",50,"2014-07-28",5.01,11.4942,6.53663,33.902734,NA,3.8722,14.3896,NA,NA
"FCR",50,"2014-07-28",5.183,11.3514,6.6305,33.856651,NA,3.5627,21.7247,NA,NA
"FCR",50,"2014-07-28",5.505,11.3027,6.6145,33.704664,NA,3.9872,24.6285,NA,NA
"FCR",50,"2014-07-28",5.8,11.2728,6.62496,33.703986,NA,4.0586,25.4341,NA,NA
"FCR",50,"2014-07-28",6.012,11.2606,6.64317,33.798001,NA,3.9872,24.8634,NA,NA
"FCR",50,"2014-07-28",6.22,11.2533,6.6362,33.827858,NA,3.8047,24.5445,NA,NA
"FCR",50,"2014-07-28",8.025,11.2238,6.67578,33.707199,NA,3.3762,25.1152,NA,NA
"FCR",50,"2014-07-28",9.008,11.2093,6.66994,33.66765,NA,3.4834,25.3502,NA,NA
"FCR",50,"2014-07-28",9.286,11.2068,6.68592,33.77425,NA,3.5508,25.3502,NA,NA
"FCR",50,"2014-07-30",0.085,23.8457,7.80636,31.938093,NA,1.2616,0.7267,NA,NA
"FCR",50,"2014-07-30",0.802,23.6598,7.80932,31.940168,NA,1.583,0.9785,NA,NA
"FCR",50,"2014-07-30",1.612,23.592,7.76174,31.889112,NA,2.2733,1.0456,NA,NA
"FCR",50,"2014-07-30",2.796,21.8162,6.37245,37.368657,NA,4.0547,1.566,NA,NA
"FCR",50,"2014-07-30",3.808,16.6541,2.89755,36.143725,NA,11.9021,2.7409,NA,NA
"FCR",50,"2014-07-30",5.009,11.9023,5.68144,34.394115,NA,5.4591,9.3877,NA,NA
"FCR",50,"2014-07-30",5.194,11.5715,6.40658,34.158801,NA,4.6934,12.5601,NA,NA
"FCR",50,"2014-07-30",5.498,11.3478,6.56946,34.130526,NA,3.8047,23.571,NA,NA
"FCR",50,"2014-07-30",5.795,11.3209,6.58327,34.022037,NA,3.7968,25.4173,NA,NA
"FCR",50,"2014-07-30",5.994,11.3131,6.58837,33.939532,NA,3.9277,26.1559,NA,NA
"FCR",50,"2014-07-30",6.183,11.3078,6.59801,33.872291,NA,3.9237,25.9712,NA,NA
"FCR",50,"2014-07-30",7.984,11.2678,6.64846,34.082811,NA,3.6738,25.8873,NA,NA
"FCR",50,"2014-07-30",8.991,11.2622,6.62697,34.002457,NA,3.4913,25.8873,NA,NA
"FCR",50,"2014-07-30",9.31,11.2584,6.6228,33.944597,NA,3.6381,25.9041,NA,NA
"FCR",50,"2014-08-02",0.39,23.1517,8.00316,31.581502,NA,3.1104,1.0456,NA,NA
"FCR",50,"2014-08-02",0.811,23.14,7.97422,31.695627,NA,3.1739,1.0456,NA,NA
"FCR",50,"2014-08-02",1.606,23.0831,7.91079,31.621721,NA,3.3643,1.0288,NA,NA
"FCR",50,"2014-08-02",2.816,21.7205,5.87679,37.631937,NA,5.6575,1.6163,NA,NA
"FCR",50,"2014-08-02",3.802,17.0246,2.87638,36.095305,NA,9.6248,2.4891,NA,NA
"FCR",50,"2014-08-02",5.012,11.9154,4.93154,34.83296,NA,6.0304,7.0211,NA,NA
"FCR",50,"2014-08-02",5.202,11.6596,5.20568,35.073171,NA,5.4155,18.0655,NA,NA
"FCR",50,"2014-08-02",5.489,11.4862,5.72785,34.903372,NA,6.3319,31.4096,NA,NA
"FCR",50,"2014-08-02",5.807,11.3942,6.45248,34.308892,NA,4.7886,31.6781,NA,NA
"FCR",50,"2014-08-02",5.997,11.3714,6.40164,34.321944,NA,4.5942,27.4987,NA,NA
"FCR",50,"2014-08-02",6.203,11.3677,5.54936,34.58901,NA,5.0386,26.1391,NA,NA
"FCR",50,"2014-08-02",7.998,11.3046,5.37213,34.7086,NA,3.1223,30.6207,NA,NA
"FCR",50,"2014-08-02",9.006,11.2052,4.21747,34.878583,NA,2.924,29.5632,NA,NA
"FCR",50,"2014-08-02",9.292,11.2041,0.74165,38.517775,NA,3.5072,31.6613,NA,NA
"FCR",50,"2014-08-04",0.116,23.715,8.20116,31.710029,NA,1.4521,1.096,NA,NA
"FCR",50,"2014-08-04",0.811,23.6047,8.05473,31.73879,NA,1.8488,1.1128,NA,NA
"FCR",50,"2014-08-04",1.588,22.9792,8.01295,31.341223,NA,1.9599,1.1631,NA,NA
"FCR",50,"2014-08-04",2.817,22.0269,5.63917,35.399465,NA,3.039,1.4317,NA,NA
"FCR",50,"2014-08-04",3.804,17.1874,3.27495,36.177616,NA,11.0174,2.7913,NA,NA
"FCR",50,"2014-08-04",5.004,12.3036,4.22625,34.891245,NA,5.2211,7.575,NA,NA
"FCR",50,"2014-08-04",5.199,11.8605,4.98182,35.54142,NA,5.5742,10.2102,NA,NA
"FCR",50,"2014-08-04",5.505,11.475,6.19662,34.357511,NA,4.3046,24.7963,NA,NA
"FCR",50,"2014-08-04",5.814,11.3907,6.15939,34.257236,NA,3.3723,25.0313,NA,NA
"FCR",50,"2014-08-04",5.995,11.3729,6.09318,34.29095,NA,2.6542,24.0913,NA,NA
"FCR",50,"2014-08-04",6.201,11.3427,6.07801,34.177651,NA,2.4519,23.7724,NA,NA
"FCR",50,"2014-08-04",7.99,11.2592,2.90478,35.869285,NA,2.0075,31.1242,NA,NA
"FCR",50,"2014-08-04",9.021,11.1576,0.24471,47.469568,NA,5.6495,53.7839,NA,NA
"FCR",50,"2014-08-04",9.235,11.1216,0.19132,66.195295,NA,11.2197,53.465,NA,NA
"FCR",50,"2014-08-06",0.095,24.2232,8.13997,32.120246,NA,1.0871,1.0456,NA,NA
"FCR",50,"2014-08-06",0.807,24.1149,8.01958,32.051746,NA,1.2101,1.0288,NA,NA
"FCR",50,"2014-08-06",1.606,23.2637,7.96742,31.629945,NA,1.7139,0.9953,NA,NA
"FCR",50,"2014-08-06",2.799,21.5066,5.53788,37.583538,NA,2.8724,1.5156,NA,NA
"FCR",50,"2014-08-06",3.8,17.937,4.16106,36.822601,NA,10.208,3.2948,NA,NA
"FCR",50,"2014-08-06",4.987,12.4207,4.15977,35.042992,NA,6.5898,8.9178,NA,NA
"FCR",50,"2014-08-06",5.197,11.9099,4.05002,35.513774,NA,5.3559,16.9913,NA,NA
"FCR",50,"2014-08-06",5.508,11.6082,5.33438,35.487,NA,7.3238,21.5568,NA,NA
"FCR",50,"2014-08-06",5.809,11.4273,5.81483,34.335084,NA,4.6299,28.1197,NA,NA
"FCR",50,"2014-08-06",6.004,11.382,5.87001,34.19886,NA,4.6379,23.7221,NA,NA
"FCR",50,"2014-08-06",6.194,11.3564,5.78851,34.180167,NA,4.0586,22.1611,NA,NA
"FCR",50,"2014-08-06",8.016,11.2675,2.142,36.308342,NA,3.4318,26.3573,NA,NA
"FCR",50,"2014-08-06",9.006,11.1408,0.32043,72.918331,NA,7.3595,43.0751,NA,NA
"FCR",50,"2014-08-06",9.288,11.0911,0.21169,95.333724,NA,9.236,27.314,NA,NA
"FCR",50,"2014-08-09",0.086,23.2407,7.70108,31.233845,NA,3.0946,1.8177,NA,NA
"FCR",50,"2014-08-09",0.794,23.2483,7.69642,31.286253,NA,3.4715,1.8345,NA,NA
"FCR",50,"2014-08-09",1.604,23.2382,7.6447,31.318493,NA,3.3485,1.8681,NA,NA
"FCR",50,"2014-08-09",2.801,22.2348,5.36373,35.406646,NA,5.3956,2.3549,NA,NA
"FCR",50,"2014-08-09",3.784,18.3049,3.06266,38.630345,NA,5.7527,3.4962,NA,NA
"FCR",50,"2014-08-09",5.002,12.5878,3.8424,35.379197,NA,8.6409,12.3251,NA,NA
"FCR",50,"2014-08-09",5.199,12.1508,4.16793,35.184257,NA,7.2246,12.6944,NA,NA
"FCR",50,"2014-08-09",5.485,11.7585,3.83874,36.27387,NA,4.6894,19.4419,NA,NA
"FCR",50,"2014-08-09",5.798,11.506,5.34197,34.663534,NA,4.38,25.9377,NA,NA
"FCR",50,"2014-08-09",5.985,11.4247,4.90026,34.51644,NA,4.1102,28.7408,NA,NA
"FCR",50,"2014-08-09",6.194,11.3773,4.40971,34.662526,NA,4.2332,25.3166,NA,NA
"FCR",50,"2014-08-09",8.001,11.2266,0.50982,41.080834,NA,4.8521,38.0732,NA,NA
"FCR",50,"2014-08-09",8.993,11.22,0.16785,96.380335,NA,5.4155,18.3005,NA,NA
"FCR",50,"2014-08-09",9.287,11.1294,0.15195,113.708742,NA,6.5938,8.4814,NA,NA
"FCR",50,"2014-08-10",0.097,22.5459,7.43981,31.145549,NA,3.9753,3.5802,NA,NA
"FCR",50,"2014-08-10",0.805,22.4402,7.13857,31.919058,NA,4.3641,3.513,NA,NA
"FCR",50,"2014-08-10",1.589,22.3698,6.96475,31.995297,NA,4.7212,3.5969,NA,NA
"FCR",50,"2014-08-10",2.795,21.5908,4.83787,35.891293,NA,4.618,4.0837,NA,NA
"FCR",50,"2014-08-10",3.809,17.9799,2.60749,38.049082,NA,3.9237,7.4239,NA,NA
"FCR",50,"2014-08-10",5.013,12.3601,4.35914,35.244897,NA,7.8871,14.6246,NA,NA
"FCR",50,"2014-08-10",5.202,11.9307,2.85167,35.255803,NA,5.3401,18.7034,NA,NA
"FCR",50,"2014-08-10",5.499,11.6969,1.91851,36.803392,NA,3.1699,21.5568,NA,NA
"FCR",50,"2014-08-10",5.796,11.509,2.14732,36.960307,NA,2.4638,44.8375,NA,NA
"FCR",50,"2014-08-10",5.991,11.4393,2.40445,37.414929,NA,2.0908,45.9117,NA,NA
"FCR",50,"2014-08-10",6.199,11.3726,2.97518,36.603359,NA,2.0273,44.8879,NA,NA
"FCR",50,"2014-08-10",7.996,11.1686,0.18087,38.129451,NA,1.6465,44.5689,NA,NA
"FCR",50,"2014-08-10",8.997,11.1845,0.11606,68.769682,NA,3.289,26.6594,NA,NA
"FCR",50,"2014-08-10",9.306,11.0648,0.09767,92.192177,NA,2.7851,28.3883,NA,NA
"FCR",50,"2014-08-11",0.183,22.3619,7.5459,30.995192,NA,2.7058,1.6835,NA,NA
"FCR",50,"2014-08-11",0.797,22.2914,7.51188,31.22239,NA,3.6024,1.6163,NA,NA
"FCR",50,"2014-08-11",1.613,22.1195,5.71176,32.394701,NA,4.8402,1.8681,NA,NA
"FCR",50,"2014-08-11",2.794,21.4216,3.79641,36.761723,NA,5.6694,2.3381,NA,NA
"FCR",50,"2014-08-11",3.792,18.027,1.89312,38.137709,NA,2.4638,2.9255,NA,NA
"FCR",50,"2014-08-11",4.992,12.7898,3.50129,35.678926,NA,12.9375,7.8435,NA,NA
"FCR",50,"2014-08-11",5.204,12.268,4.23408,35.076556,NA,3.043,13.3658,NA,NA
"FCR",50,"2014-08-11",5.501,11.8307,2.08428,36.276563,NA,2.9795,15.3632,NA,NA
"FCR",50,"2014-08-11",5.807,11.6113,1.70338,37.255862,NA,2.0432,20.0965,NA,NA
"FCR",50,"2014-08-11",6.011,11.4874,2.67902,36.414995,NA,1.456,43.0751,NA,NA
"FCR",50,"2014-08-11",6.205,11.4006,3.06532,35.530659,NA,1.4878,44.4682,NA,NA
"FCR",50,"2014-08-11",8.009,11.2073,0.18354,41.657881,NA,2.8367,43.3772,NA,NA
"FCR",50,"2014-08-11",9.005,11.1679,0.15309,81.853443,NA,3.1818,23.5206,NA,NA
"FCR",50,"2014-08-11",9.312,11.1262,0.13338,100.281791,NA,3.9198,23.0842,NA,NA
"FCR",50,"2014-08-13",0.118,22.5351,8.08226,30.640245,NA,1.5909,3.0934,NA,NA
"FCR",50,"2014-08-13",0.807,22.5271,8.08395,30.895356,NA,2.2217,3.0934,NA,NA
